index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	सत्र-	2.1	सत्रान्ते	सत्र	सत्र	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	सत्र-अन्त_में	At the close of the sacrifice	-	-	-	-
1.2	अन्ते	2.2	-	अन्ति{स्त्री;8;एक}/अन्त{पुं;7;एक}/अन्त{नपुं;8;द्वि}/अन्त{नपुं;1;द्वि}/अन्त{नपुं;2;द्वि}/अन्त{नपुं;7;एक}/अन्ति{पुं;8;एक}/अन्ति{नपुं;8;एक}/अन्ति{नपुं;1;एक}/अन्ति{नपुं;2;एक}/अन्ता{स्त्री;8;एक}/अन्ता{स्त्री;8;द्वि}/अन्ता{स्त्री;1;द्वि}/अन्ता{स्त्री;2;द्वि}	अन्त{नपुं;7;एक}	अधिकरणम्,6.1	अधिकरणम्,6.1	N7				-	-	
2.1	सचिव-	3.1	सचिवसखः	सचिव	सचिव	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	सचिव-सख	like a friend towards his Ministers	-	-	-	-
2.2	सखः	3.2	-	सख{पुं;1;एक}	सख{पुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1				-	-	
3.1	पुरस्क्रियाभिः	5.1	पुरस्क्रियाभिगुर्वीभिः	पुरस्-क्रिया{स्त्री;3;बहु}	पुरस्-क्रिया{स्त्री;3;बहु}	करणम्,5.3	करणम्,5.3	N3	पुरस्-क्रियाओं_से	by the great honours	-	-	-	-
4.1	गुर्वीभिः	4.1	-	गुर्वी{स्त्री;3;बहु}	गुर्वी{स्त्री;3;बहु}	विशेषणम्,3.1	विशेषणम्,3.1	N3	-	who was well disposed	-	-	-	-
5.1	शमित-	6.1	शमितपराजयव्यलीकान्	शमित	शमित	षष्ठ्यर्थ-बहुव्रीहिः,5.2	षष्ठ्यर्थ-बहुव्रीहिः,5.2	CP	प्रसन्न_किया_गया-	whose sense of grief(or shame) on their defeat had been mitigated	-	-	-	-
5.2	पराजय-	6.2	-	पराजय	पराजय	षष्ठ्यर्थ-बहुव्रीहिः,5.3	षष्ठ्यर्थ-बहुव्रीहिः,5.3	CP	प्रसन्न_किया_गया-	whose sense of grief(or shame) on their defeat had been mitigated	-	-	-	-
5.3	व्यलीकान्	6.3	-	व्यलीक{पुं;2;बहु}	व्यलीक{पुं;2;बहु}	विशेषणम्,7.3	विशेषणम्,7.3	N2				-	-	
6.1	काकुत्स्थः	1.1	काकुत्स्थश्चिरविरहोत्सुकावरोधान्	काकुत्स्थ{पुं;1;एक}	काकुत्स्थ{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	ककुत्स्थवंशी_ने	the descendant of Kakutstha	-	-	-	-
7.1	चिर-	7.1	-	चिर	चिर	द्वितीया-तत्पुरुषः,7.2	द्वितीया-तत्पुरुषः,7.2	CP	-	-	-	-	-	-
7.2	विरहोत्सुक-	7.2	-	विरहोत्सुक	विरहोत्सुक	षष्ठ्यर्थ-बहुव्रीहिः,7.3	षष्ठ्यर्थ-बहुव्रीहिः,7.3	CP	-	-	-	-	-	-
7.3	अवरोधान्	7.3	-	अवरोध{पुं;2;बहु(अव_रुध्1;घञ्;रुधादिः)}	अवरोध{पुं;2;बहु(अव_रुध्1;घञ्;रुधादिः)}	विशेषणम्,8.1	विशेषणम्,8.1	N2				-	-	
8.1	राजन्यान्	8.1	राजन्यान्स्वपुरनिवृत्तयेऽनुमेने	चिर-विरहोत्सुका-अवरोधान्-राजन्य{पुं;2;बहु}	चिर-विरहोत्सुका-अवरोधान्-राजन्य{पुं;2;बहु}	कर्म,10.1	कर्म,10.1	N2	दीर्घ-विरहोत्सुका-अवरोधान्-श्रेष्ठ_व्यक्तियों_को	whose ladies of the harem were anxiously longing for them owing to long separation.	-	-	-	-
9.1	स्वपुर-	9.1	-	स्वपुर	स्वपुर	बहुव्रीहिः,9.2	बहुव्रीहिः,9.2	CP	निवृत्ति_को	to return	-	-	-	-
9.2	निवृत्तये	9.2	-	निवृत्ति{स्त्री;4;एक}	निवृत्ति{स्त्री;4;एक}	प्रयोजनम्,10.1	प्रयोजनम्,10.1	N4				-	-	
10.1	अनुमेने	10.1	-	अनु_मन्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;मनँ;:दिवादिः}/अनु_मन्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;मनँ;:दिवादिः}/अनु_मन्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;मनँ;:दिवादिः}/अनु_मन्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;मनँ;:दिवादिः}/अनु_मन्2{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;मनुँ;:तनादिः}/अनु_मन्2{कर्तरि;लिट्;उ;एक;आत्मनेपदी;मनुँ;:तनादिः}	अनु_मन्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;मनँ;:दिवादिः}	अभिहित_कर्ता,6;सकर्मक.1	अभिहित_कर्ता,6;सकर्मक.1	KP	अनुमोदन_किया	permitted	-	-	-	-
