index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	प्रजानाथाः	3	 प्रजानाथास्तेजसा 	प्रजानाथ{पुं;1;बहु}	प्रजानाथ{पुं;1;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	N1	प्रजानाथ	-	-	-	-	-
2.1	ते	1	ते	तद्{सर्वनाम;पुं;1;बहु}	तद्{सर्वनाम;पुं;1;बहु}	कर्ता,12.1	कर्ता,12.1	N1	वे	-	-	-	तद्{सर्वनाम;पुं;1;बहु}	 रामलक्ष्मणभरतशत्रुघ्नाः
3.1	तेजसा	-	-	तेजस्{नपुं;3;एक}	तेजस्{नपुं;3;एक}	हेतुः,12.1	हेतुः,12.1	N3	तेज_से	-	-	-	-	-
4.1	प्रश्रयेण	4	प्रश्रयेण	प्रश्रय{पुं;3;एक}	प्रश्रय{पुं;3;एक}	हेतुः,12.1	हेतुः,12.1	N3	प्रश्रय_से	-	-	-	-	-
5.1	च	5	च	च{अव्य}	च{अव्य}	सम्बन्धः,4.1	सम्बन्धः,4.1	NA	भी	-	-	-	-	-
6.1	निदाघ-	7	जह्रुर्निदाघान्ते 	निदाघ	निदाघ	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	निदाघ-अन्त_में	-	-	-	-	-
6.2	अन्ते	-	-	अन्त{पुं;7;एक}	अन्त{पुं;7;एक}	कालाधिकरणम्,8.1	कालाधिकरणम्,8.1	N7				-	-	
7.1	श्याम-	8	श्यामाभ्रा 	श्याम	श्याम	बहुव्रीहिः,7.2	बहुव्रीहिः,7.2	CP	श्याम-अभ्र	-	-	-	-	-
7.2	अभ्राः	-	-	अभ्र{पुं;1;एक}	अभ्र{पुं;1;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N1				-	-	
8.1	दिवसाः	9	दिवसा 	दिवस{पुं;1;बहु}/दिवस{पुं;8;बहु}	दिवस{पुं;1;बहु}	उपमानम्,9.1	उपमानम्,9.1	N1	दिन	-	-	-	-	-
9.1	इव	10	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,2.1	उपमान_द्योतकः,2.1	NA	जैसे	-	-	-	-	-
10.1	प्रजानां	2	प्रजानां	प्रजा{स्त्री;6;बहु}/प्र-ज{नपुं;6;बहु}	प्र-ज{नपुं;6;बहु}	षष्ठीसम्बन्धः,11.1	षष्ठीसम्बन्धः,11.1	N6	प्रों_का	-	-	-	-	-
11.1	मनः	6	मनो	मनस्{नपुं;1;एक}/मनस्{नपुं;2;एक}/मनस्{नपुं;8;एक}	मनस्{नपुं;2;एक}	कर्म,12.1	कर्म,12.1	N2	मन	-	-	-	-	-
12.1	जह्रुः	-	जह्रुः	हृ1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;हृञ्;:भ्वादिः}/हृ2{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;हृ;:जुहोत्यादिः}	हृ1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;हृञ्;:भ्वादिः}	अभिहित_कर्ता,2;सकर्मक.1	अभिहित_कर्ता,2;सकर्मक.1	KP	ले_गये	-	-	-	-	-
