index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	आत्मज-	-	-	आत्मज	आत्मज	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	पुत्र-प्रिय	-	-	-	-	-
1.2	प्रियः	-	-	प्रिय{पुं;1;एक}	प्रिय{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1				-	-	
2.1	रघुः	1	रघुरश्रुमुखस्य	रघु{पुं;1;एक}	रघु{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	रघु_ने	-	-	-	-	-
3.1	अश्रु-	-	-	अश्रु	अश्रु	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	आँसू-मुख_की	-	-	-	-	-
3.2	मुखस्य	-	-	मुख{नपुं;6;एक}	मुख{नपुं;6;एक}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,6.1	N6				-	-	
4.1	तस्य	2	तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,6.1	N6	उसकी	-	-	-	अजस्य	अजस्य
5.1	तत्	3	तत्कृतवानीप्सितमात्मजप्रियः	तद्{सर्वनाम;नपुं;2;एक}/तद्{सर्वनाम;नपुं;1;एक}	तद्{सर्वनाम;नपुं;2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2	उस	-	-	-	-	-
6.1	ईप्सितम्	-	-	ईप्सित{नपुं;2;एक(आप्1;सनन्त;क्त;आपॢँ;:स्वादिः)}/ईप्सित{नपुं;1;एक(आप्1;सनन्त;क्त;आपॢँ;:स्वादिः)}/ईप्सित{पुं;2;एक(आप्1;सनन्त;क्त;आपॢँ;:स्वादिः)}	ईप्सित{नपुं;2;एक(आप्1;सनन्त;क्त;आपॢँ;:स्वादिः)}	कर्म,7.1	कर्म,7.1	N2	चाहना_को	-	-	-	-	-
7.1	कृतवान्	-	-	कृतवत्{पुं;1;एक(कृ3;क्तवतु;डुकृञ्;:तनादिः)}	कृतवत्{पुं;1;एक(कृ3;क्तवतु;डुकृञ्;:तनादिः)}	कर्तृसमानाधिकरणम्,8.1	कर्तृसमानाधिकरणम्,8.1	N1	ध्_कृ3या	-	-	-	-	-
8.1	अस्ति	-	अस्ति	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;असँ;:अदादिः}	अभिहित_कर्ता,2.1	अभिहित_कर्ता,2.1	KP	है	-	-	-	-	-
