index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	sArWAH	7	sArWAH	sArWa{puM;1;bahu}/sArWA{swrI;1;bahu}/sArWA{swrI;2;bahu}/sArWa{puM;8;bahu}	sArWa{puM;1;bahu}	karwA,6	XanI	-	-	-	-	-
2	vApIRu	1	vApIRviva	vApI{swrI;7;bahu}	vApI{swrI;7;bahu}	upamAnam,3	kuzoM_meM	-	-	-	-	-
3	iva	2	-	iva{avya}	iva{avya}	upamAnaxyowakaH,4	jEse	-	-	-	-	-
4	sravanwIRu	3	sravanwIRu	sravanwI{swrI;7;bahu}/sravanwI{swrI;7;bahu(sru1;Sawq_lat;sru;:BvAxiH)}	sravanwI{swrI;7;bahu}	aXikaraNam,6	sravanwiyoM_meM	-	-	-	-	-
5	svEram	8	svEraM	svEra{puM;2;eka}/svEra{napuM;1;eka}/svEra{napuM;2;eka}	svEra{puM;2;eka}	karma,6	svecCAcArI_ko	-	-	-	-	-
6	ceruH	10	cerurveSmasvivAxriRu	car1{karwari;lit;pra;bahu;parasmEpaxI;caraz;:BvAxiH}	car1{karwari;lit;pra;bahu;parasmEpaxI;caraz;:BvAxiH}	aBihiwa_karwA,1;sakarmaka	GUme	-	-	-	-	-
7	upavaneRu	5	-	upavana{napuM;7;bahu}	upavana{napuM;7;bahu}	upamAnam,8	bagIcoM_meM	-	-	-	-	-
8	iva	6	-	iva{avya}	iva{avya}	upamAnaxyowakaH,9	jEse	-	-	-	-	-
9	vaneRu	4	vaneRUpavaneRviva	vana{napuM;7;bahu}	vana{napuM;7;bahu}	aXikaraNam,6	vanoM_meM	-	-	-	-	-
10	svakIyeRu	9	svakIyeRu	svakIya{puM;7;bahu}/svakIya{napuM;7;bahu}	svakIya{napuM;7;bahu}	viSeRaNam,11	apane	-	-	-	-	-
11	veSmasu	11	-	veSman{napuM;7;bahu}	veSman{napuM;7;bahu}	upamAnam,12	GaroM_meM	-	-	-	-	-
12	iva	12	-	iva{avya}	iva{avya}	upamAnaxyowakaH,13	jEse	-	-	-	-	-
13	axriRu	13	-	axri{puM;7;bahu}	axri{puM;7;bahu}	aXikaraNam,6	axriyoM_meM	-	-	-	-	-
