index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	यति-	1	यति-पार्थिव-लिङ्ग-धारिणौ	यति	यति	द्वन्द्वः,1.2	द्वन्द्वः,1.2	CP	संन्यासी-पार्थिव-निशान-धारिण	-	-	-	-	-
1.2	पार्थिव-	-	-	पार्थिव	पार्थिव	षष्ठी-तत्पुरुषः,1.3	षष्ठी-तत्पुरुषः,1.3	CP	संन्यासी-पार्थिव-निशान-धारिण	-	-	-	-	-
1.3	लिङ्ग-	-	-	लिङ्ग	लिङ्ग	बहुव्रीहिः,1.4	बहुव्रीहिः,1.4	CP	संन्यासी-पार्थिव-निशान-धारिण	-	-	-	-	-
1.4	धारिणौ	-	-	धारिन्{पुं;1;द्वि}/धारिन्{पुं;2;द्वि}/धारिन्{पुं;8;द्वि}/धारिण{पुं;8;द्वि}/धारिण{पुं;1;द्वि}/धारिण{पुं;2;द्वि}	धारिण{पुं;1;द्वि}	विशेषणम्,2.2	विशेषणम्,2.2	N1				-	-	
2.1	रघु-	3	रघु-राघवौ	रघु	रघु	द्वन्द्वः,2.2	द्वन्द्वः,2.2	CP	रघु-रघुवंशी	-	-	-	-	-
2.2	राघवौ	-	-	राघव{पुं;1;द्वि}/राघव{पुं;2;द्वि}/राघव{पुं;8;द्वि}	राघव{पुं;1;द्वि}	कर्ता,9.1	कर्ता,9.1	N1				-	-	
3.1	अपवर्ग-	5	अपवर्गमहोदयार्थयोर्भुवमंशाविव	अपवर्ग	अपवर्ग	द्वन्द्वः,3.2	द्वन्द्वः,3.2	CP	अपवर्ग-महोदय-अर्थाओं_के	-	-	-	-	-
3.2	महोदय-	-	-	महोदय	महोदय	बहुव्रीहिः,3.3	बहुव्रीहिः,3.3	CP	अपवर्ग-महोदय-अर्थाओं_के	-	-	-	-	-
3.3	अर्थयोः	-	-	अर्थ{नपुं;6;द्वि}/अर्थ{नपुं;7;द्वि}/अर्थ{पुं;6;द्वि}/अर्थ{पुं;7;द्वि}/अर्था{स्त्री;6;द्वि}/अर्था{स्त्री;7;द्वि}	अर्था{स्त्री;6;द्वि}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6				-	-	
4.1	धर्मयोः	6	धर्मयोर्गतौ	धर्म{पुं;6;द्वि}/धर्म{पुं;7;द्वि}	धर्म{पुं;6;द्वि}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	धर्मों_की	-	-	-	-	-
5.1	भुवं	-		भू{स्त्री;2;एक}	भू{स्त्री;2;एक}	कर्म,6.1	कर्म,6.1	N2	भू_को	-	-	-	-	-
6.1	गतौ	-		गति{स्त्री;7;एक}/गत{पुं;1;द्वि(गम्1;क्त;गमॢँ;:भ्वादिः)}/गत{पुं;2;द्वि(गम्1;क्त;गमॢँ;:भ्वादिः)}	गत{पुं;1;द्वि(गम्1;क्त;गमॢँ;:भ्वादिः)}	विशेषणम्,7.1	विशेषणम्,7.1	N1	गये_हुए	-	-	-	-	-
7.1	अंशौ	-		अंश{पुं;1;द्वि}/अंश{पुं;2;द्वि}/अंश{पुं;8;द्वि}	अंश{पुं;1;द्वि}	उपमानम्,10.1	उपमानम्,10.1	N1	अंश	-	-	-	-	-
8.1	इव	-		इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,7.1	उपमान_द्योतकः,7.1	NA	जैसे	-	-	-	-	-
9.1	जनैः	4	जनैः	जन{पुं;3;बहु}	जन{पुं;3;बहु}	कर्ता,10.1	कर्ता,10.1	N3	जनों_के_द्वारा	-	-	-	-	-
10.1	ददृशाते	2	ददृशाते	दृश्1{कर्मणि;लिट्;प्र;द्वि;आत्मनेपदी;दृशिँर्;:भ्वादिः}	दृश्1{कर्मणि;लिट्;प्र;द्वि;आत्मनेपदी;दृशिँर्;:भ्वादिः}	अभिहित_कर्म,9.1	अभिहित_कर्म,9.1	KP	-	-	-	-	-	-
