index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	xigByaH	1	xigByo	xiS{swrI;4;bahu}/xiS{swrI;5;bahu}	xiS{swrI;5;bahu}	apAxAnam,5	sWAnoM_se	-	-	-	-	-
2	nimanwriwAH	2	nimanwriwAScEnamaBijagmurmaharRayaH 	hUwa{puM;1;bahu}/hUwA{swrI;1;bahu}/hUwA{swrI;2;bahu}/hUwa{puM;8;bahu}	hUwa{puM;1;bahu}	viSeRaNam,6	Amanwriwa	-	-	-	-	-
3	ca	-	-	ca{avya}	ca{avya}	sambanXaH,6	BI	-	-	-	-	-
4	enam	-	-	ixam{sarvanAma;puM;2;eka}	ixam{sarvanAma;puM;2;eka}	karma,5	yaha	-	-	-	rAmam	-
5	aBi-jagmuH	-	-	aBi-gam1{karwari;lit;pra;bahu;parasmEpaxI;gamLz;:BvAxiH}	aBi-gam1{karwari;lit;pra;bahu;parasmEpaxI;gamLz;:BvAxiH}	aBihiwa_karwA,6;sakarmaka	gaye	-	-	-	-	-
6	mahA-qRayaH	-	-	maharRi{puM;1;bahu}	maharRi{puM;1;bahu}	karwA,5	maharRi	-	-	-	-	-
7	na	3	na	na{avya}	na{avya}	prawiReXaH,8	nahIM	-	-	-	-	-
8	BOmAni	4	BOmAnyeva	BOma{napuM;1;bahu}/BOma{napuM;2;bahu}/BOma{napuM;8;bahu}	BOma{napuM;2;bahu}	viSeRaNam,10	BOma	-	-	-	-	-
9	eva	-	-	eva{avya}	eva{avya}	sambanXaH,8	kevala	-	-	-	-	-
10	XiRNyAni	5	XiRNyAni	XiRNya{napuM;1;bahu}/XiRNya{napuM;2;bahu}/XiRNya{napuM;8;bahu}	XiRNya{napuM;2;bahu}	karma,11	nivAsoM ko	-	-	-	-	-
11	hiwvA	6	hiwvA	XA1{avya;kwvA;duXAF;:juhowyAxiH}/hA2{avya;kwvA;ozhAk;:juhowyAxiH}	hA2{avya;kwvA;ozhAk;:juhowyAxiH}	pUrvakAlaH,5	wyAga_kara	-	-	-	-	-
12	jyowirmayAni	7	jyowirmayAnyapi	nakRawra{napuM;1;bahu}/nakRawra{napuM;2;bahu}/nakRawra{napuM;8;bahu}	nakRawra{napuM;2;bahu}	viSeRaNam,10	nakRawra ko	-	-	-	-	-
13	api	-	-	api{avya}	api{avya}	sambanXaH,10	BI	-	-	-	-	-
