index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	अथ	1	अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	और	-	-	-	-	-
2.1	अर्णव-	5	परिभूतार्णवध्वनिः	अर्णव	अर्णव	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	अर्णव-ध्वनि	-	-	-	-	-
2.2	ध्वनिः	-	-	ध्वनि{पुं;2;एक}	ध्वनि{पुं;2;एक}	मुख्यकर्म,3.1	मुख्यकर्म,3.1	N2				-	-	
3.1	परिभूता	-	-	जि1{अव्य;क्त्वा;जि;:भ्वादिः}	जि1{अव्य;क्त्वा;जि;:भ्वादिः}	पूर्वकालः,11.1	पूर्वकालः,11.1	NA	जीत_कर	-	-	-	-	-
4.1	वेला	2	वेलासमासन्नशैलरन्ध्रानुवादिना	वेला{स्त्री;6;एक}/वेला{स्त्री;5;एक}	वेला{स्त्री;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	समय_के	-	-	-	-	-
5.1	आसन्न	-	-	आसन्न{नपुं;1;द्वि}/आसन्न{नपुं;2;द्वि}/आसन्ना{स्त्री;1;द्वि}/आसन्ना{स्त्री;2;द्वि}/आसन्न{नपुं;8;द्वि}/आसन्न{पुं;7;एक}/आसन्न{नपुं;7;एक}	आसन्न{पुं;7;एक}	अधिकरणम्,11.1	अधिकरणम्,11.1	N7	आसन्न_में	-	-	-	-	-
6.1	शैल-	-	-	शैल	शैल	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	पर्वत-रन्ध्र_के	-	-	-	-	-
6.2	रन्ध्र	-	-	रन्ध्र{नपुं;6;एक}/रन्ध्र{पुं;6;एक}	रन्ध्र{पुं;6;एक}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1	N6				-	-	
7.1	अनुवादिना	-	-	अनुवादिन्{पुं;3;एक}/अनुवादिन्{नपुं;3;एक}	अनुवादिन्{नपुं;3;एक}	हेतुः,11.1	हेतुः,11.1	N3	अनुवादिन्_से	-	-	-	-	-
8.1	सम	-	-	सम{पुं;3;एक}/सम{नपुं;3;एक}/सम{सर्वनाम;पुं;3;एक}/सम{सर्वनाम;नपुं;3;एक}	सम{सर्वनाम;पुं;3;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N3	सम_	-	-	-	-	-
9.1	स्वरेण	3	स्वरेणोवाच	स्वर{पुं;3;एक}	स्वर{पुं;3;एक}	हेतुः,11.1	हेतुः,11.1	N3	स्वर_से	-	-	-	-	-
10.1	भगवान्	4	भगवान्	भगवत्{पुं;1;एक}/भग{मतुप्;पुं;1;एक}	भग{मतुप्;पुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	भग	-	-	-	-	-
11.1	उवाच	-	-	वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;वचँ;:अदादिः}/वच्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;वचँ;:अदादिः}	वच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;वचँ;:अदादिः}	अभिहित_कर्ता,10;सकर्मक.1	अभिहित_कर्ता,10;सकर्मक.1	KP	बोला	-	-	-	-	-
