index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	viRvaksenaH	4	viRvaksenaH	viRvaksena{puM;1;eka}	viRvaksena{puM;1;eka}	karwA,19	viRNu	-	-	-	-	-
2	evam	1	nirvarwyEvaM	evam{avya}	evam{avya}	sambanXaH,1	EsA	-	-	-	-	-
3	surANAm	3	surANAm	sura{puM;6;bahu}/surA{swrI;6;bahu}	sura{puM;6;bahu}	RaRTIsambanXaH,4	xevoM_kA	-	-	-	-	-
4	xaSa-muKa-SiracCexa-kAryam	2	xaSamuKaSiracCexakAryam	xaSa-muKa-SiracCexa-kArya{puM;2;eka}/kArya{napuM;1;eka}/kArya{napuM;2;eka}	xaSa-muKa-SiracCexa-kArya{puM;2;eka}	karma,5	xaSa-muKa-SiracCexa-kArya_ko	-	-	-	-	-
5	nirvarwya	-	-	nirvarwya}	"nirvarwya{{kqw_XAwu vqw1} avya lyap{XAwuH vqwuz} BvAxiH{kqxanwa}
"	pUrvakAlaH,19	-	-	-	-	-	-
6	lafkA-nAWam	6	lafkAnAWam	lafkA-nAWa{puM;2;eka}/nAWa{napuM;1;eka}/nAWa{napuM;2;eka}	lafkA-nAWa{puM;2;eka}	GatakaH,9	lafkA-nAWa_ko	-	-	-	-	-
7	pavana-wanayam	7	pavanawanayam	pU1{lyut;pUf;:BvAxiH}/pU2{lyut;pUF;:kryAxiH-wanaya;puM;2;eka}/wanaya{napuM;1;eka}/wanaya{napuM;2;eka}	pU2lyut;pUF;:kryAxiH-wanaya{puM;2;eka}	GatakaH,9	-	-	-	-	-	-
8	ca	8	coBayaM	ca{avya}	ca{avya}	samuccayaxyowakaH,7	Ora	-	-	-	-	-
9	uBayam	-	-	uBaya{puM;2;eka}/uBaya{napuM;1;eka}/uBaya{napuM;2;eka}/uBaya{sarvanAma;puM;2;eka}/uBaya{sarvanAma;napuM;1;eka}/uBaya{sarvanAma;napuM;2;eka}	uBaya{puM;2;eka}	karma,19	xono_ko	-	-	-	-	-
10	kIrwi-swamBa-xvayam	10	kIrwiswamBaxvayamiva	kIrwi-RwaB1{GaF;RwaBiz;:BvAxiH-xvaya;puM;2;eka}/xvaya{napuM;1;eka}/xvaya{napuM;2;eka}	kIrwi-sam_RwaB1{GaF;RwaBiz;:BvAxiH-xvaya;puM;2;eka}	upamAnam,11	-	-	-	-	-	-
11	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,16	jEse	-	-	-	-	-
12	xakRiNe	12	xakRiNe	xakRiNa{napuM;1;xvi}/xakRiNa{napuM;2;xvi}/xakRiNa{sarvanAma;puM;1;bahu}/xakRiNa{sarvanAma;napuM;1;xvi}/xakRiNa{sarvanAma;napuM;2;xvi}/xakRiNA{swrI;1;xvi}/xakRiNA{swrI;2;xvi}/xakRiNA{sarvanAma;swrI;1;xvi}/xakRiNA{sarvanAma;swrI;2;xvi}/xakRiNa{napuM;8;xvi}/xakRiNA{swrI;8;eka}/xakRiNA{swrI;8;xvi}/xakRiNa{puM;7;eka}/xakRiNa{napuM;7;eka}	xakRiNa{napuM;7;eka}	samucciwaH,13	xakRiNa	-	-	-	-	-
13	uwware	13	uwware	uwwara{napuM;1;xvi}/uwwara{napuM;2;xvi}/uwwara{sarvanAma;puM;1;bahu}/uwwara{sarvanAma;napuM;1;xvi}/uwwara{sarvanAma;napuM;2;xvi}/uwwarA{swrI;1;xvi}/uwwarA{swrI;2;xvi}/uwwarA{sarvanAma;swrI;1;xvi}/uwwarA{sarvanAma;swrI;2;xvi}/uwwara{napuM;8;xvi}/uwwarA{swrI;8;eka}/uwwarA{swrI;8;xvi}/uwwara{puM;7;eka}/uwwara{napuM;7;eka}/uwwara{sarvanAma;puM;7;eka}/uwwara{sarvanAma;napuM;7;eka}	uwwara{napuM;7;eka}	viSeRaNam,15	uwwara	-	-	-	-	-
14	ca	14	ca	ca{avya}	ca{avya}	samuccayaxyowakaH,13	Ora	-	-	-	-	-
15	girO	11	girO	gir{swrI;1;xvi}/gir{swrI;2;xvi}/gir{swrI;8;xvi}/giri{puM;7;eka}/giri{swrI;7;eka}	gir{puM;7;eka}	aXikaraNam,16	BARaNeM	-	-	-	-	-
16	sWApayiwvA	9	sWApayiwvA	RWA1{avya;Nijanwa;kwvA;RWA;:BvAxiH}	RWA1{avya;Nijanwa;kwvA;RWA;:BvAxiH}	pUrvakAlaH,19	-	-	-	-	-	-
17	sarva-loka-prawiRTAM	-	-	sarva-loka-prawiRTA{swrI;2;eka}	sarva-loka-prawiRTA{swrI;2;eka}	viSeRaNam,18	saba-loka-prawiRTA_ko	-	-	-	-	-
18	sva-wanum	5	svawanumaviSawsarvalokaprawiRTAm	sva-wanu{swrI;2;eka}/wanu{puM;2;eka}	sva-wanu{puM;2;eka}	karma,19	apanA-SarIra_ko	-	-	-	-	-
19	aviSaw	-	-	viS1{karwari;laf;pra;eka;parasmEpaxI;viSaz;:wuxAxiH}	viS1{karwari;laf;pra;eka;parasmEpaxI;viSaz;:wuxAxiH}	aBihiwa_karwA,1;sakarmaka	anxara_praveSa_kiyA	-	-	-	-	-
