index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	असौ	1	असौ	अदस्{सर्वनाम,पुं;7;एक}	अदस्{सर्वनाम,पुं;7;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N7	तलवार_में	-	-	-	-	अजा कुमारः
2.1	कुमारः	2	कुमारः	कुमार{पुं;1;एक}	कुमार{पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	कुमार	-	-	-	-	-
3.1	त्रिविष्टपस्य	5	त्रिविष्टपस्य	त्रिविष्टप{नपुं;6;एक}	विष्टप{नपुं;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	संसार_के	-	-	-	-	स्वर्गस्य
4.1	पतिम्	7	पतिम्	पति{पुं;2;एक}	पति{पुं;2;एक}	कर्ता,9.1	कर्ता,9.1	N2	पति	-	-	-	-	इन्द्र
5.1	जयन्तः	8	जयन्तः	जयन्त{पुं;1;एक}	जयन्त{पुं;1;एक}	कर्म,9.1	कर्म,9.1	N1	जयन्त	-	-	-	-	इन्द्र पुत्र
6.1	इव	6	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,8.1	उपमान_द्योतकः,8.1	NA	जैसे	-	-	-	-	-
7.1	तम्	3	तम्	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	कर्म,8.1	कर्म,8.1	N2	उसको	-	-	-	-	-
8.1	अनुजातः	4	अनुजातः	अनु_जन्2{क्त;जनीँ;दिवादिःअनु_जात;पुं;1;एक}	अनु_जन्2{क्त;जनीँ;दिवादिःअनु_जात;पुं;1;एक}	अभिहित_कर्ता	अभिहित_कर्ता	N1	-	-	-	-	-	-
9.1	(अनुजातः)	-	(-)	अनु_जन्2{क्त;जनीँ;दिवादिःअनु_जात;पुं;1;एक}	अनु_जन्2{क्त;जनीँ;दिवादिःअनु_जात;पुं;1;एक}	उपमानम्,6.1	उपमानम्,6.1	N1	-	-	-	-	-	-
10.1	दम्यः	7	दम्यः	दम्य{पुं;1;एक(दम्1;यत्;दमुँ;:दिवादिः)}/दम्य{पुं;1;एक(दम्1;णिजन्त;यत्;दमुँ;:दिवादिः)}	दम्य{पुं;1;एक(दम्1;यत्;दमुँ;दिवादिः)}	विशेषणम्,11.1	विशेषणम्,11.1	N1	नया_बछड्॥़आ	-	-	-	-	-
11.1	यः	3	यः	यद्{सर्वनाम;पुं;1;एक}	यद्{सर्वनाम;पुं;1;एक}	कर्ता,18.1	कर्ता,18.1	N1	जो	-	-	-	-	-
12.1	गुर्वी	1	गुर्वी	गुरु{स्त्री;1;एक}	गुरु{स्त्री;1;एक}	कर्ता,18.1	कर्ता,18.1	N1	गुरु	-	-	-	-	-
13.1	भुवनस्य	4	भुवनस्य	भुवन{नपुं;6;एक}/भुवन{पुं;6;एक}	भुवन{नपुं;6;एक}	षष्ठीसम्बन्धः,12.1	षष्ठीसम्बन्धः,12.1	N6	भुवन_के	-	-	-	-	-
14.1	घुरं	2	घुरं	धुर{पुं;2;एक}	धुर{पुं;2;एक}	कर्म,9.1	कर्म,9.1	N2	भार_को	-	-	-	-	-
15.1	धुर्येण	6	धुर्येण	धुर्य{पुं;3;एक}/धुर्य{नपुं;3;एक}	धुर्य{पुं;3;एक}	तुलना_बिन्दुः,8.1	तुलना_बिन्दुः,8.1	N3	धुर्य_से	-	-	-	-	-
16.1	पित्रा	5	पित्रा	पितृ{पुं;3;एक}	पितृ{पुं;3;एक}	तुलना_बिन्दुः,17.1	तुलना_बिन्दुः,17.1	N3	पिता	-	-	-	-	-
17.1	सदृशम्	8	सदृशम्	सदृश{पुं;2;एक}/सदृश{नपुं;2;एक}/सदृश{नपुं;1;एक}	सदृश{नपुं;2;एक}	क्रियाविशेषणम्,18.1	क्रियाविशेषणम्,18.1	N2	सदृश	-	-	-	-	-
18.1	बिभर्ति	9	बिभर्ति	भृ2{कर्तरि;लट्;प्र;एक;परस्मैपदी;डुभृञ्;:जुहोत्यादिः}/भृ2{कर्तरि;लट्;प्र;एक;परस्मैपदी;डुभृञ्;:जुहोत्यादिः}	भृ2{कर्तरि;लट्;प्र;एक;परस्मैपदी;डुभृञ्;जुहोत्यादिः}	अभिहित_कर्ता,11;सकर्मक.1	अभिहित_कर्ता,11;सकर्मक.1	KP	ध्_भृ2_प्प्_स्क्ता_है	-	-	-	-	-
19.1	(इव)	-	(इव)	इव{अव्यय}	इव{अव्य}	उपमान_द्योतकः,18.1	उपमान_द्योतकः,18.1	NA	-	-	-	-	-	-
20.1	(बिभर्ति)	9	(बिभर्ति)	भृ2{कर्तरि;लट्;प्र;एक;परस्मैपदी;डुभृञ्;:जुहोत्यादिः}/भृ2{कर्तरि;लट्;प्र;एक;परस्मैपदी;डुभृञ्;:जुहोत्यादिः}	भृ2{कर्तरि;लट्;प्र;एक;परस्मैपदी;डुभृञ्;जुहोत्यादिः}	उपमानम्,19.1	उपमानम्,19.1	KP	ध्_भृ2_प्प्_स्क्ता_है	-	-	-	-	-
