index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	स्थिर-	-	-	स्थिर	स्थिर	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	स्थिर-कर्मा	-	-	-	-	-
1.2	कर्मा	-	-	कर्मा{स्त्री;1;एक}	कर्मा{स्त्री;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1				-	-	
2.1	नवः	2	नवः	नव{पुं;1;एक}	नव{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1	नव	-	-	-	-	-
3.1	प्रभुः	3	प्रभुराफलोदयात्स्थिरकर्मा	प्रभु{पुं;1;एक}	प्रभु{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	प्रभु	-	-	-	-	प्रभु = राजा अजः 
4.1	आ-	-	-	आ	आ	उपपद-तत्पुरुषः,4.2	उपपद-तत्पुरुषः,4.2	CP	आ-फलोदय_से	-	-	-	-	-
4.2	फल-	-	-	फल	फल	षष्ठी-तत्पुरुषः,4.3	षष्ठी-तत्पुरुषः,4.3	CP				-	-	
4.3	उदयात्			उदय{पुं;5;एक}	उदय{पुं;5;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N5						
5.1	कर्मणः	5	कर्मणः	कर्मन्{नपुं;5;एक}/कर्मन्{नपुं;6;एक}	कर्मन्{नपुं;5;एक}	अपादानम्,7.1	अपादानम्,7.1	N5	कर्म_से	-	-	-	-	-
6.1	न	1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,7.1	प्रतिषेधः,7.1	NA	नहीं	-	-	-	-	-
7.1	विरराम	4	विरराम	वि_रम्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;रमुँ;:भ्वादिः}	वि_रम्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;रमुँ;:भ्वादिः}	अभिहित_कर्ता,3.1	अभिहित_कर्ता,3.1	KP	वि_रम्1_अप्_स्क्या	-	-	-	-	-
