index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	अथ	1	अथाङ्गदालिष्टभुजं	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	और	-	-	-	-	-
2.1	भुजिष्या	2	भुजिष्या	भुजिष्या{स्त्री;1;एक}	भुजिष्या{स्त्री;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	भुजिष्या	-	-	-	-	भुजिष्या is referred to सुनन्दा the chambermaid
3.1	अङ्गद-	-	-	अङ्गद	अङ्गद	तृतीया-तत्पुरुषः,3.2	तृतीया-तत्पुरुषः,3.2	CP	अङ्गद_आश्लिष्ट_भुजं_को	-	-	-	-	-
3.2	आश्लिष्ट-	-	-	आश्लिष्ट	आश्लिष्ट	बहुव्रीहिः,3.3	बहुव्रीहिः,3.3	CP	अङ्गद_आश्लिष्ट_भुजं_को	-	-	-	-	-
3.3	भुजं	-	-	भुज्{पुं;2;एक}	भुज्{पुं;2;एक}	विशेषणम्,4.3	विशेषणम्,4.3	N2				-	-	
4.1	सादित-	7	सादितशत्रुपक्षं	सादित	सादित	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	सादित-शत्रु-पक्ष_को	-	-	-	-	-
4.2	शत्रु-	-	-	शत्रु	शत्रु	षष्ठी-तत्पुरुषः,4.3	षष्ठी-तत्पुरुषः,4.3	CP	सादित-शत्रु-पक्ष_को	-	-	-	-	-
4.3	पक्षं	-	-	पक्ष{पुं;2;एक}/पक्ष{नपुं;1;एक}/पक्ष{नपुं;2;एक}	पक्ष{पुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2				-	-	
5.1	हेमाङ्गदं	3	 हेमाङ्गदं	अङ्गद{पुं;2;एक}/अङ्गद{नपुं;1;एक}/अङ्गद{नपुं;2;एक}	अङ्गद{पुं;2;एक}	सञ्ज्ञा,6.1	सञ्ज्ञा,6.1	N2	सोना-अङ्गद_को	-	-	-	-	proper noun,King of Kalinga
6.1	नाम	4	नाम	नाम{अव्य}	नाम{अव्य}	सञ्ज्ञा_द्योतकः,7.2	सञ्ज्ञा_द्योतकः,7.2	NA	नामक	-	-	-	-	-
7.1	कलिङ्ग-	5	कलिङ्गनाथम्	कलिङ्ग	कलिङ्ग	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	कलिङ्ग-नाथ_को	-	-	-	-	-
7.2	नाथम्	-	-	नाथ{पुं;2;एक}/नाथ{नपुं;1;एक}/नाथ{नपुं;2;एक}	नाथ{पुं;2;एक}	कर्म,8.1	कर्म,8.1	N2				-	-	
8.1	आसेदुषीम्	6	आसेदुषीं	आसेदुषीम्{स्त्री;2;एक}	आसेदुषीम्{स्त्री;2;एक}	विशेषणम्,9.3	विशेषणम्,9.3	N2	 निकट_को 	-	-	-	-	आसेदुषीम्-Not recognised in the morph analyser
9.1	अबाल-	-	-	अबाल	अबाल	कर्मधारयः,9.2	कर्मधारयः,9.2	CP	अबाल-चन्द्रमा-मुखी_को	-	-	-	-	इन्दु- Not recognised in the morph analyser
9.2	इन्दु-	-	-	इन्दु	इन्दु	बहुव्रीहिः,9.3	बहुव्रीहिः,9.3	CP	अबाल-चन्द्रमा-मुखी_को	-	-	-	-	इन्दु- Not recognised in the morph analyser
9.3	मुखीं	-	-	मुखी{स्त्री;2;एक}	मुखी{स्त्री;2;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N2				-	इन्दु- Not recognised in the morph analyser	
10.1	बालाम्	8	बालामबालेन्दुमुखीम्	बालाम्	बालाम् {स्त्री;2;एक}	कर्म,11.1	कर्म,11.1	N2	लडकी_को	-	-	-	-	बालाम् is referred to इन्दुमती
11.1	बभाषे	9	बभाषे	भाष्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;भाषँ;भ्वादिः}/भाष्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;भाषँ;भ्वादिः}/भाष्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;भाषँ;भ्वादिः}/भाष्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;भाषँ;भ्वादिः}	भाष्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;भाषँ;:भ्वादिः}	अभिहित_कर्ता,2.1	अभिहित_कर्ता,2.1	KP	बोला	-	-	-	-	-
