index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	इति	1	इति	इति{अव्य}	इति{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	ऐसा	-	-	-	-	-
2.1	च	2	चोपनतां	च{अव्य}	च{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	भी	-	-	-	-	-
3.1	उपनताम्	-	-	उपनता{स्त्री;2;एक(णम्1;क्त;णमँ;:भ्वादिः)}	उपनता{स्त्री;2;एक(णम्1;क्त;णमँ;:भ्वादिः)}	कर्म,6.1	कर्म,6.1	N2	ण्थ्या_हुई	-	-	-	-	-
4.1	आ-	-	-	आ	आ	अव्ययीभावः,4.2	अव्ययीभावः,4.2	CP	आ-देव-पुष्प-दर्शन_से	-	-	-	-	-
4.2	सुर-	-	-	सुर	सुर	षष्ठी-तत्पुरुषः,4.3	षष्ठी-तत्पुरुषः,4.3	CP	आ-देव-पुष्प-दर्शन_से	-	-	-	-	-
4.3	पुष्प-	-	-	पुष्प	पुष्प	षष्ठी-तत्पुरुषः,4.4	षष्ठी-तत्पुरुषः,4.4	CP	आ-देव-पुष्प-दर्शन_से	-	-	-	-	-
4.4	दर्शनात्	-	-	दर्शन{पुं;5;एक}/दर्शन{नपुं;5;एक}	दर्शन{नपुं;5;एक}	हेतुः,5.2	हेतुः,5.2	N5				-	-	
5.1	क्षिति-	3	क्षितिस्पृशं	क्षिति	क्षिति	द्वितीया-तत्पुरुषः,5.2	द्वितीया-तत्पुरुषः,5.2	CP	पृथ्वी-स्पृश्_को	-	-	-	-	-
5.2	स्पृशं	-	-	स्पृश्{पुं;2;एक}/स्पृश्{नपुं;2;एक}/स्पृश्{स्त्री;2;एक}	स्पृश्{स्त्री;2;एक}	कर्मसमानाधिकरणम्,6.1	कर्मसमानाधिकरणम्,6.1	N2				-	-	
6.1	कृतवान्	4	कृतवानासुरपुष्पदर्शनात्	कृतवत्{पुं;1;एक(कृ3;क्तवतु;डुकृञ्;:तनादिः)}/कृतवत्{पुं;1;एक(कृ2;क्तवतु;कृञ्;:स्वादिः)}/कृतवत्{पुं;1;एक(कृ1;क्तवतु;कृञ्;:भ्वादिः)}	कृतवत्{पुं;1;एक(कृ1;क्तवतु;कृञ्;:भ्वादिः)}	अभिहित_कर्ता,7;सकर्मक.1	अभिहित_कर्ता,7;सकर्मक.1	N1	किया	-	-	-	-	-
7.1	(सः)	-	(-)	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	वह	-	-	-	सः रेऋएर्स् तो शगे थ्रिनबिन्दु	-
