index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	तस्मिन्	1	तस्मिन्नभिद्योतितबन्धुपद्मे	तद्{सर्वनाम;नपुं;7;एक}/तद्{सर्वनाम;पुं;7;एक}	तद्{सर्वनाम;नपुं;7;एक}	अधिकरणम्,11.1	अधिकरणम्,11.1	N7	उसमें	-	-	-	-	-
2.1	अभिद्योतित-			अभिद्योतित	अभिद्योतित	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP	पद्म_में	-	-	-	-	-
2.2	बन्धु-	-	-	बन्धु	बन्धु	कर्मधारयः,2.3	कर्मधारयः,2.3	CP	पद्म_में	-	-	-	-	-
2.3	पद्मे	-	-	पद्म;संख्येयम्;1;द्वि}/पद्म{संख्येयम्;2;द्वि}/पद्म{संख्येयम्;7;एक}/पद्म{पुं;7;एक}/पद्म{नपुं;8;द्वि}/पद्म{नपुं;1;द्वि}/पद्म{नपुं;2;द्वि}/पद्म{नपुं;7;एक}/पद्मा{स्त्री;8;एक}/पद्मा{स्त्री;8;द्वि}/पद्मा{स्त्री;1;द्वि}/पद्मा{स्त्री;2;द्वि}	पद्म{नपुं;7;एक}	विशेषणम्,3.4	विशेषणम्,3.4	N7				-	-	
3.1	प्रताप-	2	प्रतापसंशोषितशत्रुपङ्के	प्रताप	प्रताप	तृतीया-तत्पुरुषः,3.4	तृतीया-तत्पुरुषः,3.4	CP	प्रताप-संशोषित-शत्रु-दलदल_में	-	-	-	-	-
3.2	संशोषित-	-	-	संशोषित	संशोषित	कर्मधारयः,3.4	कर्मधारयः,3.4	CP	प्रताप-संशोषित-शत्रु-दलदल_में	-	-	-	-	-
3.3	शत्रु-	-	-	शत्रु	शत्रु	बहुव्रीहिः,3.4	बहुव्रीहिः,3.4	CP	प्रताप-संशोषित-शत्रु-दलदल_में	-	-	-	-	-
3.4	पङ्के	-	-	पङ्क{पुं;7;एक}/पङ्क{नपुं;8;द्वि}/पङ्क{नपुं;1;द्वि}/पङ्क{नपुं;2;द्वि}/पङ्क{नपुं;7;एक}/पङ्का{स्त्री;8;एक}/पङ्का{स्त्री;8;द्वि}/पङ्का{स्त्री;1;द्वि}/पङ्का{स्त्री;2;द्वि}	पङ्क{पुं;7;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N7				-	-	
4.1	भानुमती	7	भानुमतीव	भानु{मतुप्;पुं;7;एक}/भानु{मतुप्;नपुं;7;एक}	भानु{मतुप्;स्त्री;1;एक}	उपमानम्,6.1	उपमानम्,6.1	N1	सूर्य_में	-	-	-	-	-
5.1	कुमुद्वती	6	कुमुद्वती	कुमुद्वती{स्त्री;1;एक}	कुमुद्वती{स्त्री;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	सफेद_फूलों_की_कुमुदिनी	-	-	-	-	-
6.1	इव	7	भानुमतीव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,7.1	उपमान_द्योतकः,7.1	NA	जैसे	-	-	-	-	-
7.1	भावम्	8	भावम्	भाव{पुं;2;एक}/भाव{पुं;2;एक(भू1;घञ्;भू;:भ्वादिः)}/भाव{पुं;2;एक(भू2;घञ्;भू;:चुरादिः)}/भाव{पुं;2;एक(भुव्1;घञ्;भुवोँ;:चुरादिः)}	भाव{पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	भाव_को	-	-	-	-	-
8.1	उत्तम-	5	नोत्तमसौकुमार्या	उत्तम	उत्तम	बहुव्रीहिः,8.2	बहुव्रीहिः,8.2	CP	अच्छा-सौकुमार्या	-	-	-	-	Refers to princess Indumathi
8.2	सौकुमार्या	-	-	सौकुमार्या{स्त्री;1;एक}	सौकुमार्या{स्त्री;1;एक}	विशेषणम्,9.1	विशेषणम्,9.1	N1				-	Refers to princess Indumathi	
9.1	सा	4	सा	तद्{सर्वनाम;स्त्री;1;एक}	तद्{सर्वनाम;स्त्री;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	उसने	-	-	-	-	Refers to princess Indumathi
10.1	न	5	नोत्तमसौकुमार्या	न{अव्य}	न{अव्य}	प्रतिषेधः,11.1	प्रतिषेधः,11.1	NA	नहीं	-	-	-	-	-
11.1	बबन्ध	3	बबन्ध	बन्ध्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;बन्धँ;:क्र्यादिः}/बन्ध्1{कर्तरि;लिट्;म;एक;परस्मैपदी;बन्धँ;:क्र्यादिः}/बन्ध्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;बन्धँ;:क्र्यादिः}/बन्ध्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;बन्धँ;:क्र्यादिः}	बन्ध्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;बन्धँ;क्र्यादिः}	अभिहित_कर्ता,9;सकर्मक.1	अभिहित_कर्ता,9;सकर्मक.1	KP	बन्ध्1_प्प्_स्क्या	-	-	-	-	-
