index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	इदम्	-	इदम्	इदम्{सर्वनाम;नपुं;1;एक}/इदम्{सर्वनाम;नपुं;2;एक}	इदम्{सर्वनाम;नपुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1	यह	-	-	-	-	-
2.1	उच्छ्वसित-	-	उच्छ्वसित-अलकं	उच्छ्वसित	उच्छ्वसित	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP	साँस_लेना-अलक_को	-	-	-	-	-
2.2	अलकं	-	-	अलक{पुं;2;एक}	अलक{पुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2				-	-	
3.1	विश्रान्त-	-	विश्रान्त-कथं	विश्रान्त	विश्रान्त	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	विश्राम_किया_हुआ-कथ	-	-	-	-	-
3.2	कथं	-	-	कथम्{अव्य}/कथ{पुं;2;एक}/कथ{नपुं;1;एक}/कथ{नपुं;2;एक}	कथ{नपुं;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1				-	-	
4.1	तव	-	तव	युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	तुम्हारा	-	-	-	-	-
5.1	मुखम्	-	मुखम्	मुख{पुं;2;एक}/मुख{नपुं;1;एक}/मुख{नपुं;2;एक}	मुख{नपुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	मुख	-	-	-	-	-
6.1	निशि	-	निशि	निश्{स्त्री;7;एक}/निशा{स्त्री;7;एक}	निशा{स्त्री;7;एक}	अधिकरणम्,7.1	अधिकरणम्,7.1	N7	रात_में	-	-	-	-	-
7.1	सुप्तं	-	सुप्तं	सुप्त{पुं;2;एक(ष्वप्1;क्त;ञिष्वपँ;:अदादिः)}/सुप्त{नपुं;1;एक(ष्वप्1;क्त;ञिष्वपँ;:अदादिः)}/सुप्त{नपुं;2;एक(ष्वप्1;क्त;ञिष्वपँ;:अदादिः)}/सुप्त{पुं;2;एक(सृभ्1;क्त;सृभुँ;:भ्वादिः)}/सुप्त{नपुं;1;एक(सृभ्1;क्त;सृभुँ;:भ्वादिः)}/सुप्त{नपुं;2;एक(सृभ्1;क्त;सृभुँ;:भ्वादिः)}	सुप्त{पुं;2;एक(ष्वप्1;क्त;ञिष्वपँ;:अदादिः)}	विशेषणम्,9.2	विशेषणम्,9.2	N2	सोया_हुए	-	-	-	-	-
8.1	विरत-	-	विरत-अभ्यन्तर-षट्पद-स्वनम्	विरत	विरत	बहुव्रीहिः,8.2	बहुव्रीहिः,8.2	CP	रुका_हुआ-अन्दर-भौंरा-कोलाहल	-	-	-	-	-
8.2	अभ्यन्तर-	-	-	अभ्यन्तर	अभ्यन्तर	कर्मधारयः,8.3	कर्मधारयः,8.3	CP	रुका_हुआ-अन्दर-भौंरा-कोलाहल	-	-	-	-	-
8.3	षट्पद-	-	-	षट्पद	षट्पद	षष्ठी-तत्पुरुषः,8.4	षष्ठी-तत्पुरुषः,8.4	CP	रुका_हुआ-अन्दर-भौंरा-कोलाहल	-	-	-	-	-
8.4	स्वनम्	-	-	स्वन{पुं;2;एक}	स्वन{पुं;2;एक}	विशेषणम्,9.2	विशेषणम्,9.2	N2				-	-	
9.1	एक-	-	एक-पङ्कजम्	एक	एक	कर्मधारयः,9.2	कर्मधारयः,9.2	CP	एक-दलदल_को	-	-	-	-	-
9.2	पङ्कजम्	-	-	पङ्क	पङ्क	उपमानम्,10.1	उपमानम्,10.1	N2				-	-	
10.1	इव	-	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,5.1	उपमान_द्योतकः,5.1	NA	जैसे	-	-	-	-	-
11.1	मां	-	मां	अस्मद्{सर्वनाम;2;एक}	अस्मद्{सर्वनाम;2;एक}	कर्म,12.1	कर्म,12.1	N2	मुझे	-	-	-	-	-
12.1	दुनोति	-	दुनोति	दु2{कर्तरि;लट्;प्र;एक;परस्मैपदी;टुदु;:स्वादिः}	दु2{कर्तरि;लट्;प्र;एक;परस्मैपदी;टुदु;:स्वादिः}	अभिहित_कर्ता,5;सकर्मक.1	अभिहित_कर्ता,5;सकर्मक.1	KP	दुःख_देता_है	-	-	-	-	-
