index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	अथ	-	अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,9.1	सम्बन्धः,9.1	NA	और	-	-	-	-	-
2.1	तस्य	-	तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	उसके	-	-	-	अजस्य	-
3.1	कथंचित्	-	कथंचित्	कथंचित्{अव्य}	कथंचित्{अव्य}	क्रियाविशेषणम्,9.1	क्रियाविशेषणम्,9.1	NA	कैसे	-	-	-	-	-
4.1	अङ्कतः	-	अङ्कतः	अङ्क{अव्य;तसिल्}	अङ्क{अव्य;तसिल्}	हेतुः,9.1	हेतुः,9.1	NA	अङ्क_से	-	-	-	-	-
5.1	स्वजनः	-	स्वजनः	स्वजन{पुं;1;एक}	स्वजन{पुं;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	अपना_लोग_ने	-	-	-	-	-
6.1	ताम्	-	ताम्	तद्{सर्वनाम;स्त्री;2;एक}/ता{स्त्री;2;एक}	तद्{सर्वनाम;स्त्री;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N2	उस	-	-	-	इन्तुमति	-
7.1	अपनीय	-	अपनीय	णी1{अव्य;ल्यप्;णीञ्;:भ्वादिः}	अप_णी1{अव्य;ल्यप्;णीञ्;:भ्वादिः}	पूर्वकालः,9.1	पूर्वकालः,9.1	NA	ण्थ्_कर	-	-	-	-	-
8.1	सुन्दरीम्	-	सुन्दरीम्	सुन्दरी{स्त्री;2;एक}	सुन्दरी{स्त्री;2;एक}	कर्म,7.1	कर्म,7.1	N2	सुन्दर_को	-	-	-	-	-
9.1	विससर्ज	-	विससर्ज	वि_सृज्2{कर्तरि;लिट्;उ;एक;परस्मैपदी;सृजँ;:तुदादिः}/वि_सृज्2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;सृजँ;:तुदादिः}	वि_सृज्2{कर्तरि;लिट्;प्र;एक;परस्मैपदी;सृजँ;:तुदादिः}	अभिहित_कर्ता,5;सकर्मक.1	अभिहित_कर्ता,5;सकर्मक.1	KP	छोडा	-	-	-	-	-
10.1	तत्-	-	तदन्त्यमण्डनाम्	तद्	तद्	कर्मधारयः,10.2	कर्मधारयः,10.2	CP	वह-अन्तिम-मण्डन_को	-	-	-	-	-
10.2	अन्त्य-	-	-	अन्त्य	अन्त्य	बहुव्रीहिः,10.3	बहुव्रीहिः,10.3	CP	वह-अन्तिम-मण्डन_को	-	-	-	-	-
10.3	मण्डनाम्	-	-	मण्डन{स्त्री;2;एक}	मण्डन{स्त्री;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N2				-	-	
11.1	अनलाय	-	अनलाय	अनल{पुं;4;एक}	अनल{पुं;4;एक}	प्रयोजनम्,9.1	प्रयोजनम्,9.1	N4	आग_के_लिये	-	-	-	-	-
12.1	अ				अ	नञ्-तत्पुरुषः,12.2	नञ्-तत्पुरुषः,12.2	CP						
12.2	गुरु-	-	अगुरुचन्दनैधसे	अगुरु	गुरु	उपपद-तत्पुरुषः,12.3	उपपद-तत्पुरुषः,12.3	CP	चन्दन-एध_के_लिये	-	-	-	-	-
12.3	चन्दन-	-	-	चन्दन	चन्दन	बहुव्रीहिः,12.4	बहुव्रीहिः,12.4	CP	चन्दन-एध_के_लिये	-	-	-	-	-
12.4	एधसे	-	-	एध{नपुं;4;एक}	एध{नपुं;4;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N4				-	-	
