index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	दिलीप-	4	दिलीप-वंशजाः	दिलीप	दिलीप	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	दिलीप-वंश_ने	-	-	-	-	-
1.2	वंशजाः	-	-	वंशजा{स्त्री;1;बहु}/{स्त्री;2;बहु}	वंशजा{स्त्री;1;बहु}	कर्ता,3.1	कर्ता,3.1	N1				-	-	
2.1	हि	3	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,1.2	सम्बन्धः,1.2	NA	हि	-	-	-	-	-
3.1	प्रयताः	7	प्रयताः	प्रयता{स्त्री;1;बहु}/प्रयता{स्त्री;2;बहु}/प्रयत{पुं;1;बहु(यत्1;घञ्;यतीँ;:भ्वादिः)}	प्रयत{पुं;1;बहु(यत्1;घञ्;यतीँ;:भ्वादिः)}	अभिहित_कर्ता	अभिहित_कर्ता	N1	-	-	-	-	-	-
4.1	परिणामे	2	परिणामे	परिणाम{पुं;7;एक}	परिणाम{पुं;7;एक}	अधिकरणम्,9.1	अधिकरणम्,9.1	N7	परिणाम_में	-	-	-	-	-
5.1	गुणवत्-			गुणवत्	गुणवत्	कर्मधारयः,5.2	कर्मधारयः,5.2	CP						
5.2	सुत-	1	गुणवत्सुतरोपितश्रियः	गुणवत्सुत	सुत	सप्तमी-तत्पुरुषः,5.3	सप्तमी-तत्पुरुषः,5.3	CP	गुणवत्सुत-रोपित-श्री_से	-	-	-	-	-
5.3	रोपित-	-	-	रोपित	रोपित	बहुव्रीहिः,5.4	बहुव्रीहिः,5.4	CP	गुणवत्सुत-रोपित-श्री_से	-	-	-	-	-
5.4	श्रियः	-	-	श्री{स्त्री;6;एक}/श्री{स्त्री;5;एक}/श्री{स्त्री;1;बहु}/श्री{स्त्री;2;बहु}/श्री{स्त्री;8;बहु}	श्री{स्त्री;1;बहु}	कर्ता,3.1	कर्ता,3.1	N1				-	-	
6.1	तरु-	6	तरुवल्कवाससां	तरु	तरु	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	वृक्ष-वृक्ष_की_छाल-वासस्	-	-	-	-	-
6.2	वल्क-	-	-	वल्क	वल्क	बहुव्रीहिः,6.3	बहुव्रीहिः,6.3	CP	वृक्ष-वृक्ष_की_छाल-वासस्	-	-	-	-	-
6.3	वाससाम्	-	-	वासस्{नपुं;6;बहु}/वासस्{पुं;6;बहु}	वासस्{पुं;6;बहु}	विशेषणम्,7.1	विशेषणम्,7.1	N6				-	-	
7.1	संयमिनाम्	8	संयमिनां	संयमिन्{पुं;6;बहु}	संयमिन्{पुं;6;बहु}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	संयमियों_के	-	-	-	-	-
8.1	पदवीम्	5	पदवीं	पदवी{पुं;2;एक}	पदवी{पुं;2;एक}	मुख्यकर्म,9.1	मुख्यकर्म,9.1	N2	पदवी_को	-	-	-	-	-
9.1	प्रपेदिरे	9	प्रपेदिरे	प्र_पद्1{कर्तरि;लिट्;प्र;बहु;आत्मनेपदी;पदँ;:दिवादिः}/प्र_पद्1{कर्मणि;लिट्;प्र;बहु;आत्मनेपदी;पदँ;:दिवादिः}	प्र_पद्1{कर्तरि;लिट्;प्र;बहु;आत्मनेपदी;पदँ;:दिवादिः}	अभिहित_कर्ता,8.1;सकर्मक.1	अभिहित_कर्ता,8.1;सकर्मक.1	KP	शरण_गया	-	-	-	-	-
														
														
				"
वंशजा स्त्री 1 बहु	वंशजा स्त्री 2 बहु"										
