index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	शात-	4	-	शात	शात	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	पतली कटि वाली	-	-	-	-	-
1.2	उदरी	-	-	उदरी{स्त्री;1;एक}	उदरी{स्त्री;1;एक}	कर्तृसमानाधिकरणम्,9.1	कर्तृसमानाधिकरणम्,9.1	N1				-	-	
2.1	माता	3	-	मातृ{स्त्री;1;एक}	मातृ{स्त्री;1;एक}	कर्ता,9.1	कर्ता,9.1	N1	माँ ( कौशल्या)	-	-	-	-	-
3.1	शय्या-	1	-	शय्या	शय्या	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	बिछावन पर लेटने से	-	-	-	-	-
3.2	गतेन	-	-	गत{पुं;3;एक}	गत{पुं;3;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N3				-	-	
4.1	रामेण	2	-	राम{पुं;3;एक}	राम{पुं;3;एक}	हेतुः,9.1	हेतुः,9.1	N3	राम के साथ	-	-	-	-	-
5.1	सैकत-	6	-	सैकत	सैकत	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	CP	बालूमय किनारे पर	-	-	-	-	-
5.2	अम्भोज-	-	-	अम्भोज	अम्भोज	षष्ठी-तत्पुरुषः,5.3	षष्ठी-तत्पुरुषः,5.3	CP	बालूमय किनारे पर	-	-	-	-	-
5.3	बलिना	-	-	बलि{पुं;3;एक}	बलि{पुं;3;एक}	हेतुः,9.1	हेतुः,9.1	N3				-	-	
6.1	शरत्कृता	9	-	शरत्-कृता{स्त्री;1;एक}	शरत्-कृता{स्त्री;1;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N1	नील कमल	-	-	-	-	-
7.1	जाह्नवी	7	जाह्नवीव	जाह्नवी{स्त्री;1;एक}	जाह्नवी{स्त्री;1;एक}	उपमानम्,8.1	उपमानम्,8.1	N1	चढ्Zआये गये	-	-	-	-	-
8.1	इव	-	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,9.1	उपमान_द्योतकः,9.1	NA	शरद ऋतु में हुई	-	-	-	-	-
9.1	बभौ	5	-	भा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}	भा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अदादिः}	अभिहित_कर्ता,2.1	अभिहित_कर्ता,2.1	KP	गंगा 	-	-	-	-	-
