index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	सौभ्रात्रे	3	सौभ्रात्रे	सौभ्रात्र{नपुं;1;द्वि}/सौभ्रात्र{नपुं;2;द्वि}/सौभ्रात्र{नपुं;8;द्वि}/सौभ्रात्र{नपुं;7;एक}	सौभ्रात्र{नपुं;7;एक}	अधिकरणम्,2.1	अधिकरणम्,2.1	N7	सौभ्रात्र_में	-	-	-	-	-
2.1	समाने	1	समानेऽपि 	समाना{स्त्री;1;द्वि}/समाना{स्त्री;2;द्वि}/सम्_अन्1{भावे;लिट्;प्र;एक;आत्मनेपदी;अनँ;:अदादिः}/सम्_अन्1{भावे;लिट्;उ;एक;आत्मनेपदी;अनँ;:अदादिः}/समान{नपुं;8;द्वि}/समान{पुं;7;एक}/समान{पुं;7;एक(अन्1;घञ्;अनँ;:अदादिः)}	समान{पुं;7;एक(अन्1;घञ्;अनँ;:अदादिः)}	अधिकरणम्,12.1	अधिकरणम्,12.1	N7	समान_में	-	-	-	-	-
3.1	अपि	-	-	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	भी	-	-	-	-	-
4.1	हि	2	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	हि	-	-	-	-	-
5.1	यथा	4	 यथोभौ 	यथा{अव्य}	यथा{अव्य}	सम्बन्धः,13.1;नित्य_सम्बन्धः,8.1	सम्बन्धः,13.1;नित्य_सम्बन्धः,8.1	NA	जैसे	-	-	-	-	-
6.1	उभौ	-	-	उभ{सर्वनाम;पुं;1;द्वि}/उभ{सर्वनाम;पुं;2;द्वि}/उभ{पुं;8;द्वि}	उभ{सर्वनाम;पुं;1;द्वि}	विशेषणम्,7.2	विशेषणम्,7.2	N1	दोनों	-	-	-	-	-
7.1	राम-	5	रामलक्ष्मणौ	राम	राम	द्वन्द्वः,7.2	द्वन्द्वः,7.2	CP	राम-लक्ष्मण	-	-	-	-	-
7.2	लक्ष्मणौ	-	-	लक्ष्मण{पुं;8;द्वि}/लक्ष्मण{पुं;1;द्वि}/लक्ष्मण{पुं;2;द्वि}	लक्ष्मण{पुं;1;द्वि}	कर्ता,13.1	कर्ता,13.1	N1				-	-	
8.1	तथा	6	तथा	तथा{अव्य}	तथा{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	वैसे	-	-	-	-	-
9.1	भरत-	7	भरतशत्रुघ्नौ	भरत	भरत	द्वन्द्वः,9.2	द्वन्द्वः,9.2	CP	भरत-शत्रुघ्न	-	-	-	-	-
9.2	शत्रुघ्नौ	-	-	शत्रुघ्न{पुं;1;द्वि}/शत्रुघ्न{पुं;2;द्वि}	शत्रुघ्न{पुं;1;द्वि}	कर्ता,12.1	कर्ता,12.1	N1				-	-	
10.1	प्रीत्या	8	प्रीत्या	प्रीति{स्त्री;3;एक}	प्रीति{स्त्री;3;एक}	क्रियाविशेषणम्,12.1	क्रियाविशेषणम्,12.1	N3	प्रसन्नता_से	-	-	-	-	-
11.1	द्वन्द्वं	9	द्वन्द्वं	द्वन्द्व{पुं;2;एक}/द्वन्द्व{नपुं;1;एक}/द्वन्द्व{नपुं;2;एक}	द्वन्द्व{नपुं;1;एक}	कर्तृसमानाधिकरणम्,12.1	कर्तृसमानाधिकरणम्,12.1	N1	-	-	-	-	-	-
12.1	बभूवतुः	10	बभूवतुः	भू1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;भू;:भ्वादिः}	भू1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;भू;:भ्वादिः}	अभिहित_कर्ता,9.2	अभिहित_कर्ता,9.2	KP	हुए	-	-	-	-	-
13.1	(बभूवतुः)	10	बभूवतुः	भू1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;भू;:भ्वादिः}	भू1{कर्तरि;लिट्;प्र;द्वि;परस्मैपदी;भू;:भ्वादिः}	अभिहित_कर्ता,7.2	अभिहित_कर्ता,7.2	KP	हुए	-	-	-	-	-
