index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	तेषां	3	तेषां	तद्{सर्वनाम;पुं;6;बहु}/तद्{सर्वनाम;नपुं;6;बहु}	तद्{सर्वनाम;पुं;6;बहु}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	उनके	-	-	-	-	रामलक्ष्मणभरतशत्रुघ्नाः
2.1	स्वाभाविकं	1	स्वाभाविकं	स्वाभाविक{पुं;2;एक}/स्वाभाविक{नपुं;1;एक}/स्वाभाविक{नपुं;2;एक}	स्वाभाविक{नपुं;2;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N2	स्वाभाविक	-	-	-	-	-
3.1	विनीतत्वं	2	विनीतत्वं	विनीतत्व{त्व;नपुं;1;एक}/विनीतत्व{त्व;नपुं;2;एक}	विनीतत्व{त्व;नपुं;2;एक}	कर्ता,10.1	कर्ता,10.1	N2	विनय_ने	-	-	-	-	-
4.1	विनय-	4	विनयकर्मणा	विनय	विनय	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	विनय-कर्म_से	-	-	-	-	-
4.2	कर्मणा	-	-	कर्मन्{नपुं;3;एक}	कर्मन्{नपुं;3;एक}	हेतुः,10.1	हेतुः,10.1	N3				-	-	
5.1	हविषा	8	हविषेव	हविस्{नपुं;3;एक}	हविस्{नपुं;3;एक}	हेतुः,10.1	हेतुः,10.1	N3	आहुति_से	-	-	-	-	-
6.1	हविर्भुजां	9	हविर्भुजां	हविर्भुज्{पुं;6;बहु}	हविर्भुज्{पुं;6;बहु}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	अग्नि_के	-	-	-	-	-
7.1	सहजं	6	सहजं	सहज{पुं;2;एक}/सह-ज{पुं;2;एक}	सह-ज{पुं;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N2	सह	-	-	-	-	-
8.1	तेजः	7	तेजो 	तेजस्{नपुं;1;एक}/तेजस्{नपुं;2;एक}/तेजस्{नपुं;8;एक}	तेजस्{नपुं;1;एक}	उपमानम्,9.1	उपमानम्,9.1	N1	तेज_को	-	-	-	-	-
9.1	इव	-	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,3.1	उपमान_द्योतकः,3.1	NA	जैसे	-	-	-	-	-
10.1	मुमूर्च्छ	5	मुमूर्च्छ	मुर्छ्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;मुर्छाँ;:भ्वादिः}/मुर्छ्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;मुर्छाँ;:भ्वादिः}/मुर्छ्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;मुर्छाँ;:भ्वादिः}	मुर्छ्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;मुर्छाँ;:भ्वादिः}	अभिहित_कर्ता,3.1	अभिहित_कर्ता,3.1	KP	मूर्च्छित_हुआ	-	-	-	-	-
