index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	सः	3.1	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	वह	-	-	-	-	-
2.1	ययौ	11.1	ययौ	या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;या;:अदादिः}/या1{कर्तरि;लिट्;उ;एक;परस्मैपदी;या;:अदादिः}/ययि{पुं;7;एक}	या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;या;:अदादिः}	अभिहित_कर्ता,1;सकर्मक.1	अभिहित_कर्ता,1;सकर्मक.1	KP	गया					
3.1	प्रथमं	9.1	प्रथमं	प्रथम{पुं;2;एक}/प्रथम{नपुं;1;एक}/प्रथम{नपुं;2;एक}/प्रथम{पुं;2;एक}/प्रथम{नपुं;1;एक}/प्रथम{नपुं;2;एक}	प्रथम{नपुं;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2	प्रथम	-	-	-	-	-
4.1	प्राचीं	10.1	प्राचीं	प्राची{स्त्री;2;एक}	प्राची{स्त्री;2;एक}	कर्म,2.1	कर्म,2.1	N2	प्राची_को	-	-	-	-	-
5.1	तुल्यः	2.1	तुल्यः	तुल्य{पुं;1;एक}	तुल्य{पुं;1;एक}	तुलना_बिन्दुः,1.1	तुलना_बिन्दुः,1.1	N1	तुल्य	-	-	-	-	-
6.1	प्राचीनबर्हिषा	1.1	प्राचीनबर्हिषा	प्राचीनबर्हिस्{पुं;3;एक}	प्राचीनबर्हिस्{पुं;3;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N3	प्राचीनबर्हिस्_से	-	-	-	-	-
7.1	अहितान्	6.1	अहिताननिलोद्धूतैस्तर्जयन्निव	अहित{पुं;2;बहु}/अहित{पुं;2;बहु(अह्2;क्त;अहँ;:स्वादिः)}	अहित{पुं;2;बहु(अह्2;क्त;अहँ;:स्वादिः)}	कर्म,9.1	कर्म,9.1	N2	अहित	-	-	-	-	-
8.1	अनिल-	4.1	-	अनिल	अनिल	तृतीया-तत्पुरुषः,8.2	तृतीया-तत्पुरुषः,8.2	CP	वायु-ण्थ्या_हुए	-	-	-	-	-
8.2	उद्धूतैः	4.2	-	उद्धूत{पुं;3;बहु(अनिल	उद्धूत{नपुं;3;बहु(अनिल	विशेषणम्,11.1	विशेषणम्,11.1	N3				-	-	
9.1	तर्जयन्	7.1	-	तर्जयत्{पुं;1;एक(तर्ज्2;शतृ_लट्;तर्जँ;:चुरादिः)}	तर्जयत्{पुं;1;एक(तर्ज्2;शतृ_लट्;तर्जँ;:चुरादिः)}	वर्तमानसमानकालः,10.1	वर्तमानसमानकालः,10.1	N1	धिक्कारता_हुआ	-	-	-	-	-
10.1	इव	8.1	इव	इव{अव्य}	इव{अव्य}	समुच्चितः,3.1	समुच्चितः,3.1	NA						
11.1	केतुभिः	5.1	केतुभिः	केतु{पुं;3;बहु}	केतु{पुं;3;बहु}	करणम्,7.1	करणम्,7.1	N3	पताकाओं_से	-	-	-	-	-
