index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	प्रबुद्ध-	1	प्रबुद्धपुण्डरीकाक्षं	प्रबुद्ध	प्रबुद्ध	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	खिले_श्वेत_कमल_के_समान_नेत्र_वाले	-	-	-	-	-
1.2	पुण्डरीक-	-	-	पुण्डरीक	पुण्डरीक	षष्ठी-तत्पुरुषः,1.3	षष्ठी-तत्पुरुषः,1.3	CP	खिले_श्वेत_कमल_के_समान_नेत्र_वाले	-	-	-	-	-
1.3	अक्षम्	-	-	अक्ष{नपुं;2;एक}/अक्ष{नपुं;1;एक}/अक्षन्{पुं;2;एक}	अक्ष{पुं;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2				-	-	
2.1	बाल-	2	बालातपनिभांशुकम्	बाल	बाल	कर्मधारयः,2.2	कर्मधारयः,2.2	CP	प्रातः_कालीन_धूप_के_समान_वस्त्र_वाले	-	-	-	-	-
2.2	आतप-	-	-	आतप	आतप	तृतीया-तत्पुरुषः,2.3	तृतीया-तत्पुरुषः,2.3	CP	प्रातः_कालीन_धूप_के_समान_वस्त्र_वाले	-	-	-	-	-
2.3	निभ-	-	-	निभ	निभ	बहुव्रीहिः,2.4	बहुव्रीहिः,2.4	CP	प्रातः_कालीन_धूप_के_समान_वस्त्र_वाले	-	-	-	-	-
2.4	अंशुकम्	-	-	अंशुक{नपुं;2;एक}/{नपुं;1;एक}/{पुं;2;एक}	अंशुक{पुं;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2				-	-	
3.1	प्रारम्भ-	5	प्रारम्भसुखदर्शनम्	प्रारम्भ	प्रारम्भ	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	योगियों_के_लिए_सुख_कर_दर्शन_वाले	-	-	-	-	-
3.2	सुख-	-	-	सुख	सुख	षष्ठी-तत्पुरुषः,3.3	षष्ठी-तत्पुरुषः,3.3	CP	योगियों_के_लिए_सुख_कर_दर्शन_वाले	-	-	-	-	-
3.3	दर्शनम्	-	-	दर्शन{नपुं;2;एक}/दर्शन{नपुं;1;एक}/{पुं;2;एक}	दर्शन{पुं;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2				-	-	
4.1	(तम्)	-	(--)	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	कर्म,8.1	कर्म,8.1	N2	उसको	-	-	-	आदिपुरुषः	-
5.1	दिवसम्	3	दिवसं	दिवस{पुं;2;एक}/दिवस{नपुं;2;एक}/दिवस{नपुं;1;एक}	दिवस{पुं;2;एक}	उपमानम्,7.1	उपमानम्,7.1	N2	दिन	-	-	-	-	-
6.1	शारदम्	4	शारदमिव	शारद{नपुं;1;एक}/शारद{नपुं;2;एक}	शारद{पुं;2;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N2	शरद_ऋतु_के	-	-	-	-	-
7.1	इव	-	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,4.1	उपमान_द्योतकः,4.1	NA	के_समान	-	-	-	-	-
8.1	(ददृशुः)	-	(-)	दृश्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;दृशिँर्;:दिवादिः}	दृश्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;दृशिँर्;:दिवादिः}	अभिहित_कर्ता_सकर्मक.1	अभिहित_कर्ता_सकर्मक.1	KP	देखा	-	-	-	-	-
