index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	भल्ल-	5.1	भल्लापवर्जितैस्तेषां	भल्ल-	भल्ल-	तृतीया-तत्पुरुषः,1.2	तृतीया-तत्पुरुषः,1.2	CP	वर्जित-वर्जित	severed by arrow	-	-	-	-
1.2	अप-	5.2	-	अप-	अप-	प्रादि-समासः,1.3	प्रादि-समासः,1.3	CP	वर्जित-वर्जित	severed by arrow	-	-	-	-
1.3	वर्जितैः	5.3	-	वृज्4;क्त;वृजीँ;:चुरादिः)}/वर्जित{नपुं;3;बहु(वृज्4;क्त;वृजीँ;:चुरादिः)}	वृज्4;क्त;वृजीँ;:चुरादिः)}	विशेषणम्,4.1	विशेषणम्,4.1	N3				-	-	
2.1	तेषाम्	7.1		तद्{सर्वनाम;पुं;6;बहु}/तद्{सर्वनाम;नपुं;6;बहु}	तद्{सर्वनाम;नपुं;6;बहु}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6	उनके	Their				
3.1	शिरोभिः	8.1	शिरोभिः	शिरस्{नपुं;3;बहु}	शिरस्{नपुं;3;बहु}	करणम्,5.1	करणम्,5.1	N3	शिरों_से	heads				
4.1	श्मश्रुलैः	6.1	श्मश्रुलैर्महीम्	श्मश्रुल{पुं;3;बहु}/श्मश्रुल{नपुं;3;बहु}	श्मश्रुल{नपुं;3;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	N3	दाढ्@ऽई_मूंछ_वालों_के_द्वारा	With beards	-	-	-	-
5.1	महीम्	9.1		मही{स्त्री;2;एक}	मही{स्त्री;2;एक}	कर्म,6.1	कर्म,6.1	N2	पृथ्वी	the ground				
6.1	तस्तार	10.1	तस्तार	स्तृ1{कर्तरि;लिट्;उ;एक;परस्मैपदी;स्तृञ्;:स्वादिः}/स्तृ1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;स्तृञ्;:स्वादिः}/स्तॄ1{कर्तरि;लिट्;उ;एक;परस्मैपदी;स्तॄञ्;:क्र्यादिः}/स्तॄ1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;स्तॄञ्;:क्र्यादिः}	स्तॄ1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;स्तॄञ्;:क्र्यादिः}	अभिहित_कर्ता,8;सकर्मक.1	अभिहित_कर्ता,8;सकर्मक.1	KP	वस्त्रादि_से_आच्छादित_किया	Covered				
7.1	सरघा-	2.1	सरघाव्याप्तैः	सरघा-	सरघा	तृतीया-तत्पुरुषः,7.2	तृतीया-तत्पुरुषः,7.2	CP	मधुमक्खी-व्यापकों_से	Spread with bees	-	-	-	-
7.2	व्याप्तैः	2.2	-	व्याप्त{पुं;3;बहु}	व्याप्त{नपुं;3;बहु}	विशेषणम्,9.2	विशेषणम्,9.2	N3				-	-	
8.1	सः	1.1	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	उसने	He				
9.1	क्षौद्र-	3.1	क्षौद्रपटलैरिव	क्षौद्र-	क्षौद्र	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	CP	चम्पक_वृक्ष-पटलों_से	Honey Comb/Sheets of honey	-	-	-	-
9.2	पटलैः	3.2	-	पटल{पुं;3;बहु}/पटल{नपुं;3;बहु}	पटल{नपुं;3;बहु}	उपमानम्,10.1	उपमानम्,10.1	N3				-	-	
10.1	इव	4.1	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,6.1	उपमान_द्योतकः,6.1	NA	जैसे	Like	-	-	-	-
