index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	wAM	-	wAM	wax{sarvanAma;swrI;2;eka}/wA{swrI;2;eka}	wA{swrI;2;eka}	sanxarBa_binxuH,2	wA_kI	-	-	-	-	-
2	prawi	-	prawi	prawi{avya}	prawi{avya}	ABimuKyam,3	ora	-	-	-	-	-
3	aBivyakwa-manoraWAnAM	-	aBivyakwamanoraWAnAM	anj1{kwa;anjUz;:ruXAxiH-manoraWa;puM;6;bahu}	aBi_vi_anj1{kwa;anjUz;:ruXAxiH-manoraWa;puM;6;bahu}	viSeRaNam,4	-	-	-	-	-	-
4	mahI-pawInAM	-	mahIpawInAM	mahI-pawi{puM;6;bahu}/pawi{napuM;6;bahu}	mahI-pawi{puM;6;bahu}	RaRTIsambanXaH,5	pqWvI-pawiyoM_kI	-	-	-	-	-
5	praNaya-agra-xUwyaH	-	praNayAgraxUwyaH	praNaya-agra-xUwI{swrI;1;bahu}/xUwI{swrI;8;bahu}/xUwya{puM;1;eka}	praNaya-agra-xUwI{swrI;1;bahu}	karwA,11	vivAha_karanA-Age-xUwiyAz	-	-	-	-	-
6	viviXAH	-	viviXAH	viviXa{puM;1;bahu}/viviXA{swrI;1;bahu}/viviXA{swrI;2;bahu}/viviXa{puM;8;bahu}	viviXA{swrI;1;bahu}	viSeRaNam,7	-	-	-	-	-	-
7	SqfgAra-ceRtAH	-	SqfgAraceRtAH	SqfgAra-ceRtA{swrI;1;bahu}/ceRtA{swrI;2;bahu}/ceRtA{swrI;8;bahu}/ceRta{puM;8;bahu}/ceRta{puM;1;bahu}	SqfgAra-ceRtA{swrI;1;bahu}	karwqsamAnAXikaraNam,11	SqMgAra-ceRtA	-	-	-	-	-
8	pAxa-pAnAM	-	pAxapAnAM	pAxa-pa{puM;6;bahu}	pAxa-pa{puM;6;bahu}	RaRTIsambanXaH,9	pEra-pAnA_ko	-	-	-	-	-
9	pravAla-SoBA	-	pravAlaSoBA	pravAla-SoBA{swrI;1;eka}	pravAla-SoBA{swrI;1;eka}	upamAnam,7	pravAla-SoBA	-	-	-	-	-
10	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,9	jEse	-	-	-	-	-
11	baBUvuH	-	baBUvuH	BU1{karwari;lit;pra;bahu;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;lit;pra;bahu;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,5	huIM	-	-	-	-	-
