index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	ततः	1	ततः	ततः{अव्य}	ततः{अव्य}	सम्बन्धः,10.1	सम्बन्धः,10.1	NA	वहाँ_से	-	-	-	-	-
2.1	सुनन्दा-	2	सुनन्दा-वचन-अवसाने	सुनन्दा	सुनन्दा	षष्ठी-तत्पुरुषः,2.3	षष्ठी-तत्पुरुषः,2.3	CP	सुनन्दा-ण्थ्ने~में	-	-	-	-	-
2.2	वचन-	-	-	वचन	वचन	षष्ठी-तत्पुरुषः,2.3	षष्ठी-तत्पुरुषः,2.3	CP	सुनन्दा-ण्थ्ने~में	-	-	-	-	-
2.3	अवसाने	-	-	अवसान{नपुं;7;एक}	अवसान{नपुं;7;एक}	अधिकरणम्,13.1	अधिकरणम्,13.1	N7				-	-	
3.1	लज्जाम्	3	लज्जाम्	लज्जा{स्त्री;2;एक}	लज्जा{स्त्री;2;एक}	कर्म,4.2	कर्म,4.2	N2	लज्जा	-	-	-	-	-
4.1	तनू-	4	तनू-कृत्य	तनू	तनू	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	शरीर-कृत्य	-	-	-	-	-
4.2	कृत्य	-	-	कृत्य{अव्य}	कृत्य{अव्य}	पूर्वकालः,10.1	पूर्वकालः,10.1	NA				-	-	
5.1	नरेन्द्र-	5	नरेन्द्र-कन्या	नरेन्द्र	नरेन्द्र	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	नरेन्द्र-कन्या_ने	-	-	-	-	-
5.2	कन्या	-	-	कन्या{स्त्री;1;एक}	कन्या{स्त्री;1;एक}	कर्ता,10.1	कर्ता,10.1	N1				-	-	
6.1	दृष्ट्या	6	दृष्ट्या	दृष्टि{स्त्री;3;एक}	दृष्टि{स्त्री;3;एक}	करणम्,10.1	करणम्,10.1	N3	दृष्टि_से	-	-	-	-	-
7.1	प्रसाद-	7	प्रसाद-अमलया	प्रसाद	प्रसाद	तृतीया-तत्पुरुषः,7.2	तृतीया-तत्पुरुषः,7.2	CP	प्रसाद-अमला	-	-	-	-	-
7.2	अमलया	-	-	अमला{स्त्री;3;एक}	अमला{स्त्री;3;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N3				-	-	
8.1	कुमारम्	8	कुमारम्	कुमार{पुं;2;एक}	कुमार{पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	कुमार_को	-	-	-	-	-
10.1	प्रत्यग्रहीत्	9	प्रत्यग्रहीत्संवरणस्रजेव	प्रति_ग्रह्1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;ग्रहँ;क्र्यादिः}	प्रति_ग्रह्1{कर्तरि;लुङ्;प्र;एक;परस्मैपदी;ग्रहँ;क्र्यादिः}	अभिहित_कर्ता,5;सकर्मक.1	अभिहित_कर्ता,5;सकर्मक.1	KP	लिया	-	-	-	-	-
11.1	संवरण-	-		संवरण	संवरण	षष्ठी-तत्पुरुषः,11.2	षष्ठी-तत्पुरुषः,11.2	CP	आवरण-ण्थ्ने~से	-	-	-	-	-
11.2	स्रजा	-	-	स्रज्;स्त्री;3;एक(वृ1;ल्युट्;वृञ्;स्वादिः)}	स्रज्;स्त्री;3;एक(वृ1;ल्युट्;वृञ्;स्वादिः)}	उपमानम्,12.1	उपमानम्,12.1	N3				-	-	
12.1	इव	-	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,6.1	उपमान_द्योतकः,6.1	NA	जैसे	-	-	-	-	-
13.1	सति	-	सति	अस्2{शतृ_लट्,पुं;7;एक}	अस्2{शतृ_लट्,पुं;7;एक}	भावलक्षणसप्तमी_समानकालः,10.1	भावलक्षणसप्तमी_समानकालः,10.1	N7	-	-	-	-	-	-
