index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	यवनी-	6.1	यवनीमुखपद्मानाम्	यवन	यवन	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	ग्रीस_देश_का_निवासी-मुख-पद्मों_के	-	-	-	-	-
1.2	मुख-	6.2	-	मुख	मुख	कर्मधारयः,1.3	कर्मधारयः,1.3	CP	ग्रीस_देश_का_निवासी-मुख-पद्मों_के	-	-	-	-	-
1.3	पद्मानाम्	6.3	-	पद्म{पुं;6;बहु}/पद्म{नपुं;6;बहु}/पद्म{स्त्री;6;बहु}	पद्म{स्त्री;6;बहु}	षष्ठीसम्बन्धः,3.2	षष्ठीसम्बन्धः,3.2	N6				-	-	
2.1	सेहे	9.1	सेहे	षह्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;षहँ;:भ्वादिः}/षह्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;षहँ;:भ्वादिः}	षह्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;षहँ;:भ्वादिः}	अभिहित_कर्ता,5;सकर्मक.1	अभिहित_कर्ता,5;सकर्मक.1	KP	ध्_षह्1_अप्_स्क्या	-	-	-	-	-
3.1	मधु-	7.1	मधुमदम्	मधु	मधु	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	मधु-कस्तूरी_को	-	-	-	-	-
3.2	मदम्	7.2	-	मद{पुं;2;एक}	मद{पुं;2;एक}	कर्म,2.1	कर्म,2.1	N2				-	-	
4.1	न	8.1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,2.1	प्रतिषेधः,2.1	NA	नहीं	-	-	-	-	-
5.1	सः	1.1	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	उस	-	-	-	-	-
6.1	बाल-	4.1	बालातपमिवाब्जनामकालजलदोदयः	बाल	बाल	षष्ठ्यर्थ-बहुव्रीहिः,6.2	षष्ठ्यर्थ-बहुव्रीहिः,6.2	CP	बालक-गर्मी_को	-	-	-	-	-
6.2	आतपम्	4.2	-	आतप{पुं;2;एक}	आतप{पुं;2;एक}	कर्म,7.1	कर्म,7.1	N2				-	-	
7.1	इव	5.1	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,2.1	उपमान_द्योतकः,2.1	NA	जैसे	-	-	-	-	-
8.1	अब्जानाम्	3.1	-	अब्ज{पुं;6;बहु}/अब्ज{नपुं;6;बहु}/अब्ज{स्त्री;6;बहु}	अब्ज{स्त्री;6;बहु}	षष्ठीसम्बन्धः,6.2	षष्ठीसम्बन्धः,6.2	N6	अब्जों_के	-	-	-	-	-
9.1	अकाल-	2.1	-	अकाल	अकाल	सप्तमी-तत्पुरुषः,9.2	सप्तमी-तत्पुरुषः,9.2	CP	अकाल-बादल-उदय_ने	-	-	-	-	-
9.2	जलद-	2.2	-	जलद	जलद	षष्ठी-तत्पुरुषः,9.3	षष्ठी-तत्पुरुषः,9.3	CP	अकाल-बादल-उदय_ने	-	-	-	-	-
9.3	उदयः	2.3	-	उदय{पुं;1;एक}	उदय{पुं;1;एक}	कर्ता,2.1	कर्ता,2.1	N1				-	-	
