index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	अभ्यभूयत	6.1	अभ्यभूयत	अभि_अस्2{भावे;लङ्;प्र;एक;आत्मनेपदी;असँ;:अदादिः}/अभि_भू1{कर्मणि;लङ्;प्र;एक;आत्मनेपदी;भू;:भ्वादिः}	अभि_भू1{कर्मणि;लङ्;प्र;एक;आत्मनेपदी;भू;:भ्वादिः}	अभिहित_कर्म,6;सकर्मक.1	अभिहित_कर्म,6;सकर्मक.1	KP	जीती_गयी	-	-	-	-	-
2.1	वाहानां	2.1	वाहानां	वाह{पुं;6;बहु}/वाह{नपुं;6;बहु}/वाहा{स्त्री;6;बहु}	वाह{पुं;6;बहु}	षष्ठीसम्बन्धः,4.2	षष्ठीसम्बन्धः,4.2	N6	कुलियों_के	-	-	-	-	-
3.1	चरतां	1.1	चरतां	चर्1{कर्तरि;लोट्;प्र;द्वि;परस्मैपदी;चरँ;:भ्वादिः}/चरत्{पुं;6;बहु(चर्1;शतृ_लट्;चरँ;:भ्वादिः)}/चरत्{नपुं;6;बहु(चर्1;शतृ_लट्;चरँ;:भ्वादिः)}	चरत्{पुं;6;बहु(चर्1;शतृ_लट्;चरँ;:भ्वादिः)}	विशेषणम्,2.1	विशेषणम्,2.1	N6	घूमते_हुए	-	-	-	-	-
4.1	गात्र-	3.1	गात्रशिञ्जितैः	गात्र	गात्र	सप्तमी-तत्पुरुषः,4.2	सप्तमी-तत्पुरुषः,4.2	CP	शरीर-टंकार	-	-	-	-	-
4.2	शिञ्जितैः	3.2	-	शिञ्जित{नपुं;3;बहु}/गात्र	शिञ्जित{नपुं;3;बहु}	विशेषणम्,5.1	विशेषणम्,5.1	N3				-	-	
5.1	वर्मभिः	4.1	वर्मभिः	वर्मन्{नपुं;3;बहु}	वर्मन्{नपुं;3;बहु}	कर्ता,1.1	कर्ता,1.1	N3	कवचों_से	-	-	-	-	-
6.1	पवन-	5.1	पवनोद्धूतराजतालीवनध्वनिः	राज	पवन-	तृतीया-तत्पुरुषः,6.2	तृतीया-तत्पुरुषः,6.2	CP	राजा-ताली-वन-ध्वनि	-	-	-	-	-
6.2	उद्धूत-	5.2	-	ताली	उद्धूत-	कर्मधारयः,6.3	कर्मधारयः,6.3	CP	राजा-ताली-वन-ध्वनि	-	-	-	-	-
6.3	राजताली-	5.3	-	वन	राजताली-	षष्ठी-तत्पुरुषः,6.4	षष्ठी-तत्पुरुषः,6.4	CP	राजा-ताली-वन-ध्वनि	-	-	-	-	-
6.4	वन-	5.4	-	ध्वनि{पुं;1;एक}	वन-	षष्ठी-तत्पुरुषः,6.5	षष्ठी-तत्पुरुषः,6.5	CP	राजा-ताली-वन-ध्वनि	-	-	-	-	-
6.5	ध्वनिः	5.5	-		ध्वनि{पुं;1;एक}	कर्म,1.1	कर्म,1.1	N1				-	-	
