index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	महा-	3	महा-भुजः	महा	महा	बहुव्रीहिः,1.2	बहुव्रीहिः,1.2	CP	गाय-भु	-	-	-	-	-
1.2	भुजः	-	-	भुज्{पुं;1;बहु}/{भुज्;पुं;2;बहु}/{भुज्;पुं;5;एक}/{भुज्;पुं;6;एक}	भुज्{पुं;1;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	N1				-	-	
2.1	सः	7	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,14.1	कर्ता,14.1	N1	वह	-	-	-	-	-
3.1	अचिर-	6	अचिर-उपनतां	अचिर	अचिर	द्वितीया-तत्पुरुषः,3.2	द्वितीया-तत्पुरुषः,3.2	CP	-	-	-	-	-	-
3.2	उपनतां	-	-	उपनता{स्त्री;2;एक(अचिर	उपनता{स्त्री;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2				-	-	
4.1	मेदिनीं	8	मेदिनीं	मेदिनी{स्त्री;2;एक}	मेदिनी{स्त्री;2;एक}	कर्म,14.1	कर्म,14.1	N2	पृथ्वी_को	-	-	-	-	-
5.1	नव-	9	नव-पाणि-ग्रहणां	नव	नव	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	CP	नव-हाथ-ग्रहणा_को	-	-	-	-	-
5.2	पाणि-	-	-	पाणि	पाणि	षष्ठी-तत्पुरुषः,5.3	षष्ठी-तत्पुरुषः,5.3	CP	नव-हाथ-ग्रहणा_को	-	-	-	-	-
5.3	ग्रहणां	-	-	ग्रहणा{स्त्री;2;एक}	ग्रहणा{स्त्री;2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2				-	-	
6.1	वधूम्	10	वधूम्	वधू{स्त्री;2;एक}	वधू{स्त्री;2;एक}	उपमानम्,7.1	उपमानम्,7.1	N2	बहू_को	-	-	-	-	-
7.1	इव	11	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,10.1	उपमान_द्योतकः,10.1	NA	जैसे	-	-	-	-	-
8.1	सहसा	4	सहसोद्वेगमियं	सहसा{अव्य}	सहसा{अव्य}	क्रियाविशेषणम्,11.1	क्रियाविशेषणम्,11.1	NA	अचानक	-	-	-	-	-
9.1	इयं	-		इदम्{सर्वनाम;स्त्री;1;एक}	इदम्{सर्वनाम;स्त्री;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	यह	-	-	-	-	-
10.1	उद्वेगं	-		उद्वेग{पुं;2;एक}/उद्वेग{पुं;2;एक(विज्1;घञ्;विजिँर्;:जुहोत्यादिः)}/उद्वेग{पुं;2;एक(विज्3;घञ्;ओँविजीँ;:रुधादिः)}	उद्वेग{पुं;2;एक}	कर्म,11.1	कर्म,11.1	N2	उद्वेग_को	-	-	-	-	-
11.1	व्रजेत्	5	व्रजेदिति	व्रज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;व्रजँ;:भ्वादिः}	व्रज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;व्रजँ;:भ्वादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	जाये	-	-	-	-	-
12.1	इति	-		इति{अव्य}	इति{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	ऐसा	-	-	-	-	-
13.1	स-	1	स-दयं	स	स	अव्ययीभावः,13.2	अव्ययीभावः,13.2	CP	स-दय_को	-	-	-	-	-
13.2	दयं	-	-	दय{पुं;2;एक}/दय{नपुं;1;एक}/दय{नपुं;2;एक}	दय{पुं;2;एक}	क्रियाविशेषणम्,14.1	क्रियाविशेषणम्,14.1	N2				-	-	
14.1	बुभुजे	2	बुभुजे	भुज्2{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;भुजँ;:रुधादिः}	भुज्2{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;भुजँ;:रुधादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	खाया	-	-	-	-	-
