index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	mahA-raWaH	7	mahAraWaH	mahaw-raWa{puM;1;eka}	mahaw-raWa{puM;1;eka}	viSeRaNam,2	mahAraWI	-	-	-	-	-
2	saH	1	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	prayojakakarwA,12	vaha	-	-	-	xaSaraWaH	-
3	saMyuga-mUrXni	3	saMyugamUrXni	saMyuga-mUrXan{puM;7;eka}	saMyuga-mUrXan{puM;7;eka}	aXikaraNam,6	saMyojana-mUrXan_meM	-	-	-	-	-
4	maGavawaH	5	maGavawaH	maGavaw{puM;6;eka}	maGavaw{puM;6;eka}	RaRTIsambanXaH,5	maGavaw_kA	-	-	-	-	@Person-inYxraH
5	sahAyawAM	4	sahAyawAM	sahAyawA{swrI;2;eka}	sahAyawA{swrI;2;eka}	karma,6	sahAyawA	-	-	-	-	-
6	prawipaxya	6	prawipaxya	prawi_pax1{avya;lyap;paxaz;:xivAxiH}	prawi_pax1{avya;lyap;paxaz;:xivAxiH}	pUrvakAlaH,12	karake	-	-	-	-	-
7	SarEH	10	SarEH	Sara{puM;3;bahu}	Sara{puM;3;bahu}	karaNam,8	bANoM_se	-	-	-	-	-
8	avaXUwa-BayAH	-	-	ava-XUwa-BayA {swrI;2;bahu}	ava-XUwa-BayA{swrI;2;bahu}	viSeRaNam,9	Baya-xUrI-kiye-gaye	-	-	-	-	-
9	sura-vaXUH	9	suravaXUravaXUwaBayAH 	sura-vaXU{swrI;2;bahu}	sura-vaXU{swrI;2;bahu}	prayojyakarwA,12	xeva-bahuoM_ko	-	-	-	-	-
10	ucCriwam	-	-	uw_Sri1{kwa;SriF;:BvAxiHuw_Sriwa;napuM;2;eka}/uw_Sri1{kwa;SriF;:BvAxiHuw_Sriwa;napuM;1;eka}/uw_Sri1{kwa;SriF;:BvAxiHuw_Sriwa;puM;2;eka}	uw_Sri1{kwa;SriF;:BvAxiHuw_Sriwa;napuM;2;eka}	viSeRaNam,11	uwsqRta	-	-	-	-	-
11	sva-Buja-vIryam	8	svaBujavIryamagApayaxucCriwaM	sva-Buja-vIrya{napuM;2;eka}	sva-Buja-vIrya{napuM;2;eka}	karma,12	sva-Buja-vIrawA_ko	-	-	-	-	-
12	agApayaw	-	-	gE {Nijanwa karwari laf pra eka parasmEpaxI paTaz :BvAxiH}	gE{Nijanwa karwari laf pra eka parasmEpaxI paTaz :BvAxiH}	aBihiwa_karwA,2;sakarmaka	gavAyA	-	-	-	-	-
13	kila	2	kila	kila{avya}	kila{avya}	sambanXaH,12	avaSya	-	-	-	-	-
