index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	सः	1.1	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,8.1	कर्ता,8.1	N1	वह	-	-	-	-	-
2.1	तीर्त्वा	5.1	तीर्त्वा	तॄ1{अव्य;क्त्वा;तॄ;:भ्वादिः}	तॄ1{अव्य;क्त्वा;तॄ;:भ्वादिः}	पूर्वकालः,8.1	पूर्वकालः,8.1	NA	तैर_कर					
3.1	कपिशाम्	4.1	कपिशाम्	कपिशा{स्त्री;2;एक}	कपिशा{स्त्री;2;एक}	कर्म,2.1	कर्म,2.1	N2	माधवी_लता_को					
4.1	सैन्यैः	3.1	सैन्यैर्बद्धद्विरदसेतुभिः	सैन्य{पुं;3;बहु}	सैन्य{पुं;3;बहु}	सहार्थः,1.1	सहार्थः,1.1	N3	सैनिकों_से					
5.1	बद्ध-	2.1		बद्ध	बद्ध	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	CP	बाँधा-द्विरद-सेतु	-	-	-	-	-
5.2	द्विरद-	2.2	-	द्विरद	द्विरद	कर्मधारयः,5.3	कर्मधारयः,5.3	CP	बाँधा-द्विरद-सेतु	-	-	-	-	-
5.3	सेतुभिः	2.3	-	सेतु{पुं;3;बहु}	सेतु{पुं;3;बहु}	विशेषणम्,4.1	विशेषणम्,4.1	N3				-	-	
6.1	उत्कल-	6.1	उत्कलादर्शितपथः	उत्कल	उत्कल	तृतीया-तत्पुरुषः,6.2	तृतीया-तत्पुरुषः,6.2	CP	उत्कला-दर्शित-रास्तों_को	-	-	-	-	-
6.2	आदर्शित-	6.2	-	आदर्शित	आदर्शित	षष्ठ्यर्थ-बहुव्रीहिः,6.3	षष्ठ्यर्थ-बहुव्रीहिः,6.3	CP	उत्कला-दर्शित-रास्तों_को	-	-	-	-	-
6.3	पथः	6.3	-	पथ{पुं;1;एक}/पथिन्{पुं;2;बहु}/पथिन्{पुं;5;एक}/पथिन्{पुं;6;एक}	पथिन्{पुं;2;बहु}	कर्म,7.2	कर्म,7.2	N2				-	-	
7.1	कलिङ्गा-	8.1	कलिङ्गाभिमुखो	कलिङ्गा	कलिङ्गा	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	कलिंग-अभिमुख	-	-	-	-	-
7.2	अभिमुखः	8.2	-	अभिमुख{पुं;1;एक}	अभिमुख{पुं;1;एक}	कर्तृसमानाधिकरणम्,9.1	कर्तृसमानाधिकरणम्,9.1	N1				-	-	
8.1	ययौ	9.1	ययौ	या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;या;:अदादिः}/या1{कर्तरि;लिट्;उ;एक;परस्मैपदी;या;:अदादिः}/ययि{पुं;7;एक}	या1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;या;:अदादिः}	अभिहित_कर्ता,1;सकर्मक.1	अभिहित_कर्ता,1;सकर्मक.1	KP	गया	-	-	-	-	-
9.1	(सन्)	7.1	(सन्)	अस्2{शतृ;प्र;एक;}	अस्2{शतृ;प्र;एक;अस्;भ्वादिः}	वर्तमानसमानकालः,8.1	वर्तमानसमानकालः,8.1	KP	-	-	-	-	-	-
