index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	aguruXUpaganXiBiH	-	-	ganXin{puM;3;bahu}/ganXin{napuM;3;bahu}	ganXin{napuM;3;bahu}	viSeRaNam,7	ganXinoM_se	-	-	-	-	-
2	wam	-	-	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karmasamAnAXikaraNam,4	usako	-	-	-	lolupam	-
3	ekawaH	-	-	ekawaH{avya}	ekawaH{avya}	kriyAviSeRaNam,5	eka_ora	-	-	-	-	-
4	jahruH	2	jahrurAgraWanamokRalolupaM	hq1{karwari;lit;pra;bahu;parasmEpaxI;hqF;:BvAxiH}/hq2{karwari;lit;pra;bahu;parasmEpaxI;hq;:juhowyAxiH}	hq1{karwari;lit;pra;bahu;parasmEpaxI;hqF;:BvAxiH}	aBihiwa_karwA,8;sakarmaka	X_hq1_pp_skyA	-	-	-	-	-
5	A-graWana-mokRa-lolupaM	-	-	A-graWana-mokRa-lolupa{puM;2;eka}/lolupa{napuM;1;eka}/lolupa{napuM;2;eka}	A-graWana-mokRa-lolupa{napuM;2;eka}	karma,4	A-graWana-mokRa-lolupa	-	-	-	-	-
6	hEmanEH	3	hEmanErnivasanEH	hEmana{puM;3;bahu}/hEmana{napuM;3;bahu}	hEmana{napuM;3;bahu}	viSeRaNam,7	jAd@Ze_meM_hone_vAloM_se	-	-	-	-	-
7	ni-vasanEH	-	-	ni-vasana{napuM;3;bahu}/ni-vasana{napuM;3;bahu(vas2;lyut;vasaz;:axAxiH)}/ni-vasana{napuM;3;bahu(vas1;lyut;vasaz;:BvAxiH)}/ni-vasana{napuM;3;bahu(vasa1;lyut;vasa;:curAxiH)}/ni-vasana{napuM;3;bahu(vas3;lyut;vasuz;:xivAxiH)}	ni-vasana{napuM;3;bahu(ni-vas3;lyut;vasuz;:xivAxiH)}	karaNam,4	ni-rahane~se	-	-	-	-	-
8	sumaXyamAH	4	sumaXyamAH	sumaXyamA{swrI;2;bahu}/sumaXyamA{swrI;1;bahu}	sumaXyamA{swrI;1;bahu}	karwA,4	manorama_swriyoM_ko	-	-	-	-	-
9	marmarEH	1	marmarEraguruXUpaganXiBirvyakwahemaraSanEswamekawaH	marmara{puM;3;bahu}/marmara{napuM;3;bahu}	marmara{napuM;3;bahu}	viSeRaNam,7	KaraKarAhata_kI_XvaniyoM_se	-	-	-	-	-
10	vyakwa-hema-raSanEH	-	-	vyakwa-hema-raSana{puM;3;bahu}/raSana{napuM;3;bahu}	vyakwa-hema-raSana{napuM;3;bahu}	viSeRaNam,7	praxarSiwa-sonA-raSanoM_ke_xvArA	-	-	-	-	-
