index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	प्रशम-	1	प्रशम-स्थित-पूर्व-पार्थिवम्	शम्1{घञ्;शमुँ;:दिवादिः	प्रशम	सप्तमी-तत्पुरुषः,1.2	सप्तमी-तत्पुरुषः,1.2	CP	पार्थिव	-	-	-	-	-
1.2	स्थित-	-	-	ष्था1;क्त;ष्था;:भ्वादिः	स्थित	बहुव्रीहिः,1.3	बहुव्रीहिः,1.3	CP	पार्थिव	-	-	-	-	-
1.3	पूर्व-	-	-	पूर्व	पूर्व	कर्मधारयः,1.4	कर्मधारयः,1.4	CP	पार्थिव	-	-	-	-	-
1.4	पार्थिवम्	-	-	पार्थिव;पुं;2;एक}/पार्थिव{नपुं;1;एक}/पार्थिव{नपुं;2;एक}	पार्थिव{नपुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1				-	-	
2.1	अभि-	2	कुलमभ्युद्यतनूतनेश्वरम्	अभि	अभि	उपपद-तत्पुरुषः,2.2	उपपद-तत्पुरुषः,2.2	CP	अभि-ईश्वर	-	-	-	-	-
2.2	उद्यत-	-	-	यम्1{क्त;यमुँ;:भ्वादिः	उद्यत	बहुव्रीहिः,2.3	बहुव्रीहिः,2.3	CP	अभि-ईश्वर	-	-	-	-	-
2.3	नूतन-	-	-	नूतन	नूतन	कर्मधारयः,2.4	कर्मधारयः,2.4	CP	अभि-ईश्वर	-	-	-	-	-
2.4	ईश्वरम्	-	-	ईश्वर;पुं;2;एक}/ईश्वर{नपुं;1;एक}/ईश्वर{नपुं;2;एक}	ईश्वर{नपुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1				-	-	
3.1	तत्	7	तत्	तत्{अव्य}/तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	वह	-	-	-	-	-
4.1	कुलम्	-	कुलम्	कुल{नपुं;1;एक}/कुल{नपुं;2;एक}	कुल{नपुं;1;एक}	कर्ता,10.2	कर्ता,10.2	N1	कुल	-	-	-	-	-
5.1	निभृत-	4	निभृत-इन्दुना	निभृत	निभृत	बहुव्रीहिः,5.2	बहुव्रीहिः,5.2	CP	-	-	-	-	-	-
5.2	इन्दुना	-	-	इन्दु;पुं;3;एक}	इन्दु;पुं;3;एक}	सुप्_समुच्चितः,7.1	सुप्_समुच्चितः,7.1	N3				-	-	
6.1	उदित-	-	उदित-अर्केण	वद्1{क्त;वदँ;:भ्वादिः}/इ1{क्त;इण्;:अदादिः	वद्1{क्त;वदँ;:भ्वादिः}	बहुव्रीहिः,6.2	बहुव्रीहिः,6.2	CP	-	-	-	-	-	-
6.2	अर्केण	-	-	अर्क;पुं;3;एक}/अर्क{नपुं;3;एक}	अर्क{पुं;3;एक}	सुप्_समुच्चितः,7.1	सुप्_समुच्चितः,7.1	N3				-	-	
7.1	च	-	च	च{अव्य}	च{अव्य}	समुच्चितः,8.1	समुच्चितः,8.1	NA	और	-	-	-	-	-
8.1	नभसा	3	नभसा	नभस्{नपुं;3;एक}	नभस्{नपुं;3;एक}	हेतुः,9.1	हेतुः,9.1	N3	आकाश_से	-	-	-	-	-
9.1	तुलां	5	तुलामुदितार्केण	तुला{स्त्री;2;एक}	तुला{स्त्री;2;एक}	कर्म,10.2	कर्म,10.2	N2	तराजू_को	-	-	-	-	-
10.1	सम-	6	सम-आरुरोह	सम	सम	प्रादि-समासः,10.2	प्रादि-समासः,10.2	CP	चढा	-	-	-	-	-
10.2	आरुरोह	-	-	आङ्_रुह्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;रुहँ;:भ्वादिः}/आङ्_रुह्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;रुहँ;:भ्वादिः}	आङ्_रुह्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;रुहँ;:भ्वादिः}	अभिहित_कर्ता,4;सकर्मक.1	अभिहित_कर्ता,4.1;सकर्मक.1	KP				-	-	
