index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	अथ	1	अथ	अथ{अव्य}	अथ{अव्य}	सम्बन्धः,13.1	सम्बन्धः,13.1	NA	और	-	-	-	-	-
2.1	रघुः	3	रघुः	रघु{पुं;1;एक}	रघु{पुं;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	रघु	-	-	-	-	-
3.1	आत्मजं	-	आत्मजं	आत्मज{पुं;2;एक}/आत्म-ज{पुं;2;एक}	आत्मज{पुं;2;एक}	कर्म,7.1	कर्म,7.1	N2	पुत्र_को	-	-	-	-	-
4.1	आत्मवत्तया	-	आत्मवत्तया	आत्मवत्_तद्{सर्वनाम;स्त्री;3;एक}	आत्मवत्_तद्{सर्वनाम;स्त्री;3;एक}	क्रियाविशेषणम्,13.1	क्रियाविशेषणम्,13.1	N3	-	-	-	-	-	-
5.1	प्रकृतिषु	5	प्रकृतिष्वात्मजमात्मवत्तया	प्रकृति{स्त्री;7;बहु}	प्रकृति{स्त्री;7;बहु}	अधिकरणम्,6.1	अधिकरणम्,6.1	N7	प्रकृति_में	-	-	-	-	-
6.1	प्रतिष्ठितं	4	प्रतिष्ठितं	प्रतिष्ठित{पुं;2;एक}/प्रतिष्ठित{नपुं;1;एक}/प्रतिष्ठित{नपुं;2;एक}/प्रतिष्ठित{पुं;2;एक(ष्था1;क्त;ष्था;:भ्वादिः)}/प्रतिष्ठित{नपुं;1;एक(ष्था1;क्त;ष्था;:भ्वादिः)}/प्रतिष्ठित{नपुं;2;एक(ष्था1;क्त;ष्था;:भ्वादिः)}	प्रतिष्ठित{पुं;2;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N2	प्रतिष्ठित_को	-	-	-	-	-
7.1	वीक्ष्य	2	वीक्ष्य	ईक्ष्1{अव्य;ल्यप्;ईक्षँ;:भ्वादिः}	वि_ईक्ष्1{अव्य;ल्यप्;ईक्षँ;:भ्वादिः}	पूर्वकालः,13.1	पूर्वकालः,13.1	NA	-	-	-	-	-	-
8.1	वि-	7	वि-नाश-धर्मसु	वि	वि	उपपद-तत्पुरुषः,8.2	उपपद-तत्पुरुषः,8.2	CP	वि-नाश-	-	-	-	-	-
8.2	नाश-	-	-	नाश	नाश	बहुव्रीहिः,8.3	बहुव्रीहिः,8.3	CP	वि-नाश-	-	-	-	-	-
8.3	धर्मसु	-	-	धर्मन्{नपुं;7;बहु}	धर्मन्{नपुं;7;बहु}	विशेषणम्,11.1	विशेषणम्,11.1	N7	-	-				
9.1	त्रि-	8	त्रि-दिव-स्थेषु	त्रि	त्रि	उपपद-तत्पुरुषः,9.2	उपपद-तत्पुरुषः,9.2	CP	तीन-आकाश-स्थित_में	-	-	-	-	-
9.2	दिव-	-	-	दिव	दिव	सप्तमी-तत्पुरुषः,9.3	सप्तमी-तत्पुरुषः,9.3	CP	तीन-आकाश-स्थित_में	-	-	-	-	-
9.3	स्थेषु	-	-	स्थ{पुं;7;बहु}/स्थ{नपुं;7;बहु}	स्थ{पुं;7;बहु}	विशेषणम्,11.1	विशेषणम्,11.1	N7	-	-				
10.1	अपि	9	अपि	अपि{अव्य}	अपि{अव्य}	विशेषणम्,11.1	विशेषणम्,11.1	NA	भी	-	-	-	-	-
11.1	विषयेषु	6	विषयेषु	विषय{पुं;7;बहु}	विषय{पुं;7;बहु}	अधिकरणम्,13.1	अधिकरणम्,13.1	N7	विषयों_में	-	-	-	-	-
12.1	निःस्पृहः	10	निःस्पृहोऽभवत्	निःस्पृह{पुं;1;एक}	निःस्पृह{पुं;1;एक}	कर्तृसमानाधिकरणम्,13.1	कर्तृसमानाधिकरणम्,13.1	N1	निःस्पृह	-	-	-	-	-
13.1	अभवत्	-	अभवत्	भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भू;:भ्वादिः}	भू1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भू;:भ्वादिः}	अभिहित_कर्ता,2;सकर्मक.1	अभिहित_कर्ता,2;सकर्मक.1	KP	हुआ	-	-	-	-	-
