index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	विभोः	4	विभोर्वदनोद्गता	विभु{पुं;5;एक}/विभु{पुं;6;एक}	विभु{पुं;6;एक}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6	शक्तिशाली_के	-	-	-	-	-
2.1	वदनात्	-	-	वदन{नपुं;5;एक}/वदन{नपुं;5;एक(वद्1;ल्युट्;वदँ;:भ्वादिः)}	वदन{नपुं;5;एक}	हेतुः,3.1	हेतुः,3.1	N5	शरीर_से	-	-	-	-	-
3.1	उद्गता	-	-	उद्गता{स्त्री;1;एक(गम्1;क्त;गमॢँ;:भ्वादिः)}	उद्गता{स्त्री;1;एक(गम्1;क्त;गमॢँ;:भ्वादिः)}	विशेषणम्,5.1	विशेषणम्,5.1	N1	निकली_हुई	-	-	-	-	-
4.1	स-	2	सदशनज्योत्स्ना	स	स	अव्ययीभावः,4.2	अव्ययीभावः,4.2	CP	स्-काटना-चाँदनी	-	-	-	-	-
4.2	दशन-	-	-	दशन	दशन	षष्ठी-तत्पुरुषः,4.3	षष्ठी-तत्पुरुषः,4.3	CP	स्-काटना-चाँदनी	-	-	-	-	-
4.3	ज्योत्स्ना	-	-	ज्योत्स्ना{स्त्री;1;एक}	ज्योत्स्ना{स्त्री;1;एक}	विशेषणम्,5.1	विशेषणम्,5.1	N1				-	-	
5.1	सा	3	सा	तद्{सर्वनाम;स्त्री;1;एक}	तद्{सर्वनाम;स्त्री;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	वह	-	-	-	वाणी	-
6.1	निर्यात-	5	निर्यातशेषा	निर्यात	निर्यात	कर्मधारयः,6.2	कर्मधारयः,6.2	CP	निर्यात-शेष	-	-	-	-	-
6.2	शेषा	-	-	शेषा{स्त्री;1;एक}	शेषा{स्त्री;1;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N1				-	-	
7.1	ऊर्ध्व-	6	चरणाद्गङ्गेवोर्ध्वप्रवर्तिनी	ऊर्ध्व	ऊर्ध्व	बहुव्रीहिः,7.2	बहुव्रीहिः,7.2	CP	ऊर्ध्व-प्रवर्तिनी	-	-	-	-	-
7.2	प्रवर्तिनी	-	-	प्रवर्तिनी{स्त्री;1;एक}	प्रवर्तिनी{स्त्री;1;एक}	कर्तृसमानाधिकरणम्,5.1	कर्तृसमानाधिकरणम्,5.1	N1				-	-	
8.1	गङ्गा	-	-	गङ्गा{स्त्री;1;एक}	गङ्गा{स्त्री;1;एक}	उपमानम्,7.2	उपमानम्,7.2	N1	गङ्गा	-	-	-	-	-
9.1	इव	-	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,8.1	उपमान_द्योतकः,8.1	NA	जैसे	-	-	-	-	-
10.1	चरणात्	-	-	चरण{पुं;5;एक}/चरण{नपुं;5;एक(चर्1;ल्युट्;चरँ;:भ्वादिः)}	चरण{पुं;5;एक}	हेतुः,8.1	हेतुः,8.1	N5	चरण_से	-	-	-	-	-
11.1	बभौ	1	बभौ	भा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भा;:अदादिः}/भा1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भा;:अदादिः}	भा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भा;:अदादिः}	अभिहित_कर्ता,5.1	अभिहित_कर्ता,5.1	KP	चमकी	-	-	-	-	-
