index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	paryanwa-saMcAriwa-cAmarasya	-	paryanwasaMcAriwacAmarasya	paryanwa-saFcAriwa-cAmara{napuM;6;eka}/cAmara{puM;6;eka}	paryanwa-saFcAriwa-cAmara{puM;6;eka}	viSeRaNam,2	paryanwa-saFcAriwa-cOrI	-	-	-	-	-
2	wasya	-	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,4	usake	-	-	-	-	-
3	kapola-lola-uBaya-kAka-pakRAw	-	kapolaloloBayakAkapakRAw	kapola-lola-uBaya-kAka-pakRa{puM;5;eka}/pakRa{napuM;5;eka}	kapola-lola-uBaya-kAka-pakRa{napuM;5;eka}	viSeRaNam,4	gAla-lola-xono-kOvA-pakRa	-	-	-	-	-
4	AnanAw	-	AnanAw	Anana{napuM;5;eka}	Anana{napuM;5;eka}	hewuH,5	Anana_se	-	-	-	-	-
5	uccariwaH	-	uccariwaH	uccariwa{puM;1;eka(car1;kwa;caraz;:BvAxiH)}	uccariwa{puM;1;eka(car1;kwa;caraz;:BvAxiH)}	viSeRaNam,6	NWyA_huA	-	-	-	-	-
6	vivAxaH	-	vivAxaH	vivAxa{puM;1;eka}/vivAxa{puM;1;eka(vax1;GaF;vaxaz;:BvAxiH)}	vivAxa{puM;1;eka(vax1;GaF;vaxaz;:BvAxiH)}	karwA,11	vivAxa	-	-	-	-	-
7	arNavAnAM	-	arNavAnAM	arNava{puM;6;bahu}	arNava{puM;6;bahu}	RaRTIsambanXaH,8	arNavoM_kI	-	-	-	-	-
8	velAsu	-	velAsu	velA{swrI;7;bahu}	velA{swrI;7;bahu}	aXikaraNam,11	samaya_meM	-	-	-	-	-
9	api	-	api	api{avya}	api{avya}	sambanXaH,8	BI	-	-	-	-	-
10	na	-	na	na{avya}	na{avya}	prawiReXaH,11	nahIM	-	-	-	-	-
11	cacAla	-	cacAla	cal1{karwari;lit;pra;eka;parasmEpaxI;calaz;:BvAxiH}/cal1{karwari;lit;u;eka;parasmEpaxI;calaz;:BvAxiH}/cal2{karwari;lit;pra;eka;parasmEpaxI;calaz;:wuxAxiH}/cal2{karwari;lit;u;eka;parasmEpaxI;calaz;:wuxAxiH}	cal2{karwari;lit;pra;eka;parasmEpaxI;calaz;:wuxAxiH}	aBihiwa_karwA,6	calA	-	-	-	-	-
