index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	ततः	1.1	ततः	ततः{अव्य}	ततः{अव्य}	कालाधिकरणम्,6.1	कालाधिकरणम्,6.1	NA	वहाँ_से	-	-	-	-	-
2.1	प्रतस्थे	14.1	प्रतस्थे	प्र_ष्था1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;ष्था;:भ्वादिः}/प्र_ष्था1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;ष्था;:भ्वादिः}	प्र_ष्था1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;ष्था;:भ्वादिः}	अभिहित_कर्म,7.1;सकर्मक.1	अभिहित_कर्म,7.1;सकर्मक.1	KP	कौबेरी_को					
3.1	कौबेरीं	12.1	कौबेरीं	कौबेरी{स्त्री;2;एक}	कौबेरी{स्त्री;2;एक}	विशेषणम्,7.1	विशेषणम्,7.1	N2	कौबेरी_को					
4.1	भास्वान्	2.1	भास्वानिव	भास्{मतुप्;पुं;1;एक}	भास्{मतुप्;पुं;1;एक}	उपमानम्,5.1	उपमानम्,5.1	N1	भास्	-	-	-	-	-
5.1	इव	3.1	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,9.1	उपमान_द्योतकः,9.1	NA	जैसे	-	-	-	-	-
6.1	रघुः	4.1	रघुर्दिशम्	रघु{पुं;1;एक}	रघु{पुं;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	रघु					
7.1	दिशम्	13.1	-	दिश्{स्त्री;6;बहु}/दिशा{स्त्री;2;एक}	दिश्{स्त्री;2;बहु}	कर्म,2.1	कर्म,2.1	N2						
8.1	शरैः	7.1	शरैरुस्रैरिवोदीच्यानुद्धरिष्यन्	शर{पुं;3;बहु}/शर{नपुं;3;बहु}	शर{नपुं;3;बहु}	करणम्,13.1	करणम्,13.1	N3	बाणों_से	-	-	-	-	-
9.1	उस्रैः	5.1	-	उस्र{पुं;3;बहु}	उस्र{पुं;3;बहु}	उपमानम्,10.1	उपमानम्,10.1	N3	उस्रों_से	-	-	-	-	-
10.1	इव	6.1	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,8.1	उपमान_द्योतकः,8.1	NA	जैसे	-	-	-	-	-
11.1	उदीच्यान्	10.1	-	उदीच्य{पुं;2;बहु}	उदीच्य{पुं;2;बहु}	कर्म,12.2	कर्म,12.2	N2	उदीच्यों_को	-	-	-	-	-
12.1	उद्धः-	11.1		उद्धः	उद्धः	उपपद-तत्पुरुषः,12.2	उपपद-तत्पुरुषः,12.2	CP						
12.2	इष्यन्	11.2		इष्यत्{पुं;1;एक}	इष्यत्{पुं;1;एक}	कर्ता,2.1	कर्ता,2.1	N1						
13.1	रसान्	8.1	रसानिव	रस{पुं;2;बहु}	रस{पुं;2;बहु}	उपमानम्,14.1	उपमानम्,14.1	N2	रस_को	-	-	-	-	-
14.1	इव	9.1	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,2.1	उपमान_द्योतकः,2.1	NA	जैसे	-	-	-	-	-
