index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	महा-	2	महार्हासनसंस्थितानां	महा	महा	द्वन्द्वः,1.2	द्वन्द्वः,1.2	CP	गाय-योग्य-ण्थ्या_हुईं	-	-	-	-	-
1.2	अर्ह-	-	-	अर्ह	अर्ह	द्वन्द्वः,1.3	द्वन्द्वः,1.3	CP	गाय-योग्य-ण्थ्या_हुईं	-	-	-	-	-
1.3	आसन-	-	-	आसन	आसन	सप्तमी-तत्पुरुषः,1.4	सप्तमी-तत्पुरुषः,1.4	CP	गाय-योग्य-ण्थ्या_हुईं	-	-	-	-	-
1.4	संस्थितानां	-	-	अर्ह	अर्ह	विशेषणम्,2.3	विशेषणम्,2.3	N6				-	-	
2.1	उदार-	3	उदारनेपथ्यभृतां	उदार	उदार	द्वन्द्वः,2.2	द्वन्द्वः,2.2	CP	नेपथ्य-भरण_करने_वाली_को	-	-	-	-	-
2.2	नेपथ्य-	-	-	नेपथ्य              	नेपथ्य	उपपद-तत्पुरुषः,2.3	उपपद-तत्पुरुषः,2.3	CP	नेपथ्य-भरण_करने_वाली_को	-	-	-	-	-
2.3	भृतां	-	-	भृ2{(क्त;डुभृञ्;:जुहोत्यादिः)}/भृता{स्त्री;2;एक}/भृत्{पुं;6;बहु}	भृ2{(क्त;डुभृञ्;:जुहोत्यादिः)}भृत्{पुं;6;बहु}	षष्ठीसम्बन्धः,3.1	षष्ठीसम्बन्धः,3.1	N6				-	-	
3.1	तेषां	1	तेषां	तद्{सर्वनाम;पुं;6;बहु}/तद्{सर्वनाम;नपुं;6;बहु}	तद्{सर्वनाम;नपुं;6;बहु}	निर्धारणम्,4.1	निर्धारणम्,4.1	N6	उनमें	-	-	-	-	-
4.1	मध्ये	5	मध्ये	मध्य{पुं;7;एक}	मध्य{पुं;7;एक}	अधिकरणम्,6.2	अधिकरणम्,6.2	N7	मध्य_में	-	-	-	-	-
5.1	सः	4	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	विशेषणम्,12.1	विशेषणम्,12.1	N1	वह	-	-	-	-	-
6.1	रघु-	8	रघुसूनुः	रघु	रघु	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	रघु-पुत्र	-	-	-	-	-
6.2	सूनुः	-	-	सूनु{पुं;1;एक}	सूनु{पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1				-	-	
7.1	एव	9	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	ही	-	-	-	-	-
8.1	कल्पद्रुमाणां	10	कल्पद्रुमाणां	कल्पद्रुम{पुं;6;बहु}	कल्पद्रुम{पुं;6;बहु}	षष्ठीसम्बन्धः,9.1	षष्ठीसम्बन्धः,9.1	N6	कल्पवृक्षों_का	-	-	-	-	-
9.1	पारिजातः	12	पारिजातः	पारिजात{पुं;1;एक}	पारिजात{पुं;1;एक}	उपमानम्,10.1	उपमानम्,10.1	N1	पारिजात	-	-	-	-	-
10.1	इव	11	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,12.1	उपमान_द्योतकः,12.1	NA	जैसे	-	-	-	-	-
11.1	धाम्ना	7	धाम्ना	धामन्{नपुं;3;एक}	धामन्{नपुं;3;एक}	हेतुः,12.1	हेतुः,12.1	N3	धामन्_से	-	-	-	-	-
12.1	रराज	6	रराज	राज्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;राजृँ;:भ्वादिः}/राज्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;राजृँ;:भ्वादिः}/राज्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;राजृँ;:भ्वादिः}	राज्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;राजृँ;:भ्वादिः}	अभिहित_कर्ता,6.1	अभिहित_कर्ता,6.1	KP	चमका	-	-	-	-	-
