index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	gurvarWam	-	gurvarWamarWI	gurvarWa{puM;2;eka}/gurvarWa{napuM;1;eka}/gurvarWa{napuM;2;eka}	gurvarWa{napuM;2;eka}	prayojanam,2	gurvarWa_ko	-	-	-	-	-
2	arWI	-	-	arWin{puM;1;eka}	arWin{puM;1;eka}	karwA,8	-	-	-	-	-	SiRyaH kOwsaH muniH
3	Sruwa-pAraxqSvA	-	SruwapAraxqSvA	Sru1{kwa;Sru;:BvAxiH-pAraxqSvan;puM;1;eka}	Sru1{kwa;Sru;:BvAxiH-pAraxqSvan;puM;1;eka}	viSeRaNam,2	-	-	-	-	-	-
4	raGoH	-	raGoH	raGu{puM;5;eka}/raGu{puM;6;eka}	raGu{puM;6;eka}	RaRTIsambanXaH,5	raGu_ke	-	-	-	-	mahA rAjA raXuH
5	sakASAw	-	sakASAxanavApya	sakASa{puM;5;eka}	sakASa{puM;5;eka}	apAxAnam,6	nikata_se	-	-	-	-	-
6	an-avApya	-	-	an-Ap1{avya;lyap;ApLz;:svAxiH}/Ap2{avya;lyap;ApLz;:curAxiH}	an-ava_Ap1{avya;lyap;ApLz;:svAxiH}	pUrvakAlaH,8	pA_kara	-	-	-	-	-
7	kAmam	-	kAmam	kAmam{avya}/kAma{puM;2;eka}	kAma{puM;2;eka}	karma,6	kAma	-	-	-	-	-
8	gawaH	-	gawo	gawa{puM;1;eka(gam1;kwa;gamLz;:BvAxiH)}	gawa{puM;1;eka(gam1;kwa;gamLz;:BvAxiH)}	-	gayA_huA	-	-	-	-	-
9	vaxAnya-anwaram	-	vaxAnyAnwaramiwyayaM	vaxAnya-anwara{sarvanAma;puM;2;eka}/anwara{sarvanAma;napuM;1;eka}/anwara{sarvanAma;napuM;2;eka}/anwara{puM;2;eka}/anwara{napuM;1;eka}/anwara{napuM;2;eka}	vaxAnya-anwara{napuM;1;eka}	karma,8	xAwA-anwara	-	-	-	-	-
10	iwi	-	iwi	iwi{avya}	iwi{avya}	sambanXaH,14	-	-	-	-	-	-
11	ayam	-	-	ixam{sarvanAma;puM;1;eka}/aya{puM;2;eka}	ixam{sarvanAma;puM;1;eka}	viSeRaNam,15	as2_pp_skwA_hE	-	-	-	-	-
12	me	-	me	asmax{sarvanAma;6;eka}/asmax{sarvanAma;4;eka}	asmax{sarvanAma;4;eka}	prayojanam,14	-	-	-	-	mahArAjA raXuH	-
13	mA	-	mA	mA{avya}/asmax{sarvanAma;2;eka}	mA{avya}	prawiReXaH,14	-	-	-	-	-	-
14	BUw	-	BUwparivAxanavAvawAraH	BU1{karwari;mA_luf;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;mA_luf;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,15	-	-	-	-	-	-
15	parivAxa-nava-avawAraH	-	-	avawAra{puM;1;eka(vax1;GaF;vaxaz;:BvAxiH-nava-wQ1;GaF;wQ;:BvAxiH)}	avawAra-avawAra{puM;1;eka(avawAra-vax1;GaF;vaxaz;:BvAxiH-nava-wQ1;GaF;wQ;:BvAxiH)}	karwA,14	avawAra-avawAra	-	-	-	-	-
