index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	rOravIm	5	rOravImaSikRawAswraM	rOravI{swrI;2;eka}	rOravI{swrI;2;eka}	viSeRaNam,2	barbara	-	-	-	-	-
2	wvacaM	1	wvacaM	wvac{swrI;2;eka}	wvac{swrI;2;eka}	karma,5	wvacA	-	-	-	-	-
3	saH	2	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,5	-	-	-	-	-	-
4	meXyAM	3	meXyAM	meXyA{swrI;2;eka(meX1;Nyaw;meXqz;:BvAxiH)}	meXyA{swrI;2;eka(meX1;Nyaw;meXqz;:BvAxiH)}	viSeRaNam,1	-	-	-	-	-	-
5	pariXAya	4	pariXAya	XA1{avya;lyap;duXAF;:juhowyAxiH}	pari_XA1{avya;lyap;duXAF;:juhowyAxiH}	pUrvakAlaH,9	XAraNa_karake	-	-	-	-	-
6	piwuH	6	piwureva	piwq{puM;5;eka}/piwq{puM;6;eka}	piwq{puM;5;eka}	apAxAnam,9	piwu-hI	-	-	-	-	-
7	eva	-	-	eva{avya}	eva{avya}	sambanXaH,9	-	-	-	-	-	-
8	manwravaw	7	manwravaw	manwra{avya;vaw}/manwra{mawup;napuM;1;eka}/manwra{mawup;napuM;2;eka}	manwra{mawup;napuM;1;eka}	viSeRaNam,10	manwra	-	-	-	-	-
9	aSikRawa	-	-	SikR{karwari;laf;pra;eka;AwmanepaxI;SikRaz;BvAxiH}	SikR{karwari;laf;pra;eka;AwmanepaxI;SikRaz;BvAxiH}	aBihiwa_karwA,3;sakarmakaH	aswra	-	-	-	-	-
10	aswram	-	-	aswra{napuM;1;eka}/aswra{napuM;2;eka}	aswra{napuM;2;eka}	karma,9	-	-	-	-	-	-
