index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	अस्य	1	अस्य	इदम्{सर्वनाम;पुं;6;एक}/इदम्{सर्वनाम;नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;असुँ;:दिवादिः}	इदम्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,2.1	षष्ठीसम्बन्धः,2.1	N6	फेको	-	-	-	-	अवन्तिराजस्य
2.1	प्रयाणेषु	2	प्रयाणेषु	प्रयाण{नपुं;7;बहु}	प्रयाण{नपुं;7;बहु}	अधिकरणम्,4.1	अधिकरणम्,4.1	N7	प्रस्थान_में	-	-	-	-	-
3.1	समग्र-	3	समग्रशक्तेरग्रेसरैर्वाजिभिरुत्थितानि	समग्र	समग्र	बहुव्रीहिः,3.2	बहुव्रीहिः,3.2	CP	समग्र-सीप_का_खोल_के	-	-	-	-	-
3.2	शक्तेः	-	-	शक्ति{स्त्री;5;एक}/शक्ति{स्त्री;6;एक}/शक्ति{पुं;5;एक}/शक्ति{पुं;6;एक}	शक्ति{पुं;6;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N6				-	-	
4.1	अग्रेसरैः			अग्रेसर{पुं;3;बहु}/अग्रेसर{नपुं;3;बहु}	अग्रेसर{नपुं;3;बहु}	विशेषणम्,5.1	विशेषणम्,5.1	N3	आगे_चलने_वालों_के_द्वारा	-	-	-	-	-
5.1	वाजिभिः			वाजिन्{पुं;3;बहु}	वाजिन्{पुं;3;बहु}	करणम्,6.1	करणम्,6.1	N3	अश्वों_से	-	-	-	-	-
6.1	उत्थितानि			उत्थित{नपुं;1;बहु(ष्था1;क्त;ष्था;:भ्वादिः)}/उत्थित{नपुं;2;बहु(ष्था1;क्त;ष्था;:भ्वादिः)}	उत्थित{नपुं;1;बहु(ष्था1;क्त;ष्था;भ्वादिः)}	विशेषणम्,10.1	विशेषणम्,10.1	N1	उठा_हुवे	-	-	-	-	-
7.1	कुर्वन्ति	7	कुर्वन्ति	कृ3{कर्तरि;लट्;प्र;बहु;परस्मैपदी;डुकृञ्;:तनादिः}/कुर्वत्{नपुं;1;बहु(कृ3;शतृ_लट्;डुकृञ्;:तनादिः)}/कुर्वत्{नपुं;2;बहु(कृ3;शतृ_लट्;डुकृञ्;:तनादिः)}	कृ3{कर्तरि;लट्;प्र;बहु;परस्मैपदी;डुकृञ्;तनादिः}	अभिहित_कर्ता,10;सकर्मक.1	अभिहित_कर्ता,10;सकर्मक.1	KP	करते_हुए	-	-	-	-	-
8.1	सामन्त-	5	सामन्तशिखामणीनां	सामन्त	सामन्त	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	CP	पड्॥़ओसी-चूड्@ऽआमणियों_के	-	-	-	-	-
8.2	शिखामणीनां	-	-	शिखामणि{पुं;6;बहु}	शिखामणि{पुं;6;बहु}	षष्ठीसम्बन्धः,9.3	षष्ठीसम्बन्धः,9.3	N6				-	-	
9.1	प्रभा-	6	प्रभाप्ररोहास्तमयं	प्रभा	प्रभा	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	CP	प्रभा-तेजी_से_चढना-अस्तमय_को	-	-	-	-	-
9.2	प्ररोह-	-	-	प्ररोह	प्ररोह	षष्ठी-तत्पुरुषः,9.3	षष्ठी-तत्पुरुषः,9.3	CP	प्रभा-तेजी_से_चढना-अस्तमय_को	-	-	-	-	-
9.3	अस्तमयं	-	-	अस्तमय{पुं;2;एक}/अस्तमय{नपुं;1;एक}/अस्तमय{नपुं;2;एक}	अस्तमय{नपुं;2;एक}	कर्म,7.1	कर्म,7.1	N2	प्रभा-तेजी_से_चढना-अस्तमय_को	-	-	-	-	-
10.1	रजांसि	4	रजांसि	रजस्{नपुं;1;बहु}/रजस्{नपुं;2;बहु}/रजस्{नपुं;8;बहु}	रजस्{नपुं;1;बहु}	कर्ता,7.1	कर्ता,7.1	N1	रज_गुणों_को	-	-	-	-	-
