index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	अ-	-	अ-वितथ-सु-नृतेन	अ	अ	नञ्-तत्पुरुषः,1.2	नञ्-तत्पुरुषः,1.2	CP	अ-वितथ-सु-वचन_से	-	-	-	-	-
1.2	वितथ-	-	-	वितथ	वितथ	बहुव्रीहिः,1.3	बहुव्रीहिः,1.3	CP	अ-वितथ-सु-वचन_से	-	-	-	-	-
1.3	सु-	-	-	सु	सु	अव्ययीभावः,1.4	अव्ययीभावः,1.4	CP	अ-वितथ-सु-वचन_से	-	-	-	-	-
1.4	नृतेन	-	-	नृत{नपुं;3;एक}	नृत{नपुं;3;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N3				-	-	
2.1	तेन	-	तेन	तद्{सर्वनाम;पुं;3;एक}/तद्{सर्वनाम;नपुं;3;एक}/तन्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;तनुँ;:तनादिः}	तद्{सर्वनाम;पुं;3;एक}	करणम्,13.2	करणम्,13.2	N3	उससे	-	-	-	-	-
3.1	सूनोः	-	सूनोः	सूनु{पुं;5;एक}/सूनु{पुं;6;एक}	सूनु{पुं;6;एक}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	पुत्र_से	-	-	-	-	-
4.1	बालत्वात्	-	बालत्वात्	बाल{त्व;नपुं;5;एक}	बाल{त्व;नपुं;5;एक}	हेतुः,13.2	हेतुः,13.2	N5	अ-योग्य_से	-	-	-	-	-
5.1	प्रियायाः	-	प्रियायाः	प्रिया{स्त्री;6;एक}/प्रिया{स्त्री;5;एक}	प्रिया{स्त्री;6;एक}	षष्ठीसम्बन्धः,6.3	षष्ठीसम्बन्धः,6.3	N6	प्रिया_का	-	-	-	-	-
6.1	सादृश्य-	-	सादृश्य-प्रतिकृति-दर्शनैः	सादृश्य	सादृश्य	द्वन्द्वः,6.2	द्वन्द्वः,6.2	CP	समान-प्रतिबिम्ब-दर्शनों_से	-	-	-	-	-
6.2	प्रतिकृति-	-	-	प्रतिकृति	प्रतिकृति	षष्ठी-तत्पुरुषः,6.3	षष्ठी-तत्पुरुषः,6.3	CP	समान-प्रतिबिम्ब-दर्शनों_से	-	-	-	-	-
6.3	दर्शनैः	-	-	दर्शन{पुं;3;बहु}/दर्शन{नपुं;3;बहु}	दर्शन{नपुं;3;बहु}	सुप्_समुच्चितः,8.3	सुप्_समुच्चितः,8.3	N3				-	-	
7.1	स्वप्नेषु	-	स्वप्नेषु	स्वप्न{पुं;7;बहु}	स्वप्न{पुं;7;बहु}	अधिकरणम्,13.2	अधिकरणम्,13.2	N7	स्वप्नों_में	-	-	-	-	-
8.1	क्षणिक-	-	क्षणिक-समागम-उत्सवैः	क्षणिक	क्षणिक	कर्मधारयः,8.2	कर्मधारयः,8.2	CP	क्षणिक-मिलन-उत्सवों_से	-	-	-	-	-
8.2	समागम-	-	-	समागम	समागम	कर्मधारयः,8.3	कर्मधारयः,8.3	CP	क्षणिक-मिलन-उत्सवों_से	-	-	-	-	-
8.3	उत्सवैः	-	-	उत्सव{पुं;3;बहु}/क्षणिक	उत्सव{पुं;3;बहु}	करणम्,13.2	करणम्,13.2	N3				-	-	
9.1	च	-	च	च{अव्य}	च{अव्य}	समुच्चितः,8.3	समुच्चितः,8.3	NA	और	-	-	-	-	-
10.1	कथंचित्	-	कथंचित्	कथञ्चित्{अव्य}	कथञ्चित्{अव्य}	क्रियाविशेषणम्,13.2	क्रियाविशेषणम्,13.2	NA	किसी_तरह_से_हो	-	-	-	-	-
11.1	अष्टौ	-	अष्टौ	अष्टि{स्त्री;7;एक}/अष्ट{पुं;1;द्वि(अश्1;क्त;अशूँ;:स्वादिः)}/अष्ट{पुं;2;द्वि(अश्1;क्त;अशूँ;:स्वादिः)}/अष्ट{पुं;1;द्वि(अक्ष्1;क्त;अक्षूँ;:भ्वादिः)}/अष्ट{पुं;2;द्वि(अक्ष्1;क्त;अक्षूँ;:भ्वादिः)}	अष्टन्{संख्या;1;बहु}	विशेषणम्,12.1	विशेषणम्,12.1	N1	पासा_में	-	-	-	-	-
12.1	समाः	-	समाः	सम{पुं;1;बहु}/समा{स्त्री;1;बहु}/समा{स्त्री;2;बहु}/समा{सर्वनाम;स्त्री;1;बहु}/समा{सर्वनाम;स्त्री;2;बहु}/सम{पुं;8;बहु}/समा{स्त्री;8;बहु}	समा{स्त्री;1;बहु}	कर्म,13.2	कर्म,13.2	N1	समान	-	-	-	-	-
13.1	परि-	-	परि-गमिताः	परि	परि	अव्ययीभावः,13.2	अव्ययीभावः,13.2	CP	परि-गमिन्	-	-	-	-	-
13.2	गमिताः	-	-	गमिन्{तल्;स्त्री;1;बहु}/गमिन्{तल्;स्त्री;2;बहु}	गमिन्{तल्;स्त्री;1;बहु}/गमिन्तल्;स्त्री;2;बहु}	अभिहित_कर्म,12.1	अभिहित_कर्म,12.1	N1				-	-	
