index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	मद-	1.1	मदोदग्राः	मद	मद	तृतीया-तत्पुरुषः,1.2	तृतीया-तत्पुरुषः,1.2	CP	कस्तूरी-उदग्र	-	-	-	-	-
1.2	उदग्राः	1.2	-	उदग्र{पुं;8;बहु}/उदग्र{पुं;1;बहु}/उदग्रा{स्त्री;8;बहु}/उदग्रा{स्त्री;1;बहु}/उदग्रा{स्त्री;2;बहु}	उदग्र{पुं;1;बहु}	कर्ता,6.1	कर्ता,6.1	N1				-	-	
2.1	ककुद्मन्तः	2.1	ककुद्मन्तः	ककुद्मन्तः{पुं;1;बहु}	ककुद्मन्तः{पुं;1;बहु}	विशेषणम्,1.2	विशेषणम्,1.2	N1	-	-	-	-	-	-
3.1	सरितां	3.1	सरितां	सरितां{स्त्री;6;बहु}	सरितां{स्त्री;6;बहु}	षष्ठीसम्बन्धः,4.1	षष्ठीसम्बन्धः,4.1	N6	-	-	-	-	-	-
4.1	कूलमुद्रुजाः	4.1	कूलमुद्रुजाः	 कूलमुद्रुजाः{पुं;1;बहु}	 कूलमुद्रुजाः{पुं;1;बहु}	विशेषणम्,7.1	विशेषणम्,7.1	N1	-	-	-	-	-	-
5.1	लीलाखेलं	7.1	लीलाखेलमनुप्रापुर्महोक्षास्तस्य 	लीलाखेलम्{पुं;2;बहु}	लीलाखेलम्{पुं;2;बहु}	विशेषणम्,9.1	विशेषणम्,9.1	N2	-	-	-	-	-	-
6.1	अनु_प्रापुः	9.1	-	अनु_प्र_पा1{कर्तरि;लुङ्;प्र;बहु;परस्मैपदी;पा;:भ्वादिः}/प्र_आप्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;आपॢँ;:स्वादिः}	प्र_आप्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;आपॢँ;:स्वादिः}	अभिहित_कर्ता,1;सकर्मक.1	अभिहित_कर्ता,1.1;सकर्मक.1	KP				-	-	
7.1	महोक्षाः	5.1	-	महोक्ष{पुं;1;बहु}	महोक्ष{पुं;1;बहु}	विशेषणम्,6.1	विशेषणम्,6.1	N1	महाकाय_बैल	-	-	-	-	-
8.1	तस्य	6.1	-	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	उसका	-	-	-	रघोः	-
9.1	विक्रमम्	8.1	विक्रमम्	विक्रम{पुं;2;एक}/विक्रम{पुं;2;एक(क्रम्1;घञ्;क्रमुँ;:भ्वादिः)}	विक्रम{पुं;2;एक(क्रम्1;घञ्;क्रमुँ;:भ्वादिः)}	कर्म,6.1	कर्म,6.1	N2	विक्रम	-	-	-	-	-
