index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	यत्	5	यत्	यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}	यद्{सर्वनाम;नपुं;2;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N2	जो	-	-	-	-	-
2.1	राज्यं	-	राज्यं	राज्य{नपुं;1;एक}/राज्य{नपुं;2;एक}	राज्य{नपुं;2;एक}	कर्म,6.1	कर्म,6.1	N2	राज्य	-	-	-	-	-
3.1	दुरितैः	1	दुरितैरपि	दुरित{पुं;3;बहु}/दुरित{नपुं;3;बहु}	दुरित{नपुं;3;बहु}	करणम्,8.1	करणम्,8.1	N3	कठिनों_से	-	-	-	-	-
4.1	अपि	-		अपि{अव्य}	अपि{अव्य}	सम्बन्धः,3.1	सम्बन्धः,3.1	NA	भी	-	-	-	-	-
5.1	आत्मसात्	-	आत्मसात्	आत्मसात्{अव्य}	आत्मसात्{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	आत्म-स_से	-	-	-	-	-
6.1	कर्तुम्	2	कर्तुमात्मसात्प्रयतन्ते	कृ3{अव्य;तुमुन्;डुकृञ्;:तनादिः}	कृ3{अव्य;तुमुन्;डुकृञ्;:तनादिः}	प्रयोजनम्,8.1	प्रयोजनम्,8.1	NA	करने~के_लिये	-	-	-	-	-
7.1	नृप-	3	नृप-सूनवः	नृप	नृप	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	राजा-पुत्र	-	-	-	-	-
7.2	सूनवः	-	-	सूनु{पुं;8;बहु}/सूनु{पुं;1;बहु}	सूनु{पुं;1;बहु}	कर्ता,8.1	कर्ता,8.1	N1				-	-	
8.1	प्रयतन्ते	-	प्रयतन्ते	प्र_यत्1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;यतीँ;:भ्वादिः}	प्र_यत्1{कर्तरि;लट्;प्र;बहु;आत्मनेपदी;यतीँ;:भ्वादिः}	अभिहित_कर्ता,7;सकर्मक.1	अभिहित_कर्ता,7;सकर्मक.1	KP	प्रयत्न_करते_हैं	-	-	-	-	-
9.1	हि	4	हि	हि{अव्य}	हि{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	हि	-	-	-	-	-
