index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	ननु	-	ननु	ननु{अव्य}	ननु{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	क्योंकि	-	-	-	-	-
2.1	सहकारः	-	सहकारः	सहकार{पुं;1;एक}/सह-कार{पुं;1;एक}	सहकार{पुं;1;एक}	सुप्_समुच्चितः,4.1	सुप्_समुच्चितः,4.1	N1	सहकार	-	-	-	-	-
3.1	फलिनी	-	फलिनी	फलिनी{स्त्री;1;एक}	फलिनी{स्त्री;1;एक}	सुप्_समुच्चितः,4.1	सुप्_समुच्चितः,4.1	N1	फल_युक्त	-	-	-	-	-
4.1	च	-	च	च{अव्य}	च{अव्य}	समुच्चितः,8.1	समुच्चितः,8.1	NA	और	-	-	-	-	-
5.1	इमौ	-	इमौ	इदम्{सर्वनाम;पुं;1;द्वि}/इदम्{सर्वनाम;पुं;2;द्वि}	इदम्{सर्वनाम;पुं;1;द्वि}	विशेषणम्,7.1	विशेषणम्,7.1	N1	ये	-	-	-	-	-
6.1	त्वया	-	त्वया	युष्मद्{सर्वनाम;3;एक}	युष्मद्{सर्वनाम;3;एक}	कर्ता,8.1	कर्ता,8.1	N3	तुमसे	-	-	-	-	-
7.1	मिथुनं	-	मिथुनं	मिथुन{नपुं;1;एक}/मिथुन{नपुं;2;एक}	मिथुन{नपुं;1;एक}	कर्म,8.1	कर्म,8.1	N1	मिथुन	-	-	-	-	-
8.1	परिकल्पितम्	-	परिकल्पितम्	परिकल्पितम्}	परि_कल्पितम्{नपुं;1;एक;कृप् भ्वादि;आत्मनेपदी;णिचि;क्त)}	सम्बन्धः,14.1	सम्बन्धः,14.1	N1	-	-	-	-	-	-
9.1	अनयोः	-	अनयोः	इदम्{सर्वनाम;पुं;6;द्वि}	इदम्{सर्वनाम;पुं;6;द्वि}	षष्ठीसम्बन्धः,10.2	षष्ठीसम्बन्धः,10.2	N6	इनका	-	-	-	-	-
10.1	विवाह-	-	विवाह-सत्क्रियां	विवाह	विवाह	षष्ठी-तत्पुरुषः,10.2	षष्ठी-तत्पुरुषः,10.2	CP	-	-	-	-	-	-
10.2	सत्क्रियां	-	-	सत्क्रिया{स्त्री;2;एक}	सत्क्रिया{स्त्री;2;एक}	कर्म,11.1	कर्म,11.1	N2				-	-	
11.1	अविधाय	-	अविधाय	अ_वि_धा1{अव्य;ल्यप्;डुधाञ्;जुहोत्यादिः}	अ_वि_धा1{अव्य;ल्यप्;डुधाञ्;जुहोत्यादिः}	पूर्वकालः,12.1	पूर्वकालः,12.1	NA	-	-	-	-	-	-
12.1	गम्यते	-	गम्यते	गम्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;गमॢँ;:भ्वादिः}	गम्1{कर्मणि;लट्;प्र;एक;आत्मनेपदी;गमॢँ;:भ्वादिः}	अभिहित_कर्म	अभिहित_कर्म	KP	जाया_जाता_है	-	-	-	-	-
13.1	इति	-	इति	इति{अव्य}	इति{अव्य}	सम्बन्धः,12.1	सम्बन्धः,12.1	NA	ऐसा	-	-	-	-	-
14.1	असाम्प्रतम्	-	असाम्प्रतम्	असाम्प्रत{पुं;2;एक}	असाम्प्रत{पुं;2;एक}	सम्बन्धः,13.1	सम्बन्धः,13.1	N2	असाम्प्रत_को	-	-	-	-	-
