index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	mahA-arha-Asana-saMsWiwAnAM	-	mahArhAsanasaMsWiwAnAM	mahA-arha-saMsWiwa{puM;6;bahu(mahA-arha-As1;lyut;Asaz;:axAxiH-RWA1;kwa;RWA;:BvAxiH)}/mahA-arha-saMsWiwa{napuM;6;bahu(RWA1;kwa;RWA;:BvAxiH)}/mahA-arha-saMsWiwA{swrI;6;bahu(RWA1;kwa;RWA;:BvAxiH)}	mahA-arha-saMsWiwA{swrI;6;bahu(mahA-arha-RWA1;kwa;RWA;:BvAxiH)}	viSeRaNam,3	gAya-yogya-NWyA_huIM	-	-	-	-	-
2	uxAra-nepaWya-BqwAM	-	uxAranepaWyaBqwAM	nepaWya-BqwA{swrI;2;eka(nepaWya-Bq2;kwa;duBqF;:juhowyAxiH)}	nepaWya-BqwA{swrI;2;eka(nepaWya-Bq2;kwa;duBqF;:juhowyAxiH)}	viSeRaNam,3	nepaWya-BaraNa_karane_vAlI_ko	-	-	-	-	-
3	weRAM	-	weRAM	wax{sarvanAma;puM;6;bahu}/wax{sarvanAma;napuM;6;bahu}	wax{sarvanAma;napuM;6;bahu}	nirXAraNam,4	unameM	-	-	-	-	-
4	maXye	-	maXye	maXya{puM;7;eka}	maXya{puM;7;eka}	aXikaraNam,12	maXya_meM	-	-	-	-	-
5	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,6	vaha	-	-	-	-	-
6	raGu-sUnuH	-	raGusUnuH	raGu-sUnu{puM;1;eka}	raGu-sUnu{puM;1;eka}	karwA,12	raGu-puwra	-	-	-	-	-
7	eva	-	eva	eva{avya}	eva{avya}	sambanXaH,6	hI	-	-	-	-	-
8	kalpaxrumANAM	-	kalpaxrumANAM	kalpaxruma{puM;6;bahu}	kalpaxruma{puM;6;bahu}	RaRTIsambanXaH,9	kalpavqkRoM_kA	-	-	-	-	-
9	pArijAwaH	-	pArijAwaH	pArijAwa{puM;1;eka}	pArijAwa{puM;1;eka}	upamAnam,10	pArijAwa	-	-	-	-	-
10	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,6	jEse	-	-	-	-	-
11	XAmnA	-	XAmnA	XAman{napuM;3;eka}	XAman{napuM;3;eka}	hewuH,12	XAman_se	-	-	-	-	-
12	rarAja	-	rarAja	rAj1{karwari;lit;ma;bahu;parasmEpaxI;rAjqz;:BvAxiH}/rAj1{karwari;lit;pra;eka;parasmEpaxI;rAjqz;:BvAxiH}/rAj1{karwari;lit;u;eka;parasmEpaxI;rAjqz;:BvAxiH}	rAj1{karwari;lit;pra;eka;parasmEpaxI;rAjqz;:BvAxiH}	aBihiwa_karwA,6	camakA	-	-	-	-	-
