index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	रघु-			रघु	रघु	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP						
1.2	वंश-	1	-	रघुवंश	रघुवंश	षष्ठी-तत्पुरुषः,1.3	षष्ठी-तत्पुरुषः,1.3	CP	रघुकुल 	Raghu Dynasty	-	-	-	-
1.2	प्रदीपेन	-	-	प्रदीप{पुं;3;एक}	प्रदीप{पुं;3;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N3				-	-	
2.1	अप्रतिम-	-	-	अप्रतिम	अप्रतिम	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP	अनुपम तेजस्वी 	-	-	-	-	-
2.2	तेजसा	-	-	तेजस्{पुं;3;एक}	तेजस्{पुं;3;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N3				-	-	
3.1	तेन	2	तेनाप्रतिमतेजसा	तद्{सर्वनाम;पुं;3;एक}/तद्{सर्वनाम;नपुं;3;एक}/तन्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;तनुँ;:तनादिः}	तद्{सर्वनाम;पुं;3;एक}	कर्ता,6.1	कर्ता,6.1	N3	उससे	-	-	-	-	-
4.1	रक्षा-	4	रक्षागृहगता	रक्षा	रक्षा	षष्ठी-तत्पुरुषः,4.2	षष्ठी-तत्पुरुषः,4.2	CP	प्रसूति	-	-	-	-	-
4.2	गृह-	-	-	गृह	गृह	द्वितीया-तत्पुरुषः,4.3	द्वितीया-तत्पुरुषः,4.3	CP	प्रसूति	-	-	-	-	-
4.3	गताः	-	-	गत{पुं;1;बहु}	गत{पुं;1;बहु}	विशेषणम्,5.1	विशेषणम्,5.1	N1				-	-	
5.1	दीपाः	5	दीपाः	दीप{पुं;1;बहु}/दीप{पुं;8;बहु}	दीप{पुं;1;बहु}	कर्म,6.1	कर्म,6.1	N1	दीपक	-	-	-	-	-
6.1	प्रत्यादिष्टाः	6	प्रत्यादिष्टाः	प्रत्यादिष्ट{पुं;1;बहु(दिश्1;क्त;दिशँ;:तुदादिः)}/प्रत्यादिष्टा{स्त्री;1;बहु(दिश्1;क्त;दिशँ;:तुदादिः)}/प्रत्यादिष्टा{स्त्री;2;बहु(दिश्1;क्त;दिशँ;:तुदादिः)}	प्रत्यादिष्ट{पुं;1;बहु(दिश्1;क्त;दिशँ;:तुदादिः)}	सम्बन्धः,7.1	सम्बन्धः,7.1	N1	निस्तेज	-	-	-	-	-
7.1	इव	7	इवाभवन्	इव{अव्य}	इव{अव्य}	सम्बन्धः,8.1	सम्बन्धः,8.1	NA	जैसा	-	-	-	-	-
8.1	अभवन्	-	-	भू1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;भू;:भ्वादिः}	भू1{कर्तरि;लङ्;प्र;बहु;परस्मैपदी;भू;:भ्वादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	हो गए/हो गए/हो गए/हो गए	-	-	-	-	-
