index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	काम्बोजाः	1.1	काम्बोजाः	काम्बोज{पुं;1;बहु}/काम्बोज{पुं;8;बहु}	काम्बोज{पुं;1;बहु}	कर्ता,10.1	कर्ता,10.1	N1	कम्बोज_देश_का_निवासी	-	-	-	-	-
2.1	समरे	2.1	समरे	समर{पुं;7;एक}	समर{पुं;7;एक}	अधिकरणम्,4.1	अधिकरणम्,4.1	N7	युद्ध_में	-	-	-	-	-
3.1	सोढुम्	5.1	सोढुम्	सह1{अव्य;तुमुन्;षहँ;:भ्वादिः}	सह1{अव्य;तुमुन्;षहँ;:भ्वादिः}	प्रयोजनम्,6.2	प्रयोजनम्,6.2	NA	सह1ने~के_लिये	-	-	-	-	-
4.1	तस्य	3.1	तस्य	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	उसके	-	-	-	-	-
5.1	वीर्यम्	4.1	वीर्यमनीश्वराः	वीर्य{पुं;2;एक}	वीर्य{पुं;2;एक}	कर्म,3.1	कर्म,3.1	N2	-	-	-	-	-	-
6.1	अन्-	6.1	-	अन्	अन्	नञ्-तत्पुरुषः,6.2	नञ्-तत्पुरुषः,6.2	CP	अन्-ईश्वर	-	-	-	-	-
6.2	ईश्वराः	6.2	-	ईश्वर{पुं;8;बहु}/ईश्वर{पुं;1;बहु}/ईश्वरा{स्त्री;8;बहु}/ईश्वरा{स्त्री;1;बहु}/ईश्वरा{स्त्री;2;बहु}	ईश्वर{पुं;1;बहु}	विशेषणम्,10.1	विशेषणम्,10.1	N1				-	-	
7.1	गज-	7.1	गजालानपरिक्लिष्टैरक्षोटैः	गज-	गज-	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	-	-	-	-	-	-
7.2	आलान-	7.2	-	आलान-	आलान-	तृतीया-तत्पुरुषः,7.3	तृतीया-तत्पुरुषः,7.3	CP	-	-	-	-	-	-
7.3	परिक्लिष्टैः	7.3	-	परिक्लिष्ट{पुं;3;बहु(क्लिश्2;क्त;क्लिशूँ;:क्र्यादिः)}/परिक्लिष्ट{नपुं;3;बहु(क्लिश्2;क्त;क्लिशूँ;:क्र्यादिः)}	परिक्लिष्ट{पुं;3;बहु(क्लिश्2;क्त;क्लिशूँ;:क्र्यादिः)}	विशेषणम्,8.1	विशेषणम्,8.1	N3				-	-	
8.1	अक्षोटैः	8.1	-	अक्षोट{पुं;3;बहु}	अक्षोट{पुं;3;बहु}	सहार्थः,9.1	सहार्थः,9.1	N3	अक्षोटों_से	-	-	-	-	-
9.1	सार्धम्	9.1	सार्धमानताः	सार्धम्{अव्य}	सार्धम्{अव्य}	सहार्थ_द्योतकः,10.1	सहार्थ_द्योतकः,10.1	NA						
10.1	आनताः	10.1		आन{तल्;स्त्री;1;बहु}/आन{तल्;स्त्री;2;बहु}	आन{तल्;स्त्री;1;बहु}	अभिहित_कर्ता,1.1;सकर्मक.1	अभिहित_कर्ता,1.1;सकर्मक.1	KP	आन	-	-	-	-	-
