index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	पुरुहूत-	3.1	पुरुहूतध्वजस्येव	पुरुहूत	इन्द्र	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	इन्द्र-ध्वज_का	Indra's flag's	-	-	-	-
1.2	ध्वजस्य	3.2	-	ध्वज{पुं;6;एक}/ध्वज{नपुं;6;एक}	ध्वज{नपुं;6;एक}	उपमानम्,2.1	उपमानम्,2.1	N6				-	-	
2.1	इव	4.1	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,3.1	उपमान_द्योतकः,3.1	NA	जैसे	like	-	-	-	-
3.1	तस्य	5.1	तस्योन्नयनपङ्क्तयः	तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,5.3	षष्ठीसम्बन्धः,5.3	N6	उसकी	his	-	-	-	-
4.1	उन्नयन-	7.1		उन्नयन	उन्नयन-	षष्ठ्यर्थ-बहुव्रीहिः,4.2	षष्ठ्यर्थ-बहुव्रीहिः,4.2	CP	उन्नयन-श्रेणी	in rows of uplifted eyes				
4.2	पङ्क्तयः	7.2		पङ्क्ति{स्त्री;1;बहु}	पङ्क्ति{स्त्री;1;बहु}	कर्ता,6.1	कर्ता,6.1	N1						
5.1	नव-	6.1	नवाभ्युत्थानदर्शिन्यो	नवन्	नवन्	कर्मधारयः,5.2	कर्मधारयः,5.2	CP	नवन्-नव-वृद्धि-दर्शिन्	uprise, having seen	-	-	-	-
5.2	अभ्युत्थान-	6.2	-	नव	नव	उपपद-तत्पुरुषः,5.3	उपपद-तत्पुरुषः,5.3	CP	नवन्-नव-वृद्धि-दर्शिन्	uprise, having seen	-	-	-	-
5.3	दर्शिन्यः	6.3	-	अभ्युत्थान	अभ्युत्थान	विशेषणम्,4.2	विशेषणम्,4.2	N1				-	-	
6.1	ननन्दुः	8.1	ननन्दुः	नद्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;टुनदिँ;:भ्वादिः}	नद्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;टुनदिँ;:भ्वादिः}	अभिहित_कर्ता,	अभिहित_कर्ता,	KP		cheered				
7.1	स-	1.1	सप्रजाः	स	स	अव्ययीभावः,7.2	अव्ययीभावः,7.2	CP	स-प्रजा	with families, kith and kin	-	-	-	-
7.2	प्रजाः	1.2	-	प्रजा{स्त्री;2;बहु}/प्रजा{स्त्री;1;बहु}	प्रजा{स्त्री;1;बहु}	विशेषणम्,8.1	विशेषणम्,8.1	N1				-	-	
8.1	प्रजाः	2.1	प्रजाः	प्रजा{स्त्री;2;बहु}/प्रजा{स्त्री;1;बहु}	प्रजा{स्त्री;1;बहु}	कर्ता,6.1	कर्ता,6.1	N1	प्रजा_ने	the general public	-	-	-	-
