index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	असौ	2	असौ	अदस्{सर्वनाम;पुं;1;एक}/अदस्{सर्वनाम;स्त्री;1;एक}/असि{पुं;7;एक}/असि{स्त्री;7;एक}/असु{पुं;7;एक}	अदस्{सर्वनाम;पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1	अदस्	-	-	-	-	-
2.1	कुमारः	3	कुमारः	कुमार{पुं;1;एक}	कुमार{पुं;1;एक}	कर्ता,12.1	कर्ता,12.1	N1	कुमार	-	-	-	-	-
3.1	वैदर्भ-	1	वैदर्भनिर्दिष्टं	वैदर्भ	वैदर्भ	तृतीया-तत्पुरुषः,3.2	तृतीया-तत्पुरुषः,3.2	CP	-	-	-	-	-	-
3.2	निर्दिष्टं	-	-	निर्दिष्ट{पुं;2;एक(वैदर्भ	निर्दिष्ट{पुं;2;एक(वैदर्भ	विशेषणम्,4.1	विशेषणम्,4.1	N2				-	-	
4.1	मञ्चं	6	मञ्चं	मञ्च{पुं;2;एक}	मञ्च{पुं;2;एक}	कर्म,12.1	कर्म,12.1	N2	मञ्च_को	-	-	-	-	-
5.1	कॢप्तेन	4	कॢप्तेन	कॢप्त{पुं;3;एक}/कॢप्त{नपुं;3;एक}	कॢप्त{नपुं;3;एक}	विशेषणम्,6.2	विशेषणम्,6.2	N3	कॢप्त_से	-	-	-	-	-
6.1	सोपान-	5	सोपानपथेन	सोपान	सोपान	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	पौड्@ऽई-पथ_से	-	-	-	-	-
6.2	पथेन	-	-	पथ{पुं;3;एक}/पथ{नपुं;3;एक}	पथ{नपुं;3;एक}	करणम्,12.1	करणम्,12.1	N3				-	-	
7.1	मृग-	8	मृगराजशावः	मृग	मृग	षष्ठी-तत्पुरुषः,7.2	षष्ठी-तत्पुरुषः,7.2	CP	हिरन-राजा-शवसम्बन्धी	-	-	-	-	-
7.2	राज-	-	-	राज	राज	षष्ठी-तत्पुरुषः,7.3	षष्ठी-तत्पुरुषः,7.3	CP	हिरन-राजा-शवसम्बन्धी	-	-	-	-	-
7.3	शावः	-	-	शाव{पुं;1;एक}	शाव{पुं;1;एक}	कर्ता,13.1	कर्ता,13.1	N1				-	-	
8.1	शिला-	7	शिलाविभङ्गैः	शिला	शिला	षष्ठी-तत्पुरुषः,8.2	षष्ठी-तत्पुरुषः,8.2	CP	पत्थर-	-	-	-	-	-
8.2	विभङ्गैः	-	-	विभङ्ग{पुं;3;बहु(शिला	विभङ्ग{पुं;3;बहु(शिला	करणम्,13.1	करणम्,13.1	N3				-	-	
9.1	तुङ्गं	-	तुङ्गं	तुङ्ग{पुं;2;एक}/तुङ्ग{नपुं;1;एक}/तुङ्ग{नपुं;2;एक}	तुङ्ग{नपुं;2;एक}	विशेषणम्,10.2	विशेषणम्,10.2	N2	तुङ्ग_को	-	-	-	-	-
10.1	नग-	9	नगोत्सङ्गम्	नग	नग	षष्ठी-तत्पुरुषः,10.2	षष्ठी-तत्पुरुषः,10.2	CP	नग-गोद_को	-	-	-	-	-
10.2	उत्सङ्गम्	-	-	उत्सङ्ग{पुं;2;एक}/उत्सङ्ग{नपुं;1;एक}/उत्सङ्ग{नपुं;2;एक}	उत्सङ्ग{नपुं;2;एक}	कर्म,13.1	कर्म,13.1	N2				-	-	
11.1	इव	10	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,12.1	उपमान_द्योतकः,12.1	NA	जैसे	-	-	-	-	-
12.1	आरुरोह	11	आरुरोह	आङ्_रुह्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;रुहँ;:भ्वादिः}/आङ्_रुह्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;रुहँ;:भ्वादिः}	आङ्_रुह्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;रुहँ;:भ्वादिः}	अभिहित_कर्ता,2.1	अभिहित_कर्ता,2.1	KP	चढा	-	-	-	-	-
13.1	(आरुरोह)	-	(आरुरोह)	आङ्_रुह्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;रुहँ;:भ्वादिः}/आङ्_रुह्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;रुहँ;:भ्वादिः}	आङ्_रुह्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;रुहँ;:भ्वादिः}	उपमानम्,11.1	उपमानम्,11.1	KP	चढा	-	-	-	-	-
