index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	त्वया	-	त्वया	युष्मद्{सर्वनाम;3;एक}	युष्मद्{सर्वनाम;3;एक}	करणम्,2.2	करणम्,2.2	N3	तुमसे	-	-	-	-	-
2.1	कृत-	-	कृत-दोहदः	कृत	कृत	बहुव्रीहिः,2.2	बहुव्रीहिः,2.2	CP	-	-	-	-	-	-
2.2	दोहदः	-	-	दोहद;पुं;1;एक}	दोहद{पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1				-	-	
3.1	अशोकः	-	अशोकः	अशोक{पुं;1;एक}/शुक्1{कर्तरि;लङ्;म;एक;परस्मैपदी;शुकँ;:भ्वादिः}	अशोक{पुं;1;एक}	कर्ता,7.1	कर्ता,7.1	N1	अशोक	-	-	-	-	-
4.1	यत्	-	यत्	यत्{अव्य}/यद्{सर्वनाम;नपुं;1;एक}/यद्{सर्वनाम;नपुं;2;एक}	यत्{अव्य}	विशेषणम्,5.1	विशेषणम्,5.1	NA	-	-	-	-	-	-
5.1	कुसुमम्	-	कुसुमम्	कुसुम{नपुं;1;एक}/कुसुम{नपुं;2;एक}	कुसुम{नपुं;1;एक}	कर्म,7.1	कर्म,7.1	N1	फूल	-	-	-	-	-
6.1	अयम्	-	अयम्	इदम्{सर्वनाम;पुं;1;एक}/अय{पुं;2;एक}	इदम्{सर्वनाम;पुं;1;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N1	यह	-	-	-	-	-
7.1	उदीरयिष्यति	-	उदीरयिष्यति	उत्_ईर्2{कर्तरि;लृट्;प्र;एक;परस्मैपदी;ईरँ;:चुरादिः}	उत्_ईर्2{कर्तरि;लृट्;प्र;एक;परस्मैपदी;ईरँ;:चुरादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	बोलेगा	-	-	-	-	-
8.1	तव	-	तव	युष्मद्{सर्वनाम;6;एक}	युष्मद्{सर्वनाम;6;एक}	षष्ठीसम्बन्धः,9.2	षष्ठीसम्बन्धः,9.2	N6	तुम्हारा	-	-	-	-	-
9.1	अलक-	-	अलक-आभरणं	अलक	अलक	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	CP	अलक-आभरण	-	-	-	-	-
9.2	आभरणं	-	-	आभरण{नपुं;1;एक}/आभरण{नपुं;2;एक}	आभरण{नपुं;1;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N1				-	-	
10.1	तत्	-	तत्	तत्{अव्य}/तद्{सर्वनाम;नपुं;1;एक}/तद्{सर्वनाम;नपुं;2;एक}	तद्{सर्वनाम;नपुं;2;एक}	मुख्यकर्म,14.1	मुख्यकर्म,14.1	N2	-	-	-	-	-	-
11.1	कथं	-	कथं	कथम्{अव्य}	कथम्{अव्य}	क्रियाविशेषणम्,14.1	क्रियाविशेषणम्,14.1	NA	कैसे	-	-	-	-	-
12.1	नु	-	नु	नु{अव्य}	नु{अव्य}	सम्बन्धः,11.1	सम्बन्धः,11.1	NA	नु	-	-	-	-	-
13.1	निवाप-	-	निवाप-माल्यतां	निवाप	निवाप	षष्ठी-तत्पुरुषः,13.2	षष्ठी-तत्पुरुषः,13.2	CP	-	-	-	-	-	-
13.2	माल्यतां	-	-	मल्{नपुं;1;एक;भ्वादि;आत्मनेपदी;णिचि;क्त)	मल्{नपुं;1;एक;भ्वादि;आत्मनेपदी;णिचि;क्त)	गौणकर्म,14.1	गौणकर्म,14.1	N1				-	-	
14.1	नेष्यामि	-	नेष्यामि	णी1{कर्तरि;लृट्;उ;एक;परस्मैपदी;णीञ्;:भ्वादिः}	णी1{कर्तरि;लृट्;उ;एक;परस्मैपदी;णीञ्;:भ्वादिः}	अभिहित_कर्ता	अभिहित_कर्ता	KP	ले_जाऊँगा	-	-	-	-	-
