index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	कामरूप-	1.1	कामरूपेश्वरस्तस्य	कामरूप	कामरूप	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP		-	-	-	-	-
1.2	ईश्वर	1.2		ईश्वर{पुं;1;एक}	ईश्वर{पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	इच्छाधारी-ईश्वर_ने	-	-	-	-	-
2.1	तस्य	3.1		तद्{सर्वनाम;नपुं;6;एक}/तद्{सर्वनाम;पुं;6;एक}	तद्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,7.1	षष्ठीसम्बन्धः,7.1	N6	उसके	-	-	-	-	-
3.1	हेम-	2.1	हेमपीठाधिदेवताम्	हेम	हेम	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	सोना-पीठ-अधिदेवता	-	-	-	-	-
3.2	पीठ-	2.2		पीठ	पीठ	षष्ठी-तत्पुरुषः,3.3	षष्ठी-तत्पुरुषः,3.3	CP						
3.3	अधिदेवताम्	2.3		अधिदेवता{स्त्री;2;एक}	अधिदेवता{स्त्री;2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2						
4.1	रत्न-	6.1	रत्नपुष्पोपहारेण	रत्न	रत्न	कर्मधारयः,4.2	कर्मधारयः,4.2	CP	रत्न-पुष्प-उपहार_से					
4.2	पुष्प-	6.2		पुष्प	पुष्प	षष्ठी-तत्पुरुषः,4.3	षष्ठी-तत्पुरुषः,4.3	CP						
4.3	उपहारेण	6.3		उपहार{नपुं;3;एक}	उपहार{नपुं;3;एक}	करणम्,6.1	करणम्,6.1	N3	रत्न-पुष्प-उपहार_से	-	-	-	-	-
5.1	छायाम्	5.1	छायामानर्च	छाया{स्त्री;2;एक}	छाया{स्त्री;2;एक}	कर्म,6.1	कर्म,6.1	N2	छाया_की	-	-	-	-	-
6.1	आनर्च	7.1		ऋच्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;ऋचँ;तुदादिः}/ऋच्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;ऋचँ;तुदादिः}/अर्च्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;अर्चँ;भ्वादिः}/अर्च्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अर्चँ;भ्वादिः}/अर्च्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;अर्चँ;भ्वादिः}	अर्च्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;अर्चँ;भ्वादिः}	अभिहित_कर्ता,1;सकर्मक.1	अभिहित_कर्ता,1;सकर्मक.1	KP	पूजा_की	-	-	-	-	-
7.1	पादयोः	4.1	पादयोः	पाद{पुं;6;द्वि}/पाद{पुं;7;द्वि}	पाद{पुं;6;द्वि}	षष्ठीसम्बन्धः,5.1	षष्ठीसम्बन्धः,5.1	N6	पैरों_की	-	-	-	-	-
