index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	jAwaH	-	jAwaH	jAwa{puM;1;eka(jan2;kwa;janIz;:xivAxiH)}/jAwa{puM;1;eka(jE1;kwa;jE;:BvAxiH)}	jAwa{puM;1;eka(jE1;kwa;jE;:BvAxiH)}	-	huA	@is @born	-	-	-	-
2	kule	-	kule	kula{napuM;1;xvi}/kula{napuM;2;xvi}/kula{napuM;8;xvi}/kuli{puM;8;eka}/kula{napuM;7;eka}	kula{napuM;7;eka}	aXikaraNam,1	kula_meM	@in (@his) @dynasty	-	-	-	-
3	wasya	-	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,2	usake	@his 	-	-	-	-
4	kila	-	kilorukIrwiH	kila{avyaya}	kila{avyaya}	sambanXaH,1	prasixXa_ko	@they @say	-	-	-	-
5	uru-kIrwiH	-	-	uru-kIrwi{swrI;1;eka}/kIrwi{puM;1;eka}	uru-kIrwi{puM;1;eka}	viSeRaNam,8	uru-kIrwi	@renowned	 urukIrwiH	-	-	-
6	kula-praxIpaH	-	kulapraxIpaH	kula-praxIpa{puM;1;eka}	kula-praxIpa{puM;1;eka}	viSeRaNam,8	kula-praxIpa	@who @is @the @luminescence @for @the @dynasty	kulapraxIpaH	-	-	-
7	nqpawiH	-	nqpawirxilIpaH	nqpawi{puM;1;eka}	nqpawi{puM;1;eka}	viSeRaNam,8	rAjA	@king	-	-	-	-
8	xilIpaH	-	-	xilIpa{puM;1;eka}	xilIpa{puM;1;eka}	karwA,1	-	@dilipaH 	-	-	-	-
9	awiRTaw	-	awiRTaw	RWA1{karwari;laf;pra;eka;parasmEpaxI;RWA;:BvAxiH}	RWA1{karwari;laf;pra;eka;parasmEpaxI;RWA;:BvAxiH}	aBihiwa_karwA,13	rahA	-	-	-	-	-
11	ekona-Sawa-krawuwve	-	ekona-Sawakrawuwve	ekona-Sawa-krawu{wva;napuM;1;xvi}/krawu{wva;napuM;2;xvi}/krawu{wva;napuM;7;eka}	ekona-Sawa-krawu{wva;napuM;7;eka}	aXikaraNam,9	sO-krawu_meM	-	-	-	-	-
12	Sakra-aByasUyA-vinivqwwaye	-	SakrAByasUyAvinivqwwaye  	Sakra-aByasUyA-vinivqwwi{swrI;4;eka}/vinivqwwi{puM;4;eka}	Sakra-aByasUyA-vinivqwwi{puM;4;eka}	prayojanam,9	inxra-aByasUyA-vinivqwwi_ko	-	-	-	-	-
13	yaH	-	yaH	yax{sarvanAma;puM;1;eka}	yax{sarvanAma;puM;1;eka}	karwA,9	jo	-	-	-	niwya_sambanXaH,8	-
