index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	सः	1.1	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,6.1	कर्ता,6.1	N1	उसने	-	-	-	-	-
2.1	सेनां	4.1	सेनां	सेना{स्त्री;2;एक}	सेना{स्त्री;2;एक}	कर्म,4.1	कर्म,4.1	N2	सेना					
3.1	महतीं	3.1	महतीं	महती{स्त्री;2;एक}	महती{स्त्री;2;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N2	बहुत	-	-	-	-	-
4.1	कर्षन्	5.1	कर्षन्पूर्वसागरगामिनीम्	कर्षत्{पुं;1;एक(कृष्1;शतृ_लट्;कृषँ;:भ्वादिः)}	कर्षत्{पुं;1;एक(कृष्1;शतृ_लट्;कृषँ;:भ्वादिः)}	वर्तमानसमानकालः,1.1	वर्तमानसमानकालः,1.1	N1	कृषिकर्म_करता_हुआ	-	-	-	-	-
5.1	पूर्वसागर-	2.1	-	पूर्वसागर	पूर्वसागर	कर्मधारयः,5.2	कर्मधारयः,5.2	CP	पूर्वसागर-गामिनी	-	-	-	-	-
5.2	गामिनीं	2.2	-	गामिनी{स्त्री;2;एक}	गामिनी{स्त्री;2;एक}	विशेषणम्,3.1	विशेषणम्,3.1	N2				-	-	
6.1	बभौ	11.1	बभौ	भा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भा;:अदादिः}/भा1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भा;:अदादिः}	भा1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भा;:अदादिः}	अभिहित_कर्ता,1;सकर्मक.1	अभिहित_कर्ता,1;सकर्मक.1	KP	भा1_प्प्_स्क्या	-	-	-	-	-
7.1	हरजटा-	6.1	हरजटाभ्रष्टां	हरजटा	हरजटा	चतुर्थी-तत्पुरुषः,7.2	चतुर्थी-तत्पुरुषः,7.2	CP	हरजटा-भ्रष्टा_नारी	-	-	-	-	-
7.2	भ्रष्टां	6.2	-	भ्रष्टा{स्त्री;2;एक(हरजटा	भ्रष्टा{स्त्री;2;एक(हरजटा	विशेषणम्,8.1	विशेषणम्,8.1	N2				-	-	
8.1	गङ्गाम्	7.1	गङ्गामिव	गङ्गा{स्त्री;2;एक}	गङ्गा{स्त्री;2;एक}	कर्म,11.1	कर्म,11.1	N2	गङ्गा_को	-	-	-	-	-
9.1	इव	10.1		इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,1.1	उपमान_द्योतकः,1.1	NA						
10.1	भगीरथः	9.1	भगीरथः	भगीरथ{पुं;1;एक}	भगीरथ{पुं;1;एक}	उपमानम्,9.1	उपमानम्,9.1	N1	भगीरथ	-	-	-	-	-
11.1	(कर्षन्)	8.1			कर्षत्{पुं;1;एक(कृष्1;शतृ_लट्;कृषँ;:भ्वादिः)}	विशेषणम्,10.1	विशेषणम्,10.1	N1	कृषिकर्म_करता_हुआ					
