index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	पुरा	6	पुरा	पुरा{अव्य}	पुरा{अव्य}	कालाधिकरणम्,13.1	कालाधिकरणम्,13.1	NA	पहले	-	-	-	-	-
2.1	किल	2	किल	किल{अव्य}/किल्1{कर्तरि;लोट्;म;एक;परस्मैपदी;किलँ;:तुदादिः}	किल{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	-	-	-	-	-	-
3.1	दुश्चरं	3	दुश्चरं	दुश्चर{पुं;2;एक}/दुश्चर{नपुं;1;एक}/दुश्चर{नपुं;2;एक}	दुश्चर{नपुं;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1	मुश्किल_को	-	-	-	-	-
4.1	तपः	4	तपस्तृणबिन्दोः	तप{पुं;1;एक}/तपस्{नपुं;1;एक}/तपस्{नपुं;2;एक}/तपस्{नपुं;8;एक}	तपस्{नपुं;1;एक}	कर्म,5.1	कर्म,5.1	N1	गर्मी	-	-	-	-	-
5.1	चरतः	1	चरतः	चर्1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;चरँ;:भ्वादिः}/चरत्{पुं;2;बहु(चर्1;शतृ_लट्;चरँ;:भ्वादिः)}/चरत्{पुं;5;एक(चर्1;शतृ_लट्;चरँ;:भ्वादिः)}/चरत्{पुं;6;एक(चर्1;शतृ_लट्;चरँ;:भ्वादिः)}/चरत्{नपुं;5;एक(चर्1;शतृ_लट्;चरँ;:भ्वादिः)}/चरत्{नपुं;6;एक(चर्1;शतृ_लट्;चरँ;:भ्वादिः)}	चरत्,{पुं;5;एक(चर्1;शतृ_लट्;चरँ;:भ्वादिः)}	विशेषणम्,6.1	विशेषणम्,6.1	N5	घूमते_हैं	-	-	-	-	-
6.1	तृणबिन्दोः	-	-	तृणबिन्दु{पुं;5;एक}/तृणबिन्दु{पुं;6;एक}	तृणबिन्दु{पुं;5;एक}	अपादानम्,13.1	अपादानम्,13.1	N5	तृणबिन्दु_से	-	-	-	-	-
7.1	परिशङ्कितः	5	परिशङ्कितः	परिशङ्कित{पुं;1;एक(शक्1;क्त;शकिँ;:भ्वादिः)}	परिशङ्कित{पुं;1;एक(शक्1;क्त;शकिँ;:भ्वादिः)}	विशेषणम्,8.1	विशेषणम्,8.1	N1	ण्थ्या_हुआ	-	-	-	-	-
8.1	हरिः	9	हरिरस्मै	हरि{पुं;1;एक}	हरि{पुं;1;एक}	कर्ता,13.1	कर्ता,13.1	N1	हरि	-	-	-	-	-
9.1	समाधि-	8	समाधिभेदिनीं	समाधि	समाधि	षष्ठी-तत्पुरुषः,9.2	षष्ठी-तत्पुरुषः,9.2	CP	समाधि-भेदिनी_को	-	-	-	-	-
9.2	भेदिनीम्	-	-	भेदिनी{स्त्री;2;एक}	भेदिनी{स्त्री;2;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N2				-	-	
10.1	सुराङ्गनाम्	11	सुराङ्गनाम्	सुराङ्गना{स्त्री;2;एक}	सुराङ्गना{स्त्री;2;एक}	विशेषणम्,11.1	विशेषणम्,11.1	N2	दिव्यांगना_को	-	-	-	-	-
11.1	हरिणीम्	10	हरिणीं	हरिणी{स्त्री;2;एक}	हरिणी{स्त्री;2;एक}	कर्म,13.1	कर्म,13.1	N2	हरिणी_को	-	-	-	-	-
12.1	अस्मै	-	-	इदम्{सर्वनाम;पुं;4;एक}/इदम्{सर्वनाम;नपुं;4;एक}	इदम्{सर्वनाम;पुं;4;एक}	सम्प्रदानम्,13.1	सम्प्रदानम्,13.1	N4	इसको	-	-	-	अस्मै रेऋएर्स् तो शगे थ्रिनबिन्दु हेरे.	-
13.1	प्रजिघाय	7	प्रजिघाय	प्र_हि1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;हि;:स्वादिः}/प्र_हि1{कर्तरि;लिट्;उ;एक;परस्मैपदी;हि;:स्वादिः}	प्र_हि1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;हि;:स्वादिः}	अभिहित_कर्ता,8;सकर्मक.1	अभिहित_कर्ता,8;सकर्मक.1	KP	प्र_हि1_प्प्_स्क्या	-	-	-	-	-
