index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	पुर-	1	पुरोपकण्ठोपवनाश्रयाणाम्	पुर	पुर	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	नगर के निकटवर्ती उपवनों में आश्रय लेनेवाले	(peacocks)dwelling in gardens of the outskirts of the city	पुरस्य उपकण्ठे उपवने आश्रयाणाम्	-	-	-
1.2	उपकण्ठ-	-	-	उपकण्ठ	उपकण्ठ	सप्तमी-तत्पुरुषः,1.3	सप्तमी-तत्पुरुषः,1.3	CP	नगर के निकटवर्ती उपवनों में आश्रय लेनेवाले	(peacocks)dwelling in gardens of the outskirts of the city	पुरस्य उपकण्ठे उपवने आश्रयाणाम्	-	-	-
1.3	उपवन-	-	-	उपवन	उपवन	षष्ठ्यर्थ-बहुव्रीहिः,1.4	षष्ठ्यर्थ-बहुव्रीहिः,1.4	CP	नगर के निकटवर्ती उपवनों में आश्रय लेनेवाले	(peacocks)dwelling in gardens of the outskirts of the city	पुरस्य उपकण्ठे उपवने आश्रयाणाम्	-	-	-
1.4	आश्रयाणाम्	-	-	आश्रय{पुं;6;बहु}/आश्रय{नपुं;6;बहु}/आश्रया{स्त्री;6;बहु}	आश्रय{पुं;6;बहु}	विशेषणम्,2.1	विशेषणम्,2.1	N6				-	-	
2.1	कलापिनाम्	2	कलापिनाम्	कलापिन्{पुं;6;बहु}	कलापिन्{पुं;6;बहु}	षष्ठीसम्बन्धः,3.3	षष्ठीसम्बन्धः,3.3	N6	मोरों का	of the peacocks	-	-	-	-
3.1	उद्धत-	3	उद्धतनृत्यहेतौ	उद्धत	उद्धत	कर्मधारयः,3.2	कर्मधारयः,3.2	CP	उद्धत नृत्य के कारण-स्वरूप	reason for the(peacocks')wild dance	उद्धतस्य नृत्यस्य हेतौ	-	-	-
3.2	नृत्य-	-	-	नृत्य	नृत्य	षष्ठी-तत्पुरुषः,3.3	षष्ठी-तत्पुरुषः,3.3	CP	उद्धत नृत्य के कारण-स्वरूप	reason for the(peacocks')wild dance	उद्धतस्य नृत्यस्य हेतौ	-	-	-
3.3	हेतौ	-	-	हेतु{पुं;7;एक}	हेतु{पुं;7;एक}	विशेषणम्,4.2	विशेषणम्,4.2	N7				-	-	
4.1	प्रध्मात-	4	प्रध्मातशङ्खे	प्रध्मात	प्रध्मात	बहुव्रीहिः,4.2	बहुव्रीहिः,4.2	CP	शंख ध्वनि से	by the blowing of the conch-shell violently 	-	-	-	-
4.2	शङ्खे	-	-	शङ्ख{पुं;7;एक}/शङ्ख{नपुं;8;द्वि}/शङ्ख{नपुं;1;द्वि}/शङ्ख{नपुं;2;द्वि}/शङ्ख{नपुं;7;एक}/शङ्खा{स्त्री;8;एक}/शङ्खा{स्त्री;8;द्वि}/शङ्खा{स्त्री;1;द्वि}/शङ्खा{स्त्री;2;द्वि}	शङ्ख{पुं;7;एक}	विशेषणम्,5.2	विशेषणम्,5.2	N7				-	-	
5.1	मङ्गल-	9	मङ्गलार्थे	मङ्गल	मङ्गल	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	मङ्गल-अर्थ_में	for auspiciousness	मङ्गल अर्थे	-	-	-
5.2	अर्थे	-	-	अर्थ{पुं;7;एक}/अर्थ{नपुं;8;द्वि}/अर्थ{नपुं;1;द्वि}/अर्थ{नपुं;2;द्वि}/अर्थ{नपुं;7;एक}/अर्था{स्त्री;8;एक}/अर्था{स्त्री;8;द्वि}/अर्था{स्त्री;1;द्वि}/अर्था{स्त्री;2;द्वि}	अर्थ{पुं;7;एक}	विशेषणम्,6.2	विशेषणम्,6.2	N7				-	-	
6.1	तूर्य-	7	तूर्यस्वने	तूर्1{ण्यत्;तूरीँ;:दिवादिः	तूर्य	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	तुरही(एक प्रकार का वाद्ययन्त्र ) के शब्द( कोलाहल) से	by the trumpet sounds	तूर्यस्य स्वने	-	-	-
6.2	स्वने	-	-	स्वन{पुं;7;एक}/स्वनि{पुं;8;एक}/स्वनि{नपुं;8;एक}/स्वनि{नपुं;1;एक}/स्वनि{नपुं;2;एक}	स्वन{पुं;7;एक}	अधिकरणम्,8.1	अधिकरणम्,8.1	N7				-	-	
7.1	दिगन्तान्	6	दिगन्तान्	दिक्-अन्त{पुं;2;बहु}	दिक्-अन्त{पुं;2;बहु}	कर्म,9.1	कर्म,9.1	N2	दिशाओं का अन्त ओर	having extended to the end of the cardinal points	-	-	-	-
8.1	परितः	5	परितः	परितः{अव्य}	परितः{अव्य}	देशाधिकरणम्,7.1	देशाधिकरणम्,7.1	NA	चारों_ओर	all around	-	-	-	-
9.1	मूर्च्छति	8	मूर्च्छति	मुर्छन्{पुं;7;एक}	मुर्छन्{पुं;7;एक}	भावलक्षणसप्तमी_अनन्तरकालः,10.1	भावलक्षणसप्तमी_अनन्तरकालः,10.1	N7	ऊँचे स्वर से शोर व्याप्त हो रहा था	become vehement or intense or strong	-	sati saptami prayoga	-	-
