index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	अ-	1.1	असह्यविक्रमः	अ	अ	नञ्-तत्पुरुषः,1.2	नञ्-तत्पुरुषः,1.2	CP	अ-सह्य-विक्रम	-	-	-	रघुः	-
1.2	सह्य-	1.2	-	सह्य	सह्य	षष्ठ्यर्थ-बहुव्रीहिः,1.3	षष्ठ्यर्थ-बहुव्रीहिः,1.3	CP	अ-सह्य-विक्रम	-	-	-	रघुः	-
1.3	विक्रमः	1.3	-	विक्रम{पुं;1;एक}	विक्रम{पुं;1;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N1				रघुः	-	
2.1	सह्यं	20.1	सह्यं	सह्य{पुं;2;एक}/सह्य{नपुं;1;एक}/सह्य{नपुं;2;एक}	सह्य{नपुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	स्वास्थ्य_को	-	-	-	-	-
3.1	दूरात्	13.1	दूरान्मुक्तमुदन्वता 	दूर{पुं;5;एक}/दूर{नपुं;5;एक}	दूर{नपुं;5;एक}	अपादानम्,4.1	अपादानम्,4.1	N5	दूर_से	-	-	-	-	-
4.1	मुक्तम्	15.1	-	मुक्त{पुं;2;एक(म्रुच्1;क्त;म्रुचुँ;:भ्वादिः)}/मुक्त{नपुं;1;एक(म्रुच्1;क्त;म्रुचुँ;:भ्वादिः)}/मुक्त{नपुं;2;एक(म्रुच्1;क्त;म्रुचुँ;:भ्वादिः)}/मुक्त{पुं;2;एक(मुच्2;क्त;मुचॢँ;:तुदादिः)}/मुक्त{नपुं;1;एक(मुच्2;क्त;मुचॢँ;:तुदादिः)}/मुक्त{नपुं;2;एक(मुच्2;क्त;मुचॢँ;:तुदादिः)}	मुक्त{नपुं;2;एक(मुच्2;क्त;मुचॢँ;:तुदादिः)}	विशेषणम्,9.2	विशेषणम्,9.2	N2	मुक्त	-	-	-	-	-
5.1	उदन्वता	14.1	-	उदन्वत्{पुं;3;एक}	उदन्वत्{पुं;3;एक}	कर्ता,3.1	कर्ता,3.1	N3	उदन्वत्_के_द्वारा	-	-	-	-	-
6.1	नितम्बम्	18.1	नितम्बमिव	नितम्बम्{नपुं;2;एक}	नितम्बम्{नपुं;2;एक}	उपमानम्,7.1	उपमानम्,7.1	N2	नितम्बम्-जैसे	-	-	-	-	-
7.1	इव	19.1	-	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,2.1	उपमान_द्योतकः,2.1	NA	जैसे	-	-	-	-	-
8.1	मेदिन्याः	17.1	मेदिन्याः	मेदिनी{स्त्री;5;एक}/मेदिनी{स्त्री;6;एक}	मेदिनी{स्त्री;6;एक}	षष्ठीसम्बन्धः,6.1	षष्ठीसम्बन्धः,6.1	N6	पृथ्वी_के	-	-	-	-	-
9.1	स्रस्त-	16.1	स्रस्तांशुकमलङ्घयत्	स्रस्त	स्रस्त-	बहुव्रीहिः,9.2	बहुव्रीहिः,9.2	CP	अंशुक_को	-	-	-	-	-
9.2	अंशुकम्	16.2	-	अंशुक{नपुं;1;एक}/अंशुक{नपुं;2;एक}	अंशुक{नपुं;2;एक}	विशेषणम्,10.1	विशेषणम्,10.1	N2				-	-	
10.1	अलङ्घयत्	21.1	-	लघ्1{णिजन्त;कर्तरि;लङ्;प्र;एक;परस्मैपदी;लघिँ;भ्वादिः}/लघ्2{णिजन्त;कर्तरि;लङ्;प्र;एक;परस्मैपदी;लघिँ;भ्वादिः}/लघ्3{णिजन्त;कर्तरि;लङ्;प्र;एक;परस्मैपदी;लघिँ;चुरादिः}	लघ्3{णिजन्त;कर्तरि;लङ्;प्र;एक;परस्मैपदी;लघिँ;:चुरादिः}	अभिहित_कर्ता,1;सकर्मक.1	अभिहित_कर्ता,1;सकर्मक.1	KP	-	-	-	-	-	-
