index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	wvAM	-	wvAM	yuRmax{sarvanAma;2;eka}	yuRmax{sarvanAma;2;eka}	karma,2	wumheM	-	-	-	-	-
2	harawA	-	harawA	haraw{puM;3;eka(hq1;Sawq_lat;hqF;:BvAxiH)}/haraw{napuM;3;eka(hq1;Sawq_lat;hqF;:BvAxiH)}	haraw{puM;3;eka(hq1;Sawq_lat;hqF;:BvAxiH)}	viSeRaNam,3	le_jAwe_hue	-	-	-	-	-
3	karuNA-vimuKena	-	karuNA-vimuKena	karuNA-vimuKa{puM;3;eka}/vimuKa{napuM;3;eka}	karuNA-vimuKa{puM;3;eka}	karaNam,10	xayA-muMha_mod@Ze_hue_se	-	-	-	-	-
4	mqwyunA	-	mqwyunA	mqwyu{puM;3;eka}	mqwyu{puM;3;eka}	viSeRaNam,3	mqwyu	-	-	-	-	-
5	me	-	me	asmax{sarvanAma;6;eka}/asmax{sarvanAma;4;eka}	asmax{sarvanAma;4;eka}	prayojanam,10	mere_liye	-	-	-	-	-
6	kim	-	kim	kim{avya}/kim{sarvanAma;napuM;1;eka}/kim{sarvanAma;napuM;2;eka}	kim{sarvanAma;napuM;2;eka}	muKyakarma,10	kyA	-	-	-	-	-
7	na	-	na	na{avya}	na{avya}	prawiReXaH,10	nahIM	-	-	-	-	-
8	hqwaM	-	hqwaM	hqwa{puM;2;eka(hq1;kwa;hqF;:BvAxiH)}/hqwa{napuM;1;eka(hq1;kwa;hqF;:BvAxiH)}/hqwa{napuM;2;eka(hq1;kwa;hqF;:BvAxiH)}/hqwa{puM;2;eka(hq2;kwa;hq;:juhowyAxiH)}/hqwa{napuM;1;eka(hq2;kwa;hq;:juhowyAxiH)}/hqwa{napuM;2;eka(hq2;kwa;hq;:juhowyAxiH)}	hqwa{napuM;2;eka(hq2;kwa;hq;:juhowyAxiH)}	karmasamAnAXikaraNam,10	apaharaNa_karane_vAle_ko	-	-	-	-	-
9	wvaM	-	wvaM	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,10	wuma	-	-	-	-	-
10	vaxa	-	vaxa	vax1{karwari;lot;ma;eka;parasmEpaxI;vaxaz;:BvAxiH}/vaxa{puM;8;eka}/vaxa{napuM;8;eka}	vax1{karwari;lot;ma;eka;parasmEpaxI;vaxaz;:BvAxiH}	aBihiwa_karwA,9;sakarmaka	bolo	-	-	-	-	-
