index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	न	7.1	न	न{अव्य}	न{अव्य}	प्रतिषेधः,3.1	प्रतिषेधः,3.1	NA	नहीं	-	-	-	-	-
2.1	प्रसेहे	8.1	प्रसेहे	प्र_षह्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;षहँ;:भ्वादिः}/प्र_षह्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;षहँ;:भ्वादिः}/प्र_षह्1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;षहँ;:भ्वादिः}/प्र_षह्1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;षहँ;:भ्वादिः}	प्र_षह्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;षहँ;:भ्वादिः}	अभिहित_कर्ता,1;सकर्मक.1	अभिहित_कर्ता,1;सकर्मक.1	KP	प्र_षह्1_अप्_स्क्या	-	-	-	-	-
3.1	सः	1.1	स	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,2.1	कर्ता,2.1	N1	वह	-	-	-	-	-
4.1	रुद्धार्कम्	2.1	रुद्धार्कमधारावर्षदुर्दिनम्	रुद्धार्कम्}	रुद्धार्कम्{पुं;2;एक}	विशेषणम्,5.3	विशेषणम्,5.3	N2	-	-	-	-	-	-
5.1	अधारा-	3.1	-	अधारा	अधारा	षष्ठी-तत्पुरुषः,5.2	षष्ठी-तत्पुरुषः,5.2	CP	अधारा-वर्ष-बुरा_दिन	-	-	-	-	-
5.2	वर्ष-	3.2	-	वर्ष	वर्ष	द्वन्द्वः,5.3	द्वन्द्वः,5.3	CP	अधारा-वर्ष-बुरा_दिन	-	-	-	-	-
5.3	दुर्दिनम्	3.3	-	दुर्दिन{नपुं;1;एक}/दुर्दिन{नपुं;2;एक}	दुर्दिन{नपुं;2;एक}	विशेषणम्,8.1	विशेषणम्,8.1	N2				-	-	
6.1	रथ-	5.1	रथवर्त्मरजोऽप्यस्य	रथ	रथ	षष्ठी-तत्पुरुषः,6.2	षष्ठी-तत्पुरुषः,6.2	CP	रथ-	-	-	-	-	-
6.2	वर्त्मरजः	5.2	-	वर्त्मरजः}	वर्त्मरजः{नपुं;2;एक}	कर्म,7.1	कर्म,7.1	N2				-	-	
7.1	अपि	6.1	-	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,1.1	सम्बन्धः,1.1	NA	भी	-	-	-	-	-
8.1	अस्य	4.1	-	इदम्{सर्वनाम;पुं;6;एक}/इदम्{सर्वनाम;नपुं;6;एक}/अस्3{कर्तरि;लोट्;म;एक;परस्मैपदी;असुँ;:दिवादिः}	इदम्{सर्वनाम;पुं;6;एक}	षष्ठीसम्बन्धः,6.2	षष्ठीसम्बन्धः,6.2	N6	इसका	-	-	-	-	-
9.1	कुतः	10.1	कुत	कुतः{अव्य}/कु2{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;कु;:अदादिः}/कुत{पुं;1;एक}	कुतः{अव्य}	क्रियाविशेषणम्,10.1	क्रियाविशेषणम्,10.1	NA	-	-	-	-	-	-
10.1	एव	11.1	एव	एव{अव्य}	एव{अव्य}	सम्बन्धः,2.1	सम्बन्धः,2.1	NA	ही	-	-	-	-	-
11.1	पताकिनीम्	9.1	पताकिनीम्	पताकिनी{स्त्री;2;एक}	पताकिनी{स्त्री;2;एक}	कर्म,9.1	कर्म,9.1	N2	पताकिनी_को	-	-	-	-	-
