index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	दिवौकसः	3	दिवौकसः	दिवौकस्{पुं;2;बहु}/दिवौकस्{पुं;1;बहु}/दिवौकस्{पुं;6;एक}/दिवौकस्{पुं;5;एक}/दिवौकस्{पुं;1;एक}	दिवौकस्{पुं;1;बहु}	कर्ता,5.1	कर्ता,5.1	N1	देवताओं_ने	-	-	-	-	people
2.1	भोगि-	1	भोगिभोगासनासीनं	भोगि	भोगि	षष्ठी-तत्पुरुषः,2.2	षष्ठी-तत्पुरुषः,2.2	CP	शेषनाग_के_शरीररूपी_आसन_पर_आसीन	-	-	-	-	-
2.2	भोग-	-	-	भोग	भोग	कर्मधारयः,2.3	कर्मधारयः,2.3	CP	शेषनाग_के_शरीररूपी_आसन_पर_आसीन	-	-	-	-	-
2.3	आसन-	-	-	आसन	आसन	सप्तमी-तत्पुरुषः,2.4	सप्तमी-तत्पुरुषः,2.4	CP	शेषनाग_के_शरीररूपी_आसन_पर_आसीन	-	-	-	-	-
2.4	आसीनम्	-	-	आसीन{नपुं;2;एक}(आस्1;शानच्_लट्;आसँ;:अदादिः)}/भोगि	आसीन{पुं;2;एक(आस्1;शानच्_लट्;आसँ;:अदादिः)}	विशेषणम्,4.1	विशेषणम्,4.1	N2				-	-	
3.1	तत्-	4	तत्फणामण्डलोदर्चिर्मणिद्योतितविग्रहम्	तत्फणामण्डल	तत्	षष्ठी-तत्पुरुषः,3.2	षष्ठी-तत्पुरुषः,3.2	CP	शेषनाग_के_फणों_के_समूह_में_चमकती_हुई_मणियों_से_देदिप्यमान_स्वरुप	-	-	-	-	-
3.2	फणा-				फणा	षष्ठी-तत्पुरुषः,3.3	षष्ठी-तत्पुरुषः,3.3	CP						
3.3	मण्डल-				मण्डल	सप्तमी-तत्पुरुषः,3.4	सप्तमी-तत्पुरुषः,3.4	CP						
3.4	ऊदर्चिः-	-	-	ऊदर्चिः	ऊदर्चिः	षष्ठी-तत्पुरुषः,3.5	षष्ठी-तत्पुरुषः,3.5	CP	शेषनाग_के_फणों_के_समूह_में_चमकती_हुई_मणियों_से_देदिप्यमान_स्वरुप	-	-	-	-	-
3.5	मणि-	-	-	मणि	मणि	तृतीया-तत्पुरुषः,3.6	तृतीया-तत्पुरुषः,3.6	CP	शेषनाग_के_फणों_के_समूह_में_चमकती_हुई_मणियों_से_देदिप्यमान_स्वरुप	-	-	-	-	-
3.6	द्योतित-	-	-	द्योतित	द्योतित	बहुव्रीहिः,3.7	बहुव्रीहिः,3.7	CP	शेषनाग_के_फणों_के_समूह_में_चमकती_हुई_मणियों_से_देदिप्यमान_स्वरुप	-	-	-	-	-
3.7	विग्रहम्	-	-	विग्रह{पुं;2;एक}/फणामण्डल	विग्रह{पुं;2;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N2				-	-	
4.1	तम्	-	--	तद्{सर्वनाम;पुं;2;एक}	तद्{सर्वनाम;पुं;2;एक}	कर्म,5.1	कर्म,5.1	N2	उसको	-	-	-	आदिपुरुषः	-
5.1	ददृशुः	2	ददृशुस्तं	दृश्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;दृशिँर्;:दिवादिः}	दृश्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;दृशिँर्;:दिवादिः}	अभिहित_कर्ता,1;सकर्मक.1	अभिहित_कर्ता,1;सकर्मक.1	KP	देखा	-	-	-	-	-
