index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	अपरः	3	अपरः	अपर{पुं;1;एक}/अपर{सर्वनाम;पुं;1;एक}/पॄ3{कर्तरि;लङ्;म;एक;परस्मैपदी;पॄ;चुरादिः}	अपर{पुं;1;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N1	दूसरा	-	-	-	-	-
2.1	विलासी	4	विलासी	विलासिन्{पुं;1;एक}	विलासिन्{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1	विषयी	-	-	-	-	-
3.1	अंसात्	2	अंसात्	अंस{पुं;5;एक}	अंस{पुं;5;एक}	अपादानम्,4.1	अपादानम्,4.1	N5	अंस_से	-	-	-	-	-
4.1	विस्रस्तं	1	विस्रस्तं	विस्रस्त{पुं;2;एक}/विस्रस्त{नपुं;1;एक}/विस्रस्त{नपुं;2;एक}	विस्रस्त{नपुं;2;एक}	विशेषणम्,5.5	विशेषणम्,5.5	N2	ढीला_किया_हुए_को	-	-	-	-	-
5.1	रत्न-	5	रत्नानुविद्धाङ्गदकोटिलग्नम्	रत्न	रत्न	तृतीया-तत्पुरुषः,5.2	तृतीया-तत्पुरुषः,5.2	CP	-	-	-	-	-	-
5.2	अनुविद्ध-	-	-	अनुविद्ध	अनुविद्ध    	बहुव्रीहिः,5.3	बहुव्रीहिः,5.3	CP	-	-	-	-	-	-
5.3	अङ्गद-	-	-	अङ्गद	अङ्गद	कर्मधारयः,5.4	कर्मधारयः,5.4	CP	-	-	-	-	-	-
5.4	कोटि-	-	-	कोटि	कोटि	षष्ठी-तत्पुरुषः,5.5	षष्ठी-तत्पुरुषः,5.5	CP	-	-	-	-	-	-
5.5	लग्नं	-	-	लग्न{नपुं;1;एक}/लग्न{नपुं;2;एक}	लग्न{नपुं;2;एक}	विशेषणम्,6.1	विशेषणम्,6.1	N2				-	-	
6.1	प्रालम्बम्	6	प्रालम्बम्	प्रालम्ब{नपुं;1;एक}/प्रालम्ब{नपुं;2;एक}	प्रालम्ब{नपुं;2;एक}	कर्म,7.1	कर्म,7.1	N2	प्रालम्ब	-	-	-	-	-
7.1	उत्कृष्य	7	उत्कृष्य	कृष्2{अव्य;ल्यप्;कृषँ;तुदादिः}	उत्_कृष्2{अव्य;ल्यप्;कृषँ;तुदादिः}	पूर्वकालः,8.4	पूर्वकालः,8.4	NA	-	-	-	-	-	-
8.1	साची-	10	साचीकृतचारुवक्त्रः	साची	साची	कर्मधारयः,8.2	कर्मधारयः,8.2	CP	-	-	-	-	-	-
8.2	कृत-	-	-	कृ3{क्त;डुकृञ्;तनादिः}/कृ2{क्त;कृञ्;स्वादिः}/कृ1{क्त;कृञ्;भ्वादिः}	कृ3{क्त;डुकृञ्;तनादिः}	कर्मधारयः,8.3	कर्मधारयः,8.3	CP	-	-	-	-	-	-
8.3	चारु-	-	-	चारु	चारु	बहुव्रीहिः,8.4	बहुव्रीहिः,8.4	CP	-	-	-	-	-	-
8.4	वक्त्रः	-	-	वक्त्र;पुं;1;एक}	वक्त्र{पुं;1;एक}	कर्तृसमानाधिकरणम्,10.1	कर्तृसमानाधिकरणम्,10.1	N1				-	-	
9.1	यथा-	8	यथावकाशं	यथा	यथा	अव्ययीभावः,9.2	अव्ययीभावः,9.2	CP	-	-	-	-	-	-
9.2	अवकाशं	-	-	काश्1{अव्य;णमुल्;काशृँ;भ्वादिः}	अवकाश{अव्य}	क्रियाविशेषणम्,10.1	क्रियाविशेषणम्,10.1	NA				-	-	
10.1	निनाय	9	निनाय	णी1{कर्तरि;लिट्;उ;एक;परस्मैपदी;णीञ्;भ्वादिः}/णी1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;णीञ्;भ्वादिः}	णी1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;णीञ्;भ्वादिः}	अभिहित_कर्ता,2.1	अभिहित_कर्ता,2.1	KP	ले_गया	-	-	-	-	-
