index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	सः	3	सः	तद्{सर्वनाम;पुं;1;एक}	तद्{सर्वनाम;पुं;1;एक}	कर्ता,8.2	कर्ता,8.2	N1	उसने	-	-	-	-	-
2.1	कृष्ण-	6	कृष्णमेघस्तिरोदधे	कृष्ण	कृष्ण	कर्मधारयः,2.2	कर्मधारयः,2.2	CP	कृष्णः-मेघ	-	-	-	-	-
2.2	मेघः	-	-	मेघ{पुं;1;एक}	मेघ{पुं;1;एक}	विशेषणम्,1.1	विशेषणम्,1.1	N1				-	-	
3.1	रावण-	1	रावणावग्रहक्लान्तमिति	रावण	रावण	कर्मधारयः,3.2	कर्मधारयः,3.2	CP	रावण-अवग्रह-थका_हुआ	-	-	-	-	-
3.2	अवग्रह-	-	-	अवग्रह	अवग्रह	तृतीया-तत्पुरुषः,3.3	तृतीया-तत्पुरुषः,3.3	CP	रावण-अवग्रह-थका_हुआ	-	-	-	-	-
3.3	क्लान्तम्	-	-	क्लान्त{पुं;2;एक(रावण	क्लान्त{नपुं;2;एक(रावण	विशेषणम्,4.2	विशेषणम्,4.2	N2				-	-	
4.1	मरुत्-	5	मरुत्सस्यं	मरुत्	मरुत्	कर्मधारयः,4.2	कर्मधारयः,4.2	CP	हवा-अनाज	-	-	-	-	-
4.2	सस्यम्	-	-	सस्य{पुं;2;एक}/सस्य{नपुं;1;एक}/सस्य{नपुं;2;एक}	सस्य{नपुं;2;एक}	कर्म,7.1	कर्म,7.1	N2				-	-	
5.1	इति	-	-	इति{अव्य}	इति{अव्य}	सम्बन्धः,6.2	सम्बन्धः,6.2	NA	ऐसा	-	-	-	-	-
6.1	वाक्-	2	वागमृतेन	वाक्	वाक्	कर्मधारयः,6.2	कर्मधारयः,6.2	CP	वाक्-अमृत_से	-	-	-	-	-
6.2	अमृतेन	-	-	अमृत{पुं;3;एक}/अमृत{नपुं;3;एक}	अमृत{नपुं;3;एक}	करणम्,7.1	करणम्,7.1	N3				-	-	
7.1	अभिवृष्य	4	अभिवृष्य	वृष्1{अव्य;ल्यप्;वृषुँ;:भ्वादिः}/वृष्2{अव्य;ल्यप्;वृषँ;:चुरादिः}	अभि_वृष्1{अव्य;ल्यप्;वृषुँ;:भ्वादिः}	पूर्वकालः,8.2	पूर्वकालः,8.2	NA	ण्थ्_कर	-	-	-	-	-
8.1	तिरस्-	-	-	तिरस्	तिरस्	उपपद-तत्पुरुषः,8.2	उपपद-तत्पुरुषः,8.2	CP	धारण_किया	-	-	-	-	-
8.2	दधे	-	-	धा1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;डुधाञ्;:जुहोत्यादिः}/धा1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;डुधाञ्;:जुहोत्यादिः}/धा1{कर्तरि;लट्;उ;एक;आत्मनेपदी;डुधाञ्;:जुहोत्यादिः}/धा1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;डुधाञ्;:जुहोत्यादिः}/धा1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;डुधाञ्;:जुहोत्यादिः}/धे1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;धेट्;:भ्वादिः}/धे1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;धेट्;:भ्वादिः}/दध्1{कर्तरि;लट्;उ;एक;आत्मनेपदी;दधँ;:भ्वादिः}/दधि{नपुं;8;एक}/दधि{पुं;8;एक}	धा1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;डुधाञ्;:जुहोत्यादिः}	अभिहित_कर्ता,1;सकर्मक.1	अभिहित_कर्ता,1.1;सकर्मक.1	KP				-	-	
