index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	कोसल-	3	कोसलाधिपः	कोसल	कोसल	षष्ठी-तत्पुरुषः,1.2	षष्ठी-तत्पुरुषः,1.2	CP	कोसल-अधिप_ने	-	-	-	-	-
1.2	अधिपः	-	-	अधिप{पुं;1;एक}	अधिप{पुं;1;एक}	कर्ता,10.1	कर्ता,10.1	N1				-	-	
2.1	इति	2	इति	इति{अव्य}	इति{अव्य}	सम्बन्धः,1.2	सम्बन्धः,1.2	NA	ऐसा	-	-	-	-	-
3.1	करुण-	4	करुणार्थग्रथितं	करुण	करुण	कर्मधारयः,3.2	कर्मधारयः,3.2	CP	अनुकम्पा-अर्थ-ग्रथित_को	-	-	-	-	-
3.2	अर्थ-	-	-	अर्थ	अर्थ	तृतीया-तत्पुरुषः,3.3	तृतीया-तत्पुरुषः,3.3	CP	अनुकम्पा-अर्थ-ग्रथित_को	-	-	-	-	-
3.3	ग्रथितम्	-	-	ग्रथित{पुं;2;एक}	ग्रथित{पुं;2;एक}	सम्बन्धः,4.1	सम्बन्धः,4.1	N2				-	-	
4.1	प्रियाम्	5	प्रियां 	प्रिया{स्त्री;2;एक}	प्रिया{स्त्री;2;एक}	सम्बन्धः,5.1	सम्बन्धः,5.1	N2	प्रियों_की	-	-	-	-	-
5.1	प्रति	6	प्रति	प्रति{अव्य}	प्रति{अव्य}	सम्बन्धः,6.1	सम्बन्धः,6.1	NA	ओर	-	-	-	-	-
6.1	विलपन् 	1	विलपन् 	लपत्{पुं;1;एक(लप्1;शतृ_लट्;लपँ;:भ्वादिः)}	लपत्{पुं;1;एक(लप्1;शतृ_लट्;लपँ;:भ्वादिः)}	वर्तमानसमानकालः,10.1	वर्तमानसमानकालः,10.1	N1	स्पष्ट_बोलता_हुआ	-	-	-	-	-
7.1	पृथिवी-	8	पृथिवीरुहान्	पृथिवी	पृथिवी	सप्तमी-तत्पुरुषः,7.2	सप्तमी-तत्पुरुषः,7.2	CP	पृथ्वी-रुहों_को	-	-	-	-	-
7.2	रुहान्	-	-	रुह{पुं;2;बहु}	रुह{पुं;2;बहु}	कर्म,10.1	कर्म,10.1	N2				-	-	
8.1	अपि	9	अपि	अपि{अव्य}	अपि{अव्य}	सम्बन्धः,7.2	सम्बन्धः,7.2	NA	भी	-	-	-	-	-
9.1	स्रुत-	10	स्रुतशाखारसबाष्पदूषितान्	स्रु1{क्त;स्रु;:भ्वादिः	स्रु1{क्त;स्रु;:भ्वादिः	कर्मधारयः,9.2	कर्मधारयः,9.2	CP	-	-	-	-	-	-
9.2	शाखा-	-	-	शाखा	शाखा	षष्ठी-तत्पुरुषः,9.3	षष्ठी-तत्पुरुषः,9.3	CP	-	-	-	-	-	-
9.3	रस-	-	-	रस	रस	कर्मधारयः,9.4	कर्मधारयः,9.4	CP	-	-	-	-	-	-
9.4	बाष्प-	-	-	बाष्प	बाष्प	तृतीया-तत्पुरुषः,9.5	तृतीया-तत्पुरुषः,9.5	CP	-	-	-	-	-	-
9.5	दूषितान्	-	-	दूषित;पुं;2;बहु}	दूषित;पुं;2;बहु}	कर्मसमानाधिकरणम्,10.1	कर्मसमानाधिकरणम्,10.1	N2				-	-	
10.1	अकरोत्	7	अकरोत्	कृ3{कर्तरि;लङ्;प्र;एक;परस्मैपदी;डुकृञ्;:तनादिः}	कृ3{कर्तरि;लङ्;प्र;एक;परस्मैपदी;डुकृञ्;:तनादिः}	अभिहित_कर्ता,1;सकर्मक.1	अभिहित_कर्ता,1;सकर्मक.1	KP	किया	-	-	-	-	-
