index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	तेषां	1	तेषां	तद्{सर्वनाम;पुं;6;बहु}/तद्{सर्वनाम;नपुं;6;बहु}	तद्{सर्वनाम;पुं;6;बहु}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6	उनके	-	-	-	तद्{सर्वनाम;पुं;6;बहु}	 रामलक्ष्मणभरतशत्रुघ्नाः
2.1	द्वयोः	2	 द्वयोर्द्वयोरैक्यं 	द्वि{संख्येयम्;पुं;6;द्वि}/द्वि{संख्येयम्;नपुं;6;द्वि}/द्वि{संख्येयम्;स्त्री;6;द्वि}/द्वि{संख्येयम्;पुं;7;द्वि}/द्वि{संख्येयम्;नपुं;7;द्वि}/द्वि{संख्येयम्;स्त्री;7;द्वि}	द्वि{संख्येयम्;पुं;6;द्वि}	षष्ठीसम्बन्धः,1.1	षष्ठीसम्बन्धः,1.1	N6	दो_के	-	-	-	द्वि{संख्येयम्;पुं;6;द्वि}	रामलक्ष्मणयोः
3.1	द्वयोः	-	-	द्वि{संख्येयम्;पुं;6;द्वि}/द्वि{संख्येयम्;नपुं;6;द्वि}/द्वि{संख्येयम्;स्त्री;6;द्वि}/द्वि{संख्येयम्;पुं;7;द्वि}/द्वि{संख्येयम्;नपुं;7;द्वि}/द्वि{संख्येयम्;स्त्री;7;द्वि}	द्वि{संख्येयम्;पुं;6;द्वि}	षष्ठीसम्बन्धः,1.1	षष्ठीसम्बन्धः,1.1	N6	दो_के	-	-	-	द्वि{संख्येयम्;पुं;6;द्वि}	भरतशत्रुघ्नयोः
4.1	वायु-	7	वायुर्विभावस्वोर्यथा 	वायु	वायु	द्वन्द्वः,4.2	द्वन्द्वः,4.2	CP	हवा-सूर्य_के	-	-	-	-	-
4.2	विभा-			विभा	विभा	बहुव्रीहिः,4.3	बहुव्रीहिः,4.3	CP						
4.3	वस्वोः	-	-	वसु{पुं;6;द्वि}/वसु{पुं;7;द्वि}	विभावसु{पुं;6;द्वि}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6				-	-	
5.1	यथा	-	-	यथा{अव्य}	यथा{अव्य}	सम्बन्धः,4.3	सम्बन्धः,4.3	NA	जैसे	-	-	-	-	-
6.1	चन्द्र-	8	चन्द्रसमुद्रयोः	चन्द्र	चन्द्र	द्वन्द्वः,6.2	द्वन्द्वः,6.2	CP	चन्द्र-समुद्र_में	-	-	-	-	-
6.2	समुद्रयोः	-	-	समुद्र{नपुं;6;द्वि}/समुद्र{नपुं;7;द्वि}/समुद्र{पुं;6;द्वि}/समुद्र{पुं;7;द्वि}/समुद्रा{स्त्री;6;द्वि}/समुद्रा{स्त्री;7;द्वि}	समुद्र{पुं;6;द्वि}	षष्ठीसम्बन्धः,8.1	षष्ठीसम्बन्धः,8.1	N6				-	-	
7.1	यथा	6	यथा	यथा{अव्य}	यथा{अव्य}	सम्बन्धः,6.2	सम्बन्धः,6.2	NA	जैसे	-	-	-	-	-
8.1	ऐक्यं	-	ऐक्यं (द्वयोर्द्वयोरैक्यं )	ऐक्य{नपुं;1;एक}/ऐक्य{नपुं;2;एक}	ऐक्य{नपुं;1;एक}	कर्ता,11.1	कर्ता,11.1	N1	ऐक्य_ने	-	-	-	-	-
9.1	कदाचन	5	कदाचन	कदाचन{अव्य}	कदाचन{अव्य}	कालाधिकरणम्,11.1	कालाधिकरणम्,11.1	NA	किसी_समय	-	-	-	-	-
10.1	न	4	न	न{अव्य}	न{अव्य}	प्रतिषेधः,11.1	प्रतिषेधः,11.1	NA	नहीं	-	-	-	-	-
11.1	बिभिदे	3	बिभिदे	भिद्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;भिदिँर्;:रुधादिः}/भिद्1{कर्तरि;लिट्;उ;एक;आत्मनेपदी;भिदिँर्;:रुधादिः}	भिद्1{कर्तरि;लिट्;प्र;एक;आत्मनेपदी;भिदिँर्;:रुधादिः}	अभिहित_कर्ता,8.1	अभिहित_कर्ता,8.1	KP	चीरा	-	-	-	-	-
