index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1.1	तस्मिन्	1	तस्मिन्नवसरे	तद्{सर्वनाम;पुं;7;एक}	तद्सर्वनाम;पुं;7;एक}	विशेषणम्,2.1	विशेषणम्,2.1	N7	उस	-	-	-	पुत्र_कामेष्टी_यज्ञ_के_अवसर_में	-
2.1	अवसरे	2	-	अवसर{पुं;7;एक}	अवसर{पुं;7;एक}	अधिकरणम्,3.2	अधिकरणम्,3.2	N7	अवसर_में	-	-	-	-	-
3.1	पौलस्त्य-	4	पौलस्त्यतोपप्लुता	पौलस्त्य	पौलस्त्य	तृतीया-तत्पुरुषः,3.2	तृतीया-तत्पुरुषः,3.2	CP	रावण_से_सताए_गए	-	-	-	-	person
3.2	उपप्लुताः	-	-	उपप्लुता{स्त्री;1;एक(पौलस्त्य	उपप्लुता{स्त्री;1;एक}	विशेषणम्,4.1	विशेषणम्,4.1	N1				-	person	
4.1	देवाः	3	देवाः	देव{पुं;1;बहु}/देव{पुं;8;बहु}	देव{पुं;1;बहु}	कर्ता,10.1	कर्ता,10.1	N1	देव	-	-	-	-	-
5.1	निदाघ-	7	निदाघार्ताः	आर्त{पुं;1;बहु(दह्1;घञ्;दहँ;:भ्वादिःनिदाघ;पुं	निदाघ	तृतीया-तत्पुरुषः,5.2	तृतीया-तत्पुरुषः,5.2	CP	धूप_से_पीड्Zइत	-	-	-	-	-
5.2	आर्ताः	-	-	ऋ2;क्त;ऋ;:जुहोत्यादिः)}/आर्ता{स्त्री;1;बहु(ऋ2;क्त;ऋ;:जुहोत्यादिः)}/आर्ता{स्त्री;2;बहु(ऋ2;क्त;ऋ;:जुहोत्यादिः)}	आर्ता{स्त्री;2;बहु(ऋ2;क्त;ऋ;:जुहोत्यादिः)}	विशेषणम्,6.1	विशेषणम्,6.1	N2				-	-	
6.1	अध्वगाः	10	अध्वगाः	अध्वग{पुं;1;बहु}/अध्वगा{स्त्री;1;बहु}/अध्वगा{स्त्री;2;बहु}	अध्वगा{स्त्री;2;बहु}	अभेदः,4.1	अभेदः,4.1	N2	यात्री	-	-	-	-	-
7.1	छाया-	8	छायावृक्षम्	छाया	छाया	बहुव्रीहिः,7.2	बहुव्रीहिः,7.2	CP	छायावाले_वृक्ष_के_पास_(जाते_हैं)	-	-	-	-	-
7.2	वृक्षम्	-	-	वृक्ष{पुं;2;एक}/वृक्ष{नपुं;1;एक}/वृक्ष{नपुं;2;एक}	वृक्ष{पुं;2;एक}	उपमानम्,9.1	उपमानम्,9.1	N2				-	-	
8.1	इव	9	इव	इव{अव्य}	इव{अव्य}	उपमान_द्योतकः,7.2	उपमान_द्योतकः,7.2	NA	वैसे	-	-	-	-	-
9.1	हरिम्	5	हरिम्	हरि{पुं;2;एक}	हरि{पुं;2;एक}	कर्म,10.1	कर्म,10.1	N2	हरि_के_पास	-	-	-	-	person
10.1	अभिजग्मुः	6	अभिजग्मुः	अभि_गम्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;गमॢँ;:भ्वादिः}	अभि_गम्1{कर्तरि;लिट्;प्र;बहु;परस्मैपदी;गमॢँ;:भ्वादिः}	अभिहित_कर्ता,4;सकर्मक.1	अभिहित_कर्ता,4;सकर्मक.1	KP	गये	-	-	-	-	-
