index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	hindi_meaning	English_meaning	samAsa	prayoga	sarvanAma	Name-classification
1	wasya	1	wasyAvasAne	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,2	usakA	-	-	-	-	-
2	avasAne	-	-	avasAna{napuM;1;xvi(Ro1;lyut;Ro;:xivAxiH)}/avasAna{napuM;2;xvi(Ro1;lyut;Ro;:xivAxiH)}/avasAna{napuM;7;eka(Ro1;lyut;Ro;:xivAxiH)}	avasAna{napuM;7;eka(Ro1;lyut;Ro;:xivAxiH)}	aXikaraNam,7	NWne~meM	-	-	-	-	-
3	harixaSva-XAmA	2	harixaSvaXAmA	harixaSva-XAman{puM;1;eka}	harixaSva-XAman{puM;1;eka}	viSeRaNam,4	sUrya-XAman	-	-	-	-	-
4	aSvi-rUpaH	-	-	aSvi-rUpa{puM;1;eka}	aSvi-rUpa{puM;1;eka}	karwA,7	aSvi-rUpa_ne	-	-	-	-	-
5	piwryaM	3	piwryaM	piwrya{puM;2;eka}/piwrya{napuM;1;eka}/piwrya{napuM;2;eka}	piwrya{napuM;2;eka}	viSeRaNam,6	piwrya_ko	-	-	-	-	-
6	paxaM	5	paxamaSvirUpaH	pax{puM;2;eka}/paxa{napuM;1;eka}/paxa{napuM;2;eka}	paxa{napuM;2;eka}	karma,7	pEra_ko	-	-	-	-	-
7	prapexe	4	prapexe	pra_pax1{karwari;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karwari;lit;u;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karmaNi;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karmaNi;lit;u;eka;AwmanepaxI;paxaz;:xivAxiH}	pra_pax1{karwari;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}	-	SaraNa_gayA	-	-	-	-	-
8	yaM	-	yaM	yax{sarvanAma;puM;2;eka}	yax{sarvanAma;puM;2;eka}	karma,13	jo	-	-	-	niwya_sambanXaH,4	-
9	velA-wateRu	-	velAwateRu	velA-wata{puM;7;bahu}/wata{napuM;7;bahu}	velA-wata{napuM;7;bahu}	aXikaraNam,10	samaya-watoM_meM	-	-	-	-	-
10	URiwa-sEnika-aSvaM	-	URiwasEnikASvaM	UR1{kwa;URaz;:BvAxiH-sEnika-aSva;puM;2;eka}/Svi1{karwari;luf;u;eka;parasmEpaxI;tuozSvi;:BvAxiH}/aSva{napuM;1;eka}/aSva{napuM;2;eka}	aSva{napuM;2;eka}	viSeRaNam,12	aSva	-	-	-	-	-
11	purA-vixaH	-	purAvixaH	purA{avya-vix;puM;1;bahu}/vix{puM;2;bahu}/vix{puM;5;eka}/vix{puM;6;eka}/vix{swrI;1;bahu}/vix{swrI;2;bahu}/vix{swrI;5;eka}/vix{swrI;6;eka}/vix{puM;8;bahu}/vix{swrI;8;bahu}/vixa{puM;1;eka}	purA-vix{puM;1;bahu}	karwA,13	vix_ke	-	-	-	-	-
12	vyuRiwa-aSvam	-	vyuRiwASvam	vyuR1{kwa;vyuRaz;:xivAxiH-aSva;puM;2;eka}/Svi1{karwari;luf;u;eka;parasmEpaxI;tuozSvi;:BvAxiH}/aSva{napuM;1;eka}/aSva{napuM;2;eka}	vyuRiwa-aSva{napuM;2;eka}	karmasamAnAXikaraNam,13	aSva_ko	-	-	-	-	-
13	AhuH	-	AhuH	ah2{karwari;lit;pra;bahu;parasmEpaxI;ahaz;:svAxiH}/brU1{karwari;lat;pra;bahu;parasmEpaxI;brUF;:axAxiH}	brU1{karwari;lat;pra;bahu;parasmEpaxI;brUF;:axAxiH}	aBihiwa_karwA,11	kahawe_hEM	-	-	-	-	-
